iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,symmetry,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
5786,602.8,7060,2.86,0.62,0.03275,0.00668,-0.00921,4.62028,0.01508,0.00017,0.40904,0.01174,0.66945,0.45259,-0.01614,-0.01622,-0.00587,-0.00428,-0.03267,-0.00314,-0.02973,-0.01969,-0.05266,-0.00255,0.11674,-0.01408,0.24861,-0.0119,-0.0134,-0.00382,-0.00313,15.56469,0
5787,606.0,7753,2.67,0.5,0.02933,0.04957,-0.00899,4.61565,0.01608,0.00017,0.40902,0.01322,0.81472,0.54618,-0.02068,-0.0197,-0.00721,-0.00413,-0.03869,-0.00352,-0.03582,-0.02484,-0.06347,-0.00477,0.14109,-0.01791,0.27131,-0.01273,-0.01523,-0.02687,-0.00714,18.8119,0
5788,608.8,8736,2.36,0.45,0.02649,0.01713,-0.00801,4.62178,0.01581,0.00011,0.40927,0.02342,0.61624,0.41586,-0.01482,-0.01497,-0.00486,-0.0045,-0.03094,-0.0029,-0.02776,-0.01818,-0.04745,-0.00234,0.10788,-0.01194,0.22837,-0.00999,-0.01281,-0.00404,0.0,14.38417,0
5789,612.0,7730,2.67,0.51,0.02969,0.02486,-0.00759,4.62944,0.01308,8e-05,0.40952,0.01685,0.70327,0.47587,-0.02566,-0.01671,-0.00668,-0.00434,-0.03418,-0.00318,-0.03254,-0.02169,-0.05545,-0.0058,0.12225,-0.0147,0.24151,-0.01153,-0.01389,-0.01527,-0.01176,16.3,0
5790,615.4,7330,2.82,0.54,0.03124,0.01531,-0.00621,4.63687,0.01245,8e-05,0.40975,0.0143,0.65919,0.44359,-0.02133,-0.01731,-0.00606,-0.00479,-0.03367,-0.00396,-0.03151,-0.02054,-0.05264,-0.00629,0.1159,-0.01689,0.23225,-0.01347,-0.01494,-0.01317,-0.02051,15.45333,0
5791,618.6,7521,2.8,0.46,0.03244,0.00405,-0.00693,4.63948,0.01315,8e-05,0.40971,0.01264,0.65476,0.43702,-0.01942,-0.01604,-0.00573,-0.00452,-0.03165,-0.00322,-0.03029,-0.02025,-0.05115,-0.00394,0.11389,-0.01484,0.22692,-0.01101,-0.01383,-0.01419,-0.00625,15.18542,0
5792,622.0,7330,2.82,0.53,0.03281,0.00663,-0.00577,4.63024,0.01166,0.00017,0.40927,0.01173,0.71914,0.48566,-0.02147,-0.0185,-0.00734,-0.00487,-0.03587,-0.00404,-0.03275,-0.02181,-0.05653,-0.00622,0.12567,-0.0167,0.2548,-0.01251,-0.01514,-0.01405,-0.01429,16.75571,0
5793,625.4,7278,2.83,0.55,0.03295,0.00204,-0.00926,4.61237,0.01754,2e-05,0.40883,0.01159,0.74613,0.50175,-0.0196,-0.01801,-0.00694,-0.00462,-0.03573,-0.00347,-0.03297,-0.02353,-0.05816,-0.00523,0.12903,-0.01603,0.24117,-0.01205,-0.01247,-0.02648,-0.01111,17.20444,0
5794,628.6,7486,2.82,0.47,0.03323,0.00245,-0.00607,4.60128,0.0066,8e-05,0.40845,0.01091,0.7653,0.51478,-0.01771,-0.01713,-0.00617,-0.00407,-0.03648,-0.00324,-0.03179,-0.02179,-0.05843,-0.00188,0.13148,-0.0162,0.24872,-0.01149,-0.01375,-0.02483,0.0,17.53091,0
5795,632.0,7217,2.88,0.52,0.03306,0.01879,-0.00579,4.58617,0.01418,0.00017,0.40829,0.01169,0.7492,0.50849,-0.02133,-0.01799,-0.00679,-0.00525,-0.03775,-0.00367,-0.03463,-0.02279,-0.0595,-0.00505,0.13148,-0.01437,0.26948,-0.01222,-0.01612,-0.01572,0.0,17.53071,0
5796,635.4,7395,2.79,0.53,0.03265,0.01085,-0.00552,4.58796,0.01536,0.00011,0.40855,0.01187,0.69412,0.4724,-0.0215,-0.01794,-0.00649,-0.00472,-0.03492,-0.00375,-0.0321,-0.02104,-0.05494,-0.00586,0.12214,-0.01596,0.25192,-0.01292,-0.01423,-0.01049,-0.02353,16.28588,0
5797,638.7,7476,2.79,0.49,0.03254,0.0295,-0.00861,4.59198,0.01327,0.00026,0.40877,0.01149,0.74058,0.50444,-0.02022,-0.01814,-0.00663,-0.00445,-0.03657,-0.00328,-0.03364,-0.02236,-0.05743,-0.00376,0.12902,-0.01625,0.2757,-0.01331,-0.0152,-0.00417,0.0,17.20231,0
5798,641.5,8504,2.37,0.52,0.02699,0.01562,-0.00928,4.59995,0.01423,0.00011,0.40902,0.01793,0.7002,0.47137,-0.01636,-0.01657,-0.00587,-0.00381,-0.03259,-0.00262,-0.02965,-0.02097,-0.05347,-0.00526,0.12011,-0.01387,0.24047,-0.0114,-0.01256,-0.01588,-0.02,16.01444,0
5799,644.6,8089,2.51,0.53,0.02925,0.00745,-0.00945,4.60411,0.01385,0.00017,0.40898,0.01754,0.80074,0.54215,-0.01804,-0.01832,-0.00669,-0.00484,-0.0382,-0.00325,-0.03398,-0.02312,-0.06108,-0.00341,0.13797,-0.01555,0.28389,-0.01315,-0.01521,-0.01291,-0.00556,18.39611,0
5800,647.8,7688,2.69,0.5,0.03203,0.00267,-0.0088,4.59292,0.01535,0.00017,0.40836,0.0126,0.78067,0.52922,-0.01953,-0.01928,-0.00704,-0.00519,-0.03814,-0.00378,-0.03405,-0.02324,-0.05973,-0.00481,0.13512,-0.01739,0.28084,-0.01327,-0.01527,-0.01576,0.0,18.01611,0
5801,651.2,7330,2.82,0.54,0.03279,0.01657,-0.00268,4.57744,0.02029,2e-05,0.40821,0.01217,0.73466,0.49903,-0.01906,-0.01721,-0.00638,-0.00444,-0.0354,-0.00336,-0.032,-0.02181,-0.05758,-0.00304,0.12873,-0.01491,0.24237,-0.01087,-0.01689,-0.02893,0.0,17.16375,0
5802,654.4,7508,2.78,0.49,0.03244,0.00661,-0.0056,4.57592,0.00901,8e-05,0.40815,0.01199,0.66924,0.45768,-0.02014,-0.01686,-0.00653,-0.004,-0.03255,-0.0032,-0.031,-0.02125,-0.05284,-0.00651,0.1169,-0.01585,0.2288,-0.01121,-0.01253,-0.01833,-0.02667,15.58667,0
5803,657.8,7392,2.79,0.54,0.03279,0.0103,-0.00673,4.57286,0.01273,0.00011,0.40813,0.01127,0.78332,0.53173,-0.01909,-0.01693,-0.00614,-0.00409,-0.0359,-0.00309,-0.03038,-0.02234,-0.0593,-0.00434,0.13515,-0.01344,0.22718,-0.0106,-0.01385,-0.04581,-0.01176,18.02059,0
5804,661.2,7089,2.94,0.53,0.03268,0.00373,-0.00766,4.57039,0.01438,8e-05,0.40801,0.0119,0.74733,0.49661,-0.01609,-0.01636,-0.00566,-0.00351,-0.03471,-0.0029,-0.03141,-0.02186,-0.05695,-0.00283,0.12708,-0.01373,0.26143,-0.01162,-0.01328,-0.01148,-0.00364,16.94364,0
5805,664.9,6610,3.16,0.56,0.03274,0.01036,-0.00693,4.56327,0.01289,0.00017,0.40793,0.01217,0.81471,0.54476,-0.01918,-0.01833,-0.00671,-0.00514,-0.03818,-0.00363,-0.03383,-0.02369,-0.06216,-0.0065,0.14023,-0.01593,0.27538,-0.01242,-0.01547,-0.02197,0.0,18.6975,0
5806,668.6,6746,3.1,0.54,0.03263,0.0067,-0.00719,4.56164,0.01532,0.00011,0.40799,0.01212,0.63082,0.42471,-0.01522,-0.01364,-0.00549,-0.00322,-0.02852,-0.00244,-0.02668,-0.01947,-0.04824,-0.00379,0.10875,-0.01104,0.19925,-0.00942,-0.01099,-0.02524,-0.01333,14.50033,0
5807,672.0,7250,2.86,0.53,0.03289,0.00727,-0.0056,4.55713,0.0126,5e-05,0.40783,0.01229,0.74303,0.50096,-0.01834,-0.01748,-0.00617,-0.00475,-0.036,-0.00348,-0.03408,-0.02331,-0.05784,-0.00394,0.12901,-0.01595,0.25752,-0.01121,-0.0164,-0.01773,-0.00588,17.20176,0
5808,675.2,7736,2.64,0.53,0.02782,0.07073,-0.00981,4.55699,0.01255,0.00017,0.40817,0.01755,0.65887,0.44693,-0.01721,-0.01544,-0.00624,-0.00385,-0.03099,-0.0025,-0.02799,-0.01916,-0.05043,-0.00377,0.11391,-0.0119,0.22113,-0.01044,-0.01288,-0.01946,-0.01111,15.18742,0
5809,678.4,7594,2.66,0.58,0.02637,0.01667,-0.00853,4.5732,0.0158,3e-05,0.40854,0.02685,0.68938,0.46454,-0.02006,-0.01662,-0.00601,-0.00448,-0.03351,-0.00359,-0.0306,-0.02114,-0.0538,-0.00886,0.11942,-0.01566,0.22115,-0.01044,-0.01462,-0.0294,-0.03367,15.9225,0
5810,681.6,7618,2.75,0.47,0.03049,0.01474,-0.00877,4.57774,0.01418,8e-05,0.40879,0.01836,0.60428,0.40768,-0.01765,-0.01481,-0.00513,-0.00327,-0.02865,-0.00329,-0.02831,-0.01991,-0.04714,-0.00635,0.10583,-0.01281,0.18605,-0.00797,-0.01403,-0.03113,-0.02857,14.11024,0
5811,684.9,7466,2.75,0.54,0.03181,0.01547,-0.00795,4.58472,0.01372,0.00011,0.40904,0.01548,0.71659,0.48927,-0.01937,-0.01635,-0.00734,-0.00543,-0.036,-0.00357,-0.03063,-0.02112,-0.05531,-0.0054,0.12472,-0.01514,0.24341,-0.0124,-0.01353,-0.01993,-0.02,16.62933,0
5812,688.2,7477,2.8,0.49,0.03212,0.01144,-0.00717,4.59064,0.01349,8e-05,0.40909,0.01404,0.70164,0.48202,-0.02339,-0.01684,-0.00709,-0.00533,-0.03466,-0.00359,-0.03103,-0.02182,-0.05535,-0.00755,0.12421,-0.01436,0.22471,-0.01136,-0.01431,-0.04115,-0.01875,16.56104,0
5813,691.5,7362,2.81,0.53,0.03258,0.00482,-0.00769,4.58795,0.01244,0.00011,0.40893,0.01354,0.73039,0.48933,-0.01839,-0.01613,-0.00591,-0.0044,-0.03464,-0.00331,-0.03113,-0.02152,-0.05625,-0.00311,0.12694,-0.01445,0.2129,-0.01032,-0.01618,-0.04012,-0.00476,16.92548,0
5814,694.8,7518,2.79,0.48,0.03283,0.00884,-0.00755,4.58281,0.01646,0.00011,0.40895,0.01297,0.75388,0.50726,-0.01675,-0.01663,-0.00595,-0.00397,-0.03413,-0.0028,-0.03182,-0.02336,-0.05724,-0.00279,0.13022,-0.01401,0.22479,-0.01014,-0.01458,-0.04027,0.0,17.36273,0
5815,698.2,7278,2.87,0.51,0.0328,0.00431,-0.00901,4.58069,0.01411,0.00011,0.40865,0.01435,0.74553,0.50351,-0.01653,-0.01612,-0.00635,-0.00468,-0.03494,-0.00322,-0.0314,-0.02209,-0.0569,-0.00255,0.12849,-0.01334,0.24159,-0.0111,-0.01371,-0.03197,0.0,17.13263,0
5816,701.6,7231,2.87,0.53,0.03278,0.01231,-0.00772,4.5704,0.01495,8e-05,0.40852,0.01274,0.68612,0.47007,-0.02412,-0.01589,-0.00703,-0.00444,-0.03276,-0.00359,-0.03034,-0.02024,-0.05337,-0.00473,0.12042,-0.01473,0.22428,-0.01173,-0.01497,-0.02478,-0.00526,16.05649,0
5817,704.9,7362,2.79,0.55,0.03287,0.00581,-0.00707,4.56852,0.01448,0.00011,0.40859,0.0128,0.68612,0.47281,-0.01869,-0.0173,-0.00643,-0.00434,-0.03406,-0.00339,-0.03059,-0.02095,-0.05287,-0.00386,0.12049,-0.01492,0.23108,-0.01104,-0.01342,-0.02428,-0.01667,16.06556,0
5818,708.2,7430,2.78,0.53,0.03148,0.02742,-0.01034,4.5695,0.01376,0.00026,0.40888,0.01306,0.69672,0.46742,-0.01628,-0.0159,-0.00626,-0.00474,-0.03284,-0.00301,-0.02935,-0.02028,-0.05281,-0.00207,0.11987,-0.01513,0.23093,-0.01065,-0.0131,-0.01985,0.0,15.9825,0
5819,711.1,8528,2.35,0.53,0.02698,0.02958,-0.00836,4.57847,0.01672,5e-05,0.40915,0.02409,0.81734,0.55254,-0.01771,-0.01745,-0.00642,-0.00451,-0.03727,-0.00349,-0.03431,-0.02467,-0.06203,-0.00388,0.14017,-0.01532,0.25156,-0.01156,-0.01536,-0.03827,0.0,18.69,0
5820,714.2,7970,2.58,0.5,0.02886,0.02321,-0.00851,4.58613,0.0144,0.00017,0.4094,0.0216,0.63931,0.43287,-0.01551,-0.01396,-0.00518,-0.00467,-0.03108,-0.00298,-0.02744,-0.01878,-0.04921,-0.00311,0.11085,-0.0122,0.21524,-0.00997,-0.01316,-0.02089,-0.00556,14.78037,0
5821,717.4,7715,2.71,0.48,0.0309,0.01963,0.00131,4.59431,0.03538,1e-05,0.40954,0.0179,0.73585,0.50487,-0.01978,-0.01756,-0.00742,-0.0048,-0.03535,-0.00374,-0.03336,-0.02278,-0.05755,-0.00438,0.12947,-0.01607,0.25618,-0.0126,-0.01461,-0.01949,-0.0125,17.26292,0
5822,720.6,7646,2.76,0.45,0.03091,0.01835,-0.00534,4.5972,0.0141,1e-05,0.40964,0.01608,0.64868,0.44287,-0.02378,-0.01749,-0.00693,-0.00505,-0.03264,-0.00388,-0.03093,-0.01985,-0.05086,-0.0075,0.11424,-0.01606,0.22911,-0.01346,-0.01564,-0.01163,-0.03083,15.23142,0
5823,723.9,7411,2.79,0.53,0.03136,0.01514,-0.00756,4.60044,0.00985,8e-05,0.40987,0.01567,0.61456,0.41857,-0.01837,-0.01465,-0.00605,-0.00452,-0.02987,-0.00284,-0.02639,-0.01835,-0.04737,-0.00773,0.1069,-0.01355,0.20432,-0.01069,-0.01136,-0.01965,-0.04063,14.25365,0
5824,727.2,7506,2.79,0.49,0.03194,0.00938,-0.00844,4.60871,0.01361,0.00011,0.41018,0.01408,0.71755,0.48523,-0.01774,-0.01635,-0.00606,-0.00532,-0.03491,-0.0034,-0.03117,-0.0214,-0.0549,-0.00548,0.12466,-0.01481,0.24664,-0.01137,-0.01437,-0.01816,-0.0193,16.62079,0
5825,730.5,7384,2.79,0.54,0.03258,0.00437,-0.00853,4.60963,0.01485,0.00011,0.41006,0.01371,0.66279,0.44849,-0.01569,-0.01526,-0.00574,-0.00395,-0.03193,-0.00281,-0.02906,-0.01952,-0.05037,-0.00581,0.11447,-0.01326,0.23295,-0.01016,-0.01328,-0.01384,-0.01429,15.26321,0
5826,733.9,7253,2.84,0.55,0.03295,0.00783,-0.0054,4.6016,0.01239,8e-05,0.40989,0.01259,0.64249,0.43223,-0.0164,-0.01492,-0.00515,-0.00354,-0.03108,-0.00274,-0.02884,-0.01998,-0.04864,-0.00324,0.11084,-0.0122,0.2235,-0.01011,-0.01316,-0.01261,0.0,14.7791,0
5827,737.6,6638,3.14,0.56,0.03283,0.00242,-0.00765,4.58648,0.01458,0.00017,0.40897,0.01275,0.63425,0.42865,-0.01381,-0.01405,-0.00487,-0.00328,-0.02843,-0.00249,-0.02539,-0.01828,-0.04711,-0.00452,0.10763,-0.01015,0.2018,-0.00924,-0.01121,-0.0252,-0.01667,14.35056,0
5828,741.2,6845,3.07,0.52,0.03315,0.0058,-0.00865,4.56211,0.01479,0.00011,0.4085,0.01204,0.64428,0.43776,-0.01868,-0.01533,-0.00647,-0.00356,-0.03117,-0.003,-0.02867,-0.01927,-0.0498,-0.00299,0.11272,-0.01345,0.20946,-0.01005,-0.01273,-0.02455,0.0,15.02917,0
5829,744.4,7680,2.7,0.5,0.02691,0.04216,-0.01146,4.55718,0.01542,0.00017,0.40854,0.01806,0.75494,0.50508,-0.01662,-0.01625,-0.00591,-0.00425,-0.03477,-0.00297,-0.03159,-0.02151,-0.05667,-0.00242,0.12851,-0.01437,0.2567,-0.01103,-0.01498,-0.0147,0.0,17.13431,0
5830,747.5,7816,2.61,0.53,0.02687,0.02327,-0.00798,4.56716,0.0153,5e-05,0.40885,0.02619,0.62169,0.42637,-0.02475,-0.01682,-0.00656,-0.00414,-0.03109,-0.00365,-0.03217,-0.02062,-0.04954,-0.00663,0.11015,-0.01542,0.23473,-0.0132,-0.01664,-0.00295,-0.02292,14.68625,0
5831,751.0,7130,2.91,0.54,0.0306,0.0141,-0.0074,4.57679,0.01391,0.00017,0.40933,0.01681,0.69469,0.47448,-0.01703,-0.01611,-0.00658,-0.00445,-0.03346,-0.00318,-0.02931,-0.02061,-0.05287,-0.00453,0.12043,-0.01361,0.22847,-0.0109,-0.01336,-0.0241,-0.02667,16.058,0
5832,754.6,6787,3.0,0.62,0.03211,0.00381,-0.00635,4.5861,0.01617,0.00011,0.40934,0.01355,0.70212,0.47836,-0.02612,-0.01783,-0.00692,-0.00545,-0.03475,-0.00392,-0.03246,-0.02117,-0.05405,-0.00815,0.1227,-0.0164,0.25307,-0.01187,-0.01552,-0.00901,-0.01176,16.36059,0
5833,758.2,6894,3.01,0.56,0.03271,0.00494,-0.00918,4.5765,0.0143,5e-05,0.40899,0.01312,0.74911,0.49998,-0.01544,-0.01583,-0.00575,-0.00371,-0.03404,-0.00272,-0.03158,-0.02233,-0.05628,-0.00244,0.12755,-0.0132,0.24415,-0.01041,-0.0152,-0.02456,0.0,17.00639,0
5834,761.8,6687,3.12,0.56,0.03246,0.00426,-0.00883,4.56536,0.01119,0.00017,0.40842,0.01258,0.7016,0.47998,-0.02521,-0.01682,-0.00736,-0.00487,-0.03466,-0.00378,-0.03248,-0.02119,-0.05435,-0.0042,0.12298,-0.01638,0.24912,-0.01302,-0.01704,-0.00964,-0.00476,16.39714,0
5835,765.6,6491,3.16,0.62,0.03287,0.00611,-0.00455,4.55144,0.01477,0.00017,0.40799,0.01214,0.74005,0.50647,-0.01763,-0.01667,-0.00659,-0.00408,-0.03441,-0.00297,-0.0309,-0.02146,-0.05639,-0.00251,0.128,-0.01392,0.25294,-0.01129,-0.01348,-0.01805,0.0,17.06636,0
5836,769.4,6520,3.25,0.52,0.03296,0.00708,-0.00506,4.54466,0.01256,8e-05,0.40785,0.01222,0.70926,0.48458,-0.01856,-0.0171,-0.00607,-0.00401,-0.03329,-0.00298,-0.03097,-0.02162,-0.0542,-0.00503,0.12234,-0.0141,0.24532,-0.01124,-0.01367,-0.01482,-0.01667,16.3125,0
5837,773.2,6490,3.25,0.54,0.03273,0.0113,-0.00776,4.53902,0.01431,0.00011,0.40767,0.01248,0.76105,0.51871,-0.01925,-0.01898,-0.007,-0.00454,-0.03729,-0.00322,-0.0333,-0.02263,-0.05882,-0.00611,0.132,-0.01675,0.27739,-0.01294,-0.01526,-0.00601,-0.01176,17.59941,0
5838,776.8,6774,3.03,0.59,0.03292,0.00884,-0.00755,4.53681,0.01598,0.00011,0.40771,0.01239,0.80828,0.55397,-0.0197,-0.01816,-0.00721,-0.00448,-0.03884,-0.00339,-0.03411,-0.0235,-0.06188,-0.00525,0.14005,-0.01646,0.26948,-0.01216,-0.01611,-0.03376,-0.0125,18.67292,0
5839,780.4,6892,2.92,0.64,0.02999,0.02249,-0.00942,4.5402,0.01244,0.00011,0.40792,0.01436,0.744,0.51061,-0.02014,-0.0177,-0.00723,-0.00482,-0.03565,-0.00335,-0.03334,-0.02209,-0.05675,-0.00349,0.12891,-0.01568,0.26291,-0.01399,-0.01576,-0.01255,-0.01111,17.18833,0
5840,783.5,7932,2.56,0.54,0.02749,0.02983,-0.0088,4.54626,0.01389,8e-05,0.40816,0.02424,0.7216,0.49014,-0.01887,-0.01698,-0.00665,-0.0039,-0.0349,-0.00323,-0.03206,-0.02175,-0.05523,-0.00357,0.12556,-0.01549,0.24926,-0.01165,-0.01528,-0.01962,0.0,16.74147,0
5841,787.0,6939,3.01,0.53,0.0294,0.0075,-0.0089,4.55395,0.02169,1e-05,0.40835,0.02053,0.78107,0.52867,-0.02061,-0.01881,-0.00784,-0.00419,-0.03596,-0.00304,-0.03294,-0.02323,-0.05902,-0.00442,0.13479,-0.01711,0.25438,-0.0126,-0.01456,-0.02795,-0.03333,17.97156,0
5842,790.6,6842,3.02,0.57,0.03193,0.01091,-0.00613,4.55599,0.00838,0.00011,0.40842,0.01443,0.69981,0.47872,-0.02108,-0.01705,-0.00699,-0.00452,-0.03463,-0.00341,-0.03322,-0.02179,-0.05429,-0.00428,0.1231,-0.01646,0.24946,-0.01129,-0.01589,-0.01292,-0.02857,16.41357,0
5843,794.2,6861,3.04,0.54,0.03267,0.00499,-0.0066,4.55347,0.0152,0.00017,0.40821,0.01307,0.77321,0.52377,-0.0217,-0.01922,-0.00745,-0.00524,-0.03832,-0.00367,-0.03504,-0.02319,-0.05977,-0.00364,0.1348,-0.01806,0.28441,-0.01292,-0.0176,-0.00691,0.0,17.974,0
5844,797.8,6834,3.01,0.59,0.03275,0.0042,-0.00554,4.54118,0.01598,0.00011,0.40779,0.01275,0.66475,0.45693,-0.01837,-0.01581,-0.0061,-0.00344,-0.03192,-0.00345,-0.02991,-0.02077,-0.05153,-0.00291,0.11682,-0.01358,0.21331,-0.00951,-0.01488,-0.03094,0.0,15.57544,0
5845,801.4,6835,2.98,0.61,0.03274,0.01268,-0.00362,4.53365,0.01444,3e-05,0.40777,0.01293,0.75466,0.50945,-0.01812,-0.01726,-0.00647,-0.00373,-0.03493,-0.00298,-0.03229,-0.02234,-0.05669,-0.00298,0.12925,-0.01485,0.25763,-0.01178,-0.01412,-0.01889,0.0,17.23333,0
5846,805.0,6852,2.99,0.6,0.03294,0.00234,-0.00905,4.52899,0.00965,0.00011,0.40744,0.0118,0.69878,0.47049,-0.01907,-0.01566,-0.00533,-0.00381,-0.03162,-0.00286,-0.02921,-0.02038,-0.05218,-0.0052,0.11929,-0.01399,0.22268,-0.00972,-0.01426,-0.02707,-0.01818,15.90545,0
5847,808.4,7241,2.9,0.49,0.03297,0.0079,-0.00575,4.51329,0.01257,0.00011,0.4072,0.01181,0.75901,0.51212,-0.01658,-0.01678,-0.00624,-0.0038,-0.03416,-0.0028,-0.03052,-0.02228,-0.0568,-0.00274,0.12992,-0.01391,0.22281,-0.01027,-0.01386,-0.04307,-0.00444,17.32267,0
5848,811.9,6951,2.99,0.55,0.03326,0.0039,-0.00719,4.50575,0.01479,0.00011,0.40683,0.01244,0.81602,0.55281,-0.01962,-0.0195,-0.00718,-0.00397,-0.03784,-0.00325,-0.03519,-0.02465,-0.06245,-0.00182,0.1415,-0.01805,0.27764,-0.01259,-0.01592,-0.02058,0.0,18.86667,0
5849,815.6,6710,3.12,0.54,0.03317,0.01602,-0.00908,4.4955,0.01315,0.00026,0.40675,0.01194,0.86343,0.58559,-0.02007,-0.01917,-0.00731,-0.0035,-0.03855,-0.00292,-0.03508,-0.02594,-0.06421,-0.00198,0.14831,-0.01481,0.25797,-0.01201,-0.01441,-0.04235,0.0,19.77412,0
5850,819.1,6950,2.95,0.59,0.02557,0.05302,-0.0107,4.49737,0.01486,0.00017,0.40692,0.0223,0.74666,0.50101,-0.02179,-0.01771,-0.00675,-0.00463,-0.03522,-0.00336,-0.03085,-0.02116,-0.05605,-0.00566,0.12824,-0.01582,0.24482,-0.01126,-0.01589,-0.02927,-0.01667,17.0986,0
5851,822.6,7143,2.92,0.53,0.0279,0.02781,-0.00834,4.50378,0.01626,3e-05,0.40703,0.02579,0.68325,0.4648,-0.01665,-0.01582,-0.00629,-0.00395,-0.03177,-0.00287,-0.02832,-0.01996,-0.05137,-0.00508,0.11759,-0.01304,0.22115,-0.0108,-0.01226,-0.02579,-0.02222,15.67809,0
5852,825.9,7413,2.76,0.55,0.02988,0.01074,-0.00812,4.50829,0.01347,8e-05,0.40725,0.01987,0.70471,0.47739,-0.01662,-0.01658,-0.00641,-0.00383,-0.03252,-0.00289,-0.02919,-0.02042,-0.053,-0.0049,0.1216,-0.01498,0.21788,-0.00996,-0.01405,-0.03423,-0.02105,16.21368,0
5853,829.2,7440,2.82,0.49,0.03217,0.00679,-0.00688,4.51542,0.01414,0.00011,0.40741,0.01529,0.71397,0.48664,-0.01985,-0.01813,-0.00736,-0.00416,-0.03506,-0.00319,-0.032,-0.02159,-0.05464,-0.00715,0.12458,-0.0179,0.2575,-0.01297,-0.01558,-0.00812,-0.01429,16.61071,0
5854,832.6,7259,2.88,0.51,0.03262,0.00394,-0.00809,4.51196,0.01481,0.00017,0.40714,0.01316,0.64809,0.44239,-0.04136,-0.01787,-0.00822,-0.00387,-0.03227,-0.00374,-0.03307,-0.02134,-0.05121,-0.01025,0.11567,-0.01664,0.2115,-0.01868,-0.01754,-0.02739,-0.01176,15.42216,0
5855,836.0,7192,2.87,0.54,0.03288,0.00335,-0.00765,4.49389,0.01578,0.00017,0.40648,0.01308,0.74757,0.50738,-0.01736,-0.01619,-0.00621,-0.00334,-0.03382,-0.00297,-0.03059,-0.02111,-0.05562,-0.00281,0.12829,-0.01541,0.23826,-0.01062,-0.01387,-0.02814,-0.00476,17.10488,0
5856,839.3,7313,2.85,0.51,0.03318,0.00996,-0.00457,4.47599,0.01442,0.00011,0.40612,0.01403,0.78379,0.5384,-0.02212,-0.01943,-0.00764,-0.00477,-0.03926,-0.00357,-0.03703,-0.02335,-0.06059,-0.0037,0.13821,-0.01846,0.29559,-0.01321,-0.02093,-0.0027,0.0,18.4281,0
5857,842.7,7291,2.83,0.54,0.03294,0.00489,-0.00752,4.47008,0.01528,0.00011,0.40595,0.01369,0.62247,0.42123,-0.01535,-0.01497,-0.00532,-0.00346,-0.02961,-0.00253,-0.02614,-0.01783,-0.0467,-0.00494,0.10805,-0.01347,0.2055,-0.00941,-0.01201,-0.02071,-0.01,14.40667,0
5858,846.1,7212,2.87,0.53,0.03314,0.00295,-0.00771,4.46309,0.0138,0.00011,0.40565,0.01318,0.73886,0.50832,-0.01991,-0.01742,-0.00708,-0.00398,-0.03503,-0.00329,-0.03196,-0.02166,-0.05642,-0.00317,0.12898,-0.01489,0.25688,-0.01273,-0.01448,-0.01981,0.0,17.1976,0
5859,849.5,7220,2.86,0.55,0.0331,0.00453,-0.00655,4.44464,0.01391,0.00011,0.40495,0.01337,0.59024,0.40192,-0.02019,-0.01478,-0.00578,-0.00325,-0.02858,-0.00281,-0.02657,-0.01804,-0.04537,-0.00567,0.10398,-0.01408,0.1897,-0.00867,-0.01213,-0.0304,0.0,13.86438,0
5860,852.7,7688,2.66,0.54,0.02941,0.0228,-0.0099,4.43118,0.01378,0.00026,0.40499,0.01612,0.7769,0.52162,-0.02376,-0.01799,-0.00678,-0.00429,-0.03641,-0.00345,-0.03327,-0.023,-0.05861,-0.00517,0.13509,-0.01493,0.24878,-0.01131,-0.01736,-0.03934,0.0,18.01233,0
5861,855.6,8396,2.41,0.52,0.02809,0.01791,-0.00748,4.43973,0.01546,0.00011,0.4053,0.02454,0.69149,0.46804,-0.01902,-0.0154,-0.00592,-0.00443,-0.03208,-0.00301,-0.02926,-0.02064,-0.05208,-0.00569,0.11973,-0.01315,0.21746,-0.01046,-0.01323,-0.03402,0.0,15.96353,0
5862,858.9,7636,2.69,0.53,0.03104,0.00416,-0.00772,4.44392,0.01386,0.00011,0.40522,0.01766,0.72496,0.49052,-0.02434,-0.01745,-0.00728,-0.00345,-0.03334,-0.00311,-0.03236,-0.0222,-0.05615,-0.00565,0.12688,-0.0158,0.20856,-0.01183,-0.01726,-0.0469,-0.0125,16.91729,0
5863,862.1,7551,2.73,0.52,0.03287,0.00275,-0.00832,4.42965,0.01491,0.00026,0.40442,0.01342,0.8051,0.55187,-0.01749,-0.0177,-0.00698,-0.0035,-0.03624,-0.00301,-0.03278,-0.02316,-0.06091,-0.00259,0.13842,-0.01458,0.26502,-0.01187,-0.01367,-0.02746,0.0,18.45639,0
