t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,0.00498556,0.00024979,-0.00940877,0.347159,-0.630641,-0.00258202,-1.57017,1.06664,-0.000653608,-17.9543,-0.435999,0.00323563,-0.649978,-0.00024979,0.00940877,-0.0559985,-0,0,0.0163274,0.00024979,-0.00940877,-1.67463,-0.630641,-0.00258202,-1.05326,1.06664,-0.000653608,-20.0351,-0.435999,0.00323563,-0.70098,-0.00024979,0.00940877,-0.0623051,-0.451153,-0.384846,0.0107178,-0.00573065,-7.74607e-05,8.2058e-05,0,0,True,True
0.055,-0,0,0.00467416,0.000200284,-0.010381,0.364849,-0.630652,-0.00201424,-1.56198,1.06664,-0.000509076,-17.9847,-0.435985,0.00252332,-0.649533,-0.000200284,0.010381,-0.0546538,-0,0,0.0160297,0.000200284,-0.010381,-1.65276,-0.630652,-0.00201424,-1.06052,1.06664,-0.000509076,-20.003,-0.435985,0.00252332,-0.698885,-0.000200284,0.010381,-0.0606143,-0.4501,-0.385318,0.0110136,-0.0071393,-8.26088e-05,0.000101233,0,0,True,True
0.06,-0,0,0.00443207,0.00014598,-0.0113295,0.381074,-0.630661,-0.0014538,-1.55299,1.06663,-0.000366935,-18.0086,-0.435974,0.00182074,-0.642001,-0.00014598,0.0113295,-0.0534701,-0,0,0.0156103,0.00014598,-0.0113295,-1.63283,-0.630661,-0.0014538,-1.06543,1.06663,-0.000366935,-19.9698,-0.435974,0.00182074,-0.689174,-0.00014598,0.0113295,-0.0591293,-0.444572,-0.381154,0.0112962,-0.00851958,-8.64873e-05,0.000122266,0,0,True,True
0.065,-0,0,0.00424294,8.69885e-05,-0.0122573,0.395935,-0.630667,-0.000906079,-1.54392,1.06663,-0.000228627,-18.0279,-0.435967,0.00113471,-0.630851,-8.69885e-05,0.0122573,-0.0524377,-0,0,0.0151475,8.69885e-05,-0.0122573,-1.61469,-0.630667,-0.000906079,-1.06889,1.06663,-0.000228627,-19.9373,-0.435967,0.00113471,-0.675686,-8.69885e-05,0.0122573,-0.057835,-0.436798,-0.374585,0.0115735,-0.0098688,-8.91216e-05,0.000145115,0,0,True,True
0.07,-0,0,0.00409268,2.34066e-05,-0.013167,0.409635,-0.63067,-0.000373401,-1.53512,1.06663,-9.48022e-05,-18.0442,-0.435963,0.000468203,-0.618176,-2.34066e-05,0.013167,-0.0515373,-0,0,0.0146844,2.34066e-05,-0.013167,-1.59805,-0.63067,-0.000373401,-1.07149,1.06663,-9.48022e-05,-19.9062,-0.435963,0.000468203,-0.660703,-2.34066e-05,0.013167,-0.0567057,-0.428117,-0.366962,0.0118501,-0.011187,-9.05449e-05,0.000169741,0,0,True,True
0.075,-0,0,0.00397007,-4.4682e-05,-0.014061,0.422402,-0.63067,0.000143697,-1.52676,1.06663,3.43475e-05,-18.0586,-0.435962,-0.000178045,-0.60518,4.4682e-05,0.014061,-0.0507476,-0,0,0.0142428,-4.4682e-05,-0.014061,-1.58262,-0.63067,0.000143697,-1.07363,1.06663,3.43475e-05,-19.877,-0.435962,-0.000178045,-0.64552,4.4682e-05,0.014061,-0.0557136,-0.419294,-0.359071,0.0121286,-0.0124756,-9.0793e-05,0.000196112,0,0,True,True
0.08,-0,0,0.00386675,-0.000117204,-0.0149411,0.434452,-0.630668,0.00064566,-1.51889,1.06663,0.000158885,-18.0717,-0.435965,-0.000804544,-0.592515,0.000117204,0.0149411,-0.0500489,-0,0,0.0138321,-0.000117204,-0.0149411,-1.56813,-0.630668,0.00064566,-1.07554,1.06663,0.000158885,-19.8494,-0.435965,-0.000804544,-0.630821,0.000117204,0.0149411,-0.0548334,-0.410736,-0.351339,0.0124102,-0.0137367,-8.99018e-05,0.0002242,0,0,True,True
0.085,-0,0,0.00377675,-0.000194093,-0.0158088,0.445964,-0.630664,0.00113342,-1.51148,1.06663,0.000278998,-18.0841,-0.43597,-0.00141241,-0.58049,0.000194093,0.0158088,-0.0494241,-0,0,0.0134548,-0.000194093,-0.0158088,-1.55434,-0.630664,0.00113342,-1.07739,1.06663,0.000278998,-19.8234,-0.43597,-0.00141241,-0.616919,0.000194093,0.0158088,-0.0540436,-0.402633,-0.343976,0.0126954,-0.0149724,-8.79053e-05,0.000253979,0,0,True,True
0.09,-0,0,0.00369595,-0.000275292,-0.0166653,0.457084,-0.630657,0.00160809,-1.50448,1.06664,0.00039493,-18.0961,-0.435979,-0.00200302,-0.569217,0.000275292,0.0166653,-0.0488597,-0,0,0.0131099,-0.000275292,-0.0166653,-1.54108,-0.630657,0.00160809,-1.07926,1.06664,0.00039493,-19.7988,-0.435979,-0.00200302,-0.603916,0.000275292,0.0166653,-0.0533272,-0.395051,-0.33706,0.0129841,-0.0161849,-8.48351e-05,0.000285427,0,0,True,True
0.095,-0,0,0.00362159,-0.000360746,-0.0175117,0.467927,-0.630648,0.00207084,-1.49785,1.06664,0.000506931,-18.1079,-0.43599,-0.00257777,-0.558699,0.000360746,0.0175117,-0.0483451,-0,0,0.012795,-0.000360746,-0.0175117,-1.5282,-0.630648,0.00207084,-1.08121,1.06664,0.000506931,-19.7753,-0.43599,-0.00257777,-0.591798,0.000360746,0.0175117,-0.0526711,-0.387984,-0.3306,0.0132762,-0.0173761,-8.07203e-05,0.000318523,0,0,True,True
0.1,-0,0,0.00355185,-0.000450408,-0.0183487,0.478578,-0.630636,0.00252275,-1.49154,1.06664,0.000615239,-18.1197,-0.436004,-0.00313799,-0.548882,0.000450408,0.0183487,-0.0478722,-0,0,0.0125069,-0.000450408,-0.0183487,-1.5156,-0.630636,0.00252275,-1.08325,1.06664,0.000615239,-19.7528,-0.436004,-0.00313799,-0.580496,0.000450408,0.0183487,-0.052065,-0.381394,-0.324566,0.0135714,-0.0185479,-7.55875e-05,0.000353249,0,0,True,True
0.105,-0,0,0.00348574,-0.000544234,-0.0191772,0.489094,-0.630623,0.00296484,-1.48549,1.06664,0.000720069,-18.1314,-0.436022,-0.00368491,-0.539686,0.000544234,0.0191772,-0.0474358,-0,0,0.0122423,-0.000544234,-0.0191772,-1.5032,-0.630623,0.00296484,-1.08539,1.06664,0.000720069,-19.731,-0.436022,-0.00368491,-0.569912,0.000544234,0.0191772,-0.0515023,-0.375224,-0.318909,0.0138692,-0.0197018,-6.9461e-05,0.000389586,0,0,True,True
0.11,-0,0,0.00342306,-0.00064218,-0.0199976,0.499497,-0.630607,0.00339799,-1.47967,1.06665,0.000821609,-18.1431,-0.436041,-0.0042196,-0.531012,0.00064218,0.0199976,-0.0470335,-0,0,0.0119985,-0.00064218,-0.0199976,-1.49099,-0.630607,0.00339799,-1.08761,1.06665,0.000821609,-19.7099,-0.436041,-0.0042196,-0.559935,0.00064218,0.0199976,-0.0509802,-0.369412,-0.313567,0.0141695,-0.0208392,-6.23629e-05,0.000427519,0,0,True,True
0.115,-0,0,0.0033639,-0.000744209,-0.0208106,0.509797,-0.630589,0.00382298,-1.47406,1.06665,0.000920016,-18.1548,-0.436064,-0.00474299,-0.522767,0.000744209,0.0208106,-0.0466642,-0,0,0.0117729,-0.000744209,-0.0208106,-1.47894,-0.630589,0.00382298,-1.08991,1.06665,0.000920016,-19.6894,-0.436064,-0.00474299,-0.550461,0.000744209,0.0208106,-0.0504971,-0.363895,-0.308481,0.014472,-0.0219613,-5.43137e-05,0.000467033,0,0,True,True
0.12,-0,0,0.00330829,-0.000850286,-0.0216169,0.520004,-0.630568,0.00424045,-1.46864,1.06666,0.00101542,-18.1664,-0.436089,-0.00525587,-0.51487,0.000850286,0.0216169,-0.046327,-0,0,0.0115635,-0.000850286,-0.0216169,-1.46704,-0.630568,0.00424045,-1.09225,1.06666,0.00101542,-19.6695,-0.436089,-0.00525587,-0.541398,0.000850286,0.0216169,-0.0500515,-0.358621,-0.3036,0.0147766,-0.0230693,-4.53322e-05,0.000508114,0,0,True,True
0.125,-0,0,0.00325625,-0.000960378,-0.0224169,0.530127,-0.630546,0.00465097,-1.46338,1.06666,0.00110792,-18.178,-0.436116,-0.0057589,-0.507257,0.000960378,0.0224169,-0.0460208,-0,0,0.0113684,-0.000960378,-0.0224169,-1.45528,-0.630546,0.00465097,-1.09463,1.06666,0.00110792,-19.65,-0.436116,-0.0057589,-0.532675,0.000960378,0.0224169,-0.0496422,-0.353548,-0.298883,0.0150833,-0.0241642,-3.5436e-05,0.00055075,0,0,True,True
0.13,-0,0,0.00320778,-0.00107446,-0.0232113,0.540172,-0.630522,0.00505506,-1.45827,1.06667,0.00119762,-18.1894,-0.436146,-0.00625268,-0.499877,0.00107446,0.0232113,-0.045745,-0,0,0.0111864,-0.00107446,-0.0232113,-1.44366,-0.630522,0.00505506,-1.09704,1.06667,0.00119762,-19.631,-0.436146,-0.00625268,-0.524235,0.00107446,0.0232113,-0.049268,-0.348643,-0.294298,0.0153922,-0.025247,-2.46413e-05,0.000594929,0,0,True,True
0.135,-0,0,0.00316289,-0.00119249,-0.0240005,0.550143,-0.630496,0.00545314,-1.4533,1.06667,0.00128459,-18.2007,-0.436179,-0.00673773,-0.492694,0.00119249,0.0240005,-0.0454991,-0,0,0.0110163,-0.00119249,-0.0240005,-1.43216,-0.630496,0.00545314,-1.09948,1.06667,0.00128459,-19.6124,-0.436179,-0.00673773,-0.516037,0.00119249,0.0240005,-0.0489283,-0.343882,-0.289822,0.0157032,-0.0263185,-1.29635e-05,0.000640641,0,0,True,True
0.14,-0,0,0.00312158,-0.00131446,-0.0247852,0.560041,-0.630467,0.00584563,-1.44846,1.06668,0.00136889,-18.2119,-0.436214,-0.00721452,-0.485678,0.00131446,0.0247852,-0.045283,-0,0,0.0108574,-0.00131446,-0.0247852,-1.42078,-0.630467,0.00584563,-1.10193,1.06668,0.00136889,-19.5942,-0.436214,-0.00721452,-0.508049,0.00131446,0.0247852,-0.0486227,-0.339247,-0.285437,0.0160165,-0.0273796,-4.17263e-07,0.000687876,0,0,True,True
0.145,-0,0,0.00308383,-0.00144034,-0.0255657,0.569866,-0.630437,0.00623289,-1.44374,1.06669,0.00145058,-18.2229,-0.436251,-0.00768347,-0.478809,0.00144034,0.0255657,-0.0450964,-0,0,0.0107091,-0.00144034,-0.0255657,-1.40953,-0.630437,0.00623289,-1.10438,1.06669,0.00145058,-19.5763,-0.436251,-0.00768347,-0.500247,0.00144034,0.0255657,-0.0483509,-0.334723,-0.281128,0.0163323,-0.0284311,1.29839e-05,0.000736625,0,0,True,True
0.15,-0,0,0.00304962,-0.00157012,-0.0263428,0.579616,-0.630405,0.00661528,-1.43915,1.0667,0.00152972,-18.2338,-0.436291,-0.008145,-0.472072,0.00157012,0.0263428,-0.0449395,-0,0,0.0105708,-0.00157012,-0.0263428,-1.3984,-0.630405,0.00661528,-1.10685,1.0667,0.00152972,-19.5588,-0.436291,-0.008145,-0.492613,0.00157012,0.0263428,-0.0481127,-0.330302,-0.276888,0.0166506,-0.0294737,2.72271e-05,0.000786882,0,0,True,True
0.155,-0,0,0.0030189,-0.00170377,-0.0271168,0.589292,-0.630371,0.00699313,-1.43468,1.0667,0.00160634,-18.2445,-0.436332,-0.00859947,-0.465456,0.00170377,0.0271168,-0.0448122,-0,0,0.0104423,-0.00170377,-0.0271168,-1.38739,-0.630371,0.00699313,-1.10931,1.0667,0.00160634,-19.5417,-0.436332,-0.00859947,-0.485135,0.00170377,0.0271168,-0.047908,-0.325975,-0.272708,0.0169716,-0.0305083,4.23001e-05,0.00083864,0,0,True,True
