t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,0.00513721,0.000248201,-0.00947744,0.3432,-0.630645,-0.00278364,-1.56842,1.06664,-0.000705411,-17.9387,-0.435993,0.00348905,-0.634141,-0.000248201,0.00947744,-0.0563687,-0,0,0.01603,0.000248201,-0.00947744,-1.67955,-0.630645,-0.00278364,-1.0476,1.06664,-0.000705411,-20.0331,-0.435993,0.00348905,-0.683878,-0.000248201,0.00947744,-0.0627639,-0.441154,-0.37448,0.0109743,-0.00559326,-7.96141e-05,8.26736e-05,0,0,True,True
0.055,-0,0,0.00482519,0.000198334,-0.0104565,0.360979,-0.630658,-0.00223423,-1.56029,1.06664,-0.000565632,-17.9695,-0.435978,0.00279986,-0.634238,-0.000198334,0.0104565,-0.0550179,-0,0,0.0157465,0.000198334,-0.0104565,-1.65754,-0.630658,-0.00223423,-1.05502,1.06664,-0.000565632,-20.0012,-0.435978,0.00279986,-0.682421,-0.000198334,0.0104565,-0.0610626,-0.440447,-0.375303,0.011294,-0.00698987,-8.52362e-05,0.000101988,0,0,True,True
0.06,-0,0,0.00458247,0.000143635,-0.0114117,0.37728,-0.630668,-0.00169166,-1.55135,1.06663,-0.000428119,-17.9937,-0.435965,0.00211978,-0.627148,-0.000143635,0.0114117,-0.0538293,-0,0,0.0153377,0.000143635,-0.0114117,-1.63749,-0.630668,-0.00169166,-1.06006,1.06663,-0.000428119,-19.9681,-0.435965,0.00211978,-0.673225,-0.000143635,0.0114117,-0.0595689,-0.435201,-0.371426,0.0115998,-0.00835849,-8.96294e-05,0.000123174,0,0,True,True
0.065,-0,0,0.00439278,8.42167e-05,-0.0123461,0.392209,-0.630675,-0.00116143,-1.5423,1.06663,-0.000294342,-18.0134,-0.435956,0.00145577,-0.616366,-8.42167e-05,0.0123461,-0.0527928,-0,0,0.0148833,8.42167e-05,-0.0123461,-1.61923,-0.630675,-0.00116143,-1.06363,1.06663,-0.000294342,-19.9356,-0.435956,0.00145577,-0.660164,-8.42167e-05,0.0123461,-0.0582674,-0.427662,-0.365095,0.0118999,-0.00969635,-9.28181e-05,0.000146188,0,0,True,True
0.07,-0,0,0.00424202,2.01744e-05,-0.0132624,0.405974,-0.630679,-0.000645937,-1.53352,1.06663,-0.000164973,-18.03,-0.435951,0.00081091,-0.604007,-2.01744e-05,0.0132624,-0.051889,-0,0,0.0144269,2.01744e-05,-0.0132624,-1.60249,-0.630679,-0.000645937,-1.06632,1.06663,-0.000164973,-19.9046,-0.435951,0.00081091,-0.645546,-2.01744e-05,0.0132624,-0.0571318,-0.419183,-0.357677,0.012199,-0.0110034,-9.48347e-05,0.000170993,0,0,True,True
0.075,-0,0,0.00411897,-4.8407e-05,-0.0141628,0.418804,-0.630681,-0.000145785,-1.52518,1.06663,-4.02166e-05,-18.0446,-0.435948,0.000186002,-0.591297,4.8407e-05,0.0141628,-0.0510962,-0,0,0.0139908,-4.8407e-05,-0.0141628,-1.58697,-0.630681,-0.000145785,-1.06853,1.06663,-4.02166e-05,-19.8754,-0.435948,0.000186002,-0.630691,4.8407e-05,0.0141628,-0.0561342,-0.410542,-0.34997,0.0124997,-0.012281,-9.57147e-05,0.000197555,0,0,True,True
0.08,-0,0,0.00401522,-0.000121453,-0.0150492,0.430915,-0.630681,0.000339438,-1.51731,1.06663,7.99802e-05,-18.0579,-0.435949,-0.000419418,-0.578901,0.000121453,0.0150492,-0.0503946,-0,0,0.0135849,-0.000121453,-0.0150492,-1.57238,-0.630681,0.000339438,-1.07052,1.06663,7.99802e-05,-19.8479,-0.435949,-0.000419418,-0.616299,0.000121453,0.0150492,-0.0552487,-0.402155,-0.342413,0.0128032,-0.0135313,-9.54931e-05,0.000225846,0,0,True,True
0.085,-0,0,0.0039248,-0.000198899,-0.0159232,0.442492,-0.630678,0.000810643,-1.50991,1.06663,0.000195802,-18.0706,-0.435952,-0.00100644,-0.567137,0.000198899,0.0159232,-0.0497669,-0,0,0.013212,-0.000198899,-0.0159232,-1.5585,-0.630678,0.000810643,-1.07243,1.06663,0.000195802,-19.8219,-0.435952,-0.00100644,-0.602693,0.000198899,0.0159232,-0.0544538,-0.394219,-0.335218,0.01311,-0.0147563,-9.42036e-05,0.000255841,0,0,True,True
0.09,-0,0,0.0038436,-0.000280686,-0.016786,0.453677,-0.630673,0.00126894,-1.50291,1.06663,0.000307487,-18.0828,-0.435959,-0.00157643,-0.55612,0.000280686,0.016786,-0.0491997,-0,0,0.0128713,-0.000280686,-0.016786,-1.54514,-0.630673,0.00126894,-1.07437,1.06663,0.000307487,-19.7973,-0.435959,-0.00157643,-0.58998,0.000280686,0.016786,-0.0537326,-0.3868,-0.328469,0.0134202,-0.0159582,-9.18774e-05,0.000287517,0,0,True,True
0.095,-0,0,0.00376897,-0.000366759,-0.0176385,0.464582,-0.630665,0.00171546,-1.49629,1.06663,0.000415283,-18.0948,-0.435968,-0.00213075,-0.545851,0.000366759,0.0176385,-0.0486828,-0,0,0.0125602,-0.000366759,-0.0176385,-1.53217,-0.630665,0.00171546,-1.07637,1.06663,0.000415283,-19.7738,-0.435968,-0.00213075,-0.578144,0.000366759,0.0176385,-0.0530722,-0.379892,-0.32217,0.0137336,-0.0171389,-8.85433e-05,0.000320852,0,0,True,True
0.1,-0,0,0.00369926,-0.000457071,-0.0184817,0.475286,-0.630656,0.0021513,-1.48997,1.06664,0.000519424,-18.1068,-0.43598,-0.00267073,-0.536271,0.000457071,0.0184817,-0.0482087,-0,0,0.0122756,-0.000457071,-0.0184817,-1.51949,-0.630656,0.0021513,-1.07846,1.06664,0.000519424,-19.7513,-0.43598,-0.00267073,-0.567109,0.000457071,0.0184817,-0.0524632,-0.373453,-0.316288,0.0140497,-0.0183003,-8.42276e-05,0.000355829,0,0,True,True
