t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,-0.000147064,-0.000193198,-0.00847827,0.131835,-0.618022,0.00274103,-0.744715,1.06948,0.000529058,-14.281,-0.451463,-0.00327009,-0.509717,0.000193198,0.00847827,-0.0384054,-0,0,0.00669011,-0.000193198,-0.00847827,-1.0395,-0.618022,0.00274103,-0.450909,1.06948,0.000529058,-15.8509,-0.451463,-0.00327009,-0.550115,0.000193198,0.00847827,-0.0426892,-0.351703,-0.305808,0.00484593,-0.00995899,8.29387e-06,7.86654e-05,0,0,True,True
0.055,-0,0,-0.000241287,-0.00023777,-0.00933997,0.143973,-0.618006,0.00333359,-0.738575,1.06949,0.000642351,-14.2984,-0.451481,-0.00397595,-0.501382,0.00023777,0.00933997,-0.0375371,-0,0,0.00647262,-0.00023777,-0.00933997,-1.02474,-0.618006,0.00333359,-0.452953,1.06949,0.000642351,-15.8234,-0.451481,-0.00397595,-0.539776,0.00023777,0.00933997,-0.0415989,-0.34582,-0.30094,0.00504948,-0.0112616,1.52009e-05,9.68122e-05,0,0,True,True
0.06,-0,0,-0.000319142,-0.000286598,-0.0101821,0.15498,-0.617988,0.00391358,-0.732655,1.06949,0.000752625,-14.3131,-0.451503,-0.0046662,-0.491962,0.000286598,0.0101821,-0.0367852,-0,0,0.00625177,-0.000286598,-0.0101821,-1.01144,-0.617988,0.00391358,-0.454348,1.06949,0.000752625,-15.7976,-0.451503,-0.0046662,-0.52842,0.000286598,0.0101821,-0.040656,-0.339301,-0.295308,0.005248,-0.012535,2.34386e-05,0.000116692,0,0,True,True
0.065,-0,0,-0.000384183,-0.000339591,-0.0110073,0.165019,-0.617967,0.00448062,-0.727109,1.0695,0.000859761,-14.3257,-0.451528,-0.00534039,-0.482348,0.000339591,0.0110073,-0.0361349,-0,0,0.00604129,-0.000339591,-0.0110073,-0.999375,-0.617967,0.00448062,-0.455387,1.0695,0.000859761,-15.7738,-0.451528,-0.00534039,-0.517004,0.000339591,0.0110073,-0.0398405,-0.332717,-0.289493,0.00544421,-0.0137812,3.29766e-05,0.000138266,0,0,True,True
0.07,-0,0,-0.000439736,-0.000396671,-0.0118179,0.174293,-0.617944,0.00503524,-0.721967,1.0695,0.000963814,-14.3369,-0.451556,-0.00599905,-0.472987,0.000396671,0.0118179,-0.0355686,-0,0,0.00584659,-0.000396671,-0.0118179,-0.988282,-0.617944,0.00503524,-0.456256,1.0695,0.000963814,-15.7518,-0.451556,-0.00599905,-0.505989,0.000396671,0.0118179,-0.0391295,-0.326345,-0.283792,0.00563961,-0.0150025,4.37848e-05,0.000161505,0,0,True,True
0.075,-0,0,-0.000488495,-0.000457769,-0.0126156,0.182989,-0.617917,0.00557831,-0.717202,1.06951,0.00106491,-14.3472,-0.451588,-0.00664323,-0.464067,0.000457769,0.0126156,-0.0350696,-0,0,0.00566876,-0.000457769,-0.0126156,-0.977926,-0.617917,0.00557831,-0.457069,1.06951,0.00106491,-15.7314,-0.451588,-0.00664323,-0.495552,0.000457769,0.0126156,-0.0385016,-0.320297,-0.278337,0.005835,-0.0162013,5.58351e-05,0.00018638,0,0,True,True
0.08,-0,0,-0.000532481,-0.000522827,-0.0134019,0.191269,-0.617888,0.00611086,-0.712766,1.06951,0.00116321,-14.3569,-0.451623,-0.00727407,-0.455636,0.000522827,0.0134019,-0.0346238,-0,0,0.00550682,-0.000522827,-0.0134019,-0.968107,-0.617888,0.00611086,-0.457892,1.06951,0.00116321,-15.7122,-0.451623,-0.00727407,-0.485724,0.000522827,0.0134019,-0.037939,-0.314596,-0.273165,0.00603071,-0.0173797,6.91014e-05,0.000212866,0,0,True,True
0.085,-0,0,-0.000573123,-0.000591789,-0.014178,0.199257,-0.617856,0.00663385,-0.708604,1.06952,0.00125886,-14.3662,-0.451661,-0.00789271,-0.447668,0.000591789,0.014178,-0.0342201,-0,0,0.00535901,-0.000591789,-0.014178,-0.958673,-0.617856,0.00663385,-0.458759,1.06952,0.00125886,-15.694,-0.451661,-0.00789271,-0.47646,0.000591789,0.014178,-0.0374278,-0.309219,-0.268267,0.00622684,-0.0185397,8.35601e-05,0.000240941,0,0,True,True
0.09,-0,0,-0.00061139,-0.000664607,-0.0149447,0.207046,-0.617821,0.0071482,-0.704669,1.06952,0.001352,-14.3754,-0.451702,-0.0085002,-0.440107,0.000664607,0.0149447,-0.0338503,-0,0,0.0052234,-0.000664607,-0.0149447,-0.949509,-0.617821,0.0071482,-0.459688,1.06952,0.001352,-15.6766,-0.451702,-0.0085002,-0.467687,0.000664607,0.0149447,-0.0369578,-0.304125,-0.263611,0.00642336,-0.0196829,9.91894e-05,0.000270586,0,0,True,True
0.095,-0,0,-0.00064792,-0.000741236,-0.0157027,0.214701,-0.617784,0.00765469,-0.70092,1.06953,0.00144275,-14.3844,-0.451746,-0.00909744,-0.43289,0.000741236,0.0157027,-0.0335087,-0,0,0.00509822,-0.000741236,-0.0157027,-0.940536,-0.617784,0.00765469,-0.460682,1.06953,0.00144275,-15.6598,-0.451746,-0.00909744,-0.459329,0.000741236,0.0157027,-0.0365218,-0.29927,-0.25916,0.00662019,-0.0208105,0.00011597,0.000301782,0,0,True,True
