t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,0.000278747,-0.00020911,-0.00917606,0.0983888,-0.618059,0.00106455,-0.727715,1.06948,0.000200804,-14.1507,-0.451418,-0.00126535,-0.390531,0.00020911,0.00917606,-0.0413727,-0,0,0.00471657,-0.00020911,-0.00917606,-1.08067,-0.618059,0.00106455,-0.407027,1.06948,0.000200804,-15.8424,-0.451418,-0.00126535,-0.421563,0.00020911,0.00917606,-0.0463893,-0.276331,-0.227469,0.00700305,-0.00901083,-8.89933e-06,8.51445e-05,0,0,True,True
0.055,-0,0,0.000192832,-0.00025735,-0.0101086,0.111412,-0.618053,0.00148387,-0.721955,1.06948,0.000280156,-14.1718,-0.451426,-0.00176402,-0.385661,0.00025735,0.0101086,-0.0404428,-0,0,0.00457656,-0.00025735,-0.0101086,-1.06458,-0.618053,0.00148387,-0.410262,1.06948,0.000280156,-15.8153,-0.451426,-0.00176402,-0.415257,0.00025735,0.0101086,-0.0451993,-0.272652,-0.224865,0.00742841,-0.0102144,-6.00631e-06,0.000104785,0,0,True,True
0.06,-0,0,0.000120673,-0.000310196,-0.0110199,0.123235,-0.618045,0.00189486,-0.716365,1.06948,0.000357337,-14.1897,-0.451436,-0.0022522,-0.379412,0.000310196,0.0110199,-0.0396364,-0,0,0.00442188,-0.000310196,-0.0110199,-1.05007,-0.618045,0.00189486,-0.412713,1.06948,0.000357337,-15.7898,-0.451436,-0.0022522,-0.407557,0.000310196,0.0110199,-0.044169,-0.268152,-0.221303,0.00784338,-0.0113913,-2.17161e-06,0.0001263,0,0,True,True
0.065,-0,0,5.97762e-05,-0.000367549,-0.0119129,0.134032,-0.618034,0.00229664,-0.711096,1.06948,0.000432127,-14.2053,-0.451448,-0.00272877,-0.372688,0.000367549,0.0119129,-0.0389381,-0,0,0.00426813,-0.000367549,-0.0119129,-1.03689,-0.618034,0.00229664,-0.414685,1.06948,0.000432127,-15.7662,-0.451448,-0.00272877,-0.399448,0.000367549,0.0119129,-0.0432769,-0.263406,-0.217373,0.00825133,-0.0125432,2.58341e-06,0.00014965,0,0,True,True
0.07,-0,0,7.52929e-06,-0.000429325,-0.01279,0.144012,-0.618022,0.00268922,-0.706183,1.06948,0.000504489,-14.2192,-0.451463,-0.00319371,-0.36597,0.000429325,0.01279,-0.0383296,-0,0,0.00412257,-0.000429325,-0.01279,-1.02477,-0.618022,0.00268922,-0.416381,1.06948,0.000504489,-15.7444,-0.451463,-0.00319371,-0.391443,0.000429325,0.01279,-0.0424985,-0.258717,-0.213397,0.00865438,-0.0136722,8.23673e-06,0.000174801,0,0,True,True
0.075,-0,0,-3.83095e-05,-0.000495449,-0.0136531,0.153374,-0.618007,0.0030731,-0.701608,1.06949,0.000574477,-14.232,-0.45148,-0.00364758,-0.359492,0.000495449,0.0136531,-0.0377934,-0,0,0.00398795,-0.000495449,-0.0136531,-1.01346,-0.618007,0.0030731,-0.417932,1.06949,0.000574477,-15.7241,-0.45148,-0.00364758,-0.383778,0.000495449,0.0136531,-0.0418108,-0.254225,-0.209533,0.0090538,-0.0147804,1.4767e-05,0.000201722,0,0,True,True
0.08,-0,0,-7.94852e-05,-0.000565856,-0.0145039,0.162285,-0.617991,0.00344894,-0.697328,1.06949,0.000642181,-14.2441,-0.4515,-0.00409112,-0.353344,0.000565856,0.0145039,-0.0373145,-0,0,0.00386466,-0.000565856,-0.0145039,-1.00275,-0.617991,0.00344894,-0.419422,1.06949,0.000642181,-15.705,-0.4515,-0.00409112,-0.376535,0.000565856,0.0145039,-0.0411949,-0.24998,-0.205849,0.00945035,-0.0158697,2.21543e-05,0.000230386,0,0,True,True
0.085,-0,0,-0.000117278,-0.000640488,-0.0153435,0.170878,-0.617973,0.00381745,-0.693297,1.06949,0.000707704,-14.2556,-0.451521,-0.00452515,-0.347541,0.000640488,0.0153435,-0.0368815,-0,0,0.00375199,-0.000640488,-0.0153435,-0.992459,-0.617973,0.00381745,-0.420899,1.06949,0.000707704,-15.6868,-0.451521,-0.00452515,-0.369718,0.000640488,0.0153435,-0.0406358,-0.245984,-0.20236,0.00984448,-0.016942,3.03802e-05,0.00026077,0,0,True,True
0.09,-0,0,-0.000152595,-0.000719291,-0.0161729,0.179251,-0.617953,0.00417933,-0.689471,1.0695,0.000771144,-14.2668,-0.451545,-0.00495047,-0.342061,0.000719291,0.0161729,-0.0364855,-0,0,0.00364883,-0.000719291,-0.0161729,-0.982476,-0.617953,0.00417933,-0.422393,1.0695,0.000771144,-15.6695,-0.451545,-0.00495047,-0.363292,0.000719291,0.0161729,-0.0401224,-0.242218,-0.199057,0.0102364,-0.0179985,3.9428e-05,0.000292852,0,0,True,True
0.095,-0,0,-0.000186076,-0.000802217,-0.0169929,0.187477,-0.617931,0.0045352,-0.685814,1.0695,0.000832586,-14.2778,-0.451571,-0.00536778,-0.336867,0.000802217,0.0169929,-0.0361201,-0,0,0.00355405,-0.000802217,-0.0169929,-0.972707,-0.617931,0.0045352,-0.423919,1.0695,0.000832586,-15.6527,-0.451571,-0.00536778,-0.357212,0.000802217,0.0169929,-0.0396465,-0.238656,-0.195921,0.0106263,-0.0190407,4.92823e-05,0.000326613,0,0,True,True
0.1,-0,0,-0.000218178,-0.00088922,-0.0178042,0.19561,-0.617907,0.00488563,-0.682297,1.06951,0.000892108,-14.2887,-0.451598,-0.00577774,-0.331925,0.00088922,0.0178042,-0.0357804,-0,0,0.00346658,-0.00088922,-0.0178042,-0.963087,-0.617907,0.00488563,-0.425485,1.06951,0.000892108,-15.6365,-0.451598,-0.00577774,-0.351432,0.00088922,0.0178042,-0.0392019,-0.235271,-0.192932,0.0110142,-0.0200696,5.99291e-05,0.000362033,0,0,True,True
0.105,-0,0,-0.000249164,-0.000980259,-0.0186074,0.203681,-0.617882,0.00523113,-0.678899,1.06951,0.000949776,-14.2994,-0.451628,-0.00618091,-0.327195,0.000980259,0.0186074,-0.0354637,-0,0,0.0033855,-0.000980259,-0.0186074,-0.953577,-0.617882,0.00523113,-0.427093,1.06951,0.000949776,-15.6206,-0.451628,-0.00618091,-0.345907,0.000980259,0.0186074,-0.0387852,-0.232037,-0.190066,0.0114002,-0.0210861,7.13556e-05,0.000399096,0,0,True,True
0.11,-0,0,-0.000279107,-0.00107529,-0.019403,0.211694,-0.617855,0.00557215,-0.675608,1.06952,0.00100564,-14.3101,-0.45166,-0.0065778,-0.322637,0.00107529,0.019403,-0.0351694,-0,0,0.00330994,-0.00107529,-0.019403,-0.944172,-0.617855,0.00557215,-0.428732,1.06952,0.00100564,-15.605,-0.45166,-0.0065778,-0.340592,0.00107529,0.019403,-0.0383954,-0.228927,-0.187297,0.0117843,-0.0220911,8.355e-05,0.000437785,0,0,True,True
0.115,-0,0,-0.000308016,-0.00117429,-0.0201914,0.219645,-0.617826,0.00590908,-0.672415,1.06952,0.00105975,-14.3207,-0.451694,-0.00696883,-0.318214,0.00117429,0.0201914,-0.0348978,-0,0,0.00323917,-0.00117429,-0.0201914,-0.934873,-0.617826,0.00590908,-0.430392,1.06952,0.00105975,-15.5898,-0.451694,-0.00696883,-0.335445,0.00117429,0.0201914,-0.0380328,-0.225917,-0.184602,0.0121668,-0.0230854,9.65013e-05,0.000478087,0,0,True,True
0.12,-0,0,-0.000335931,-0.00127721,-0.0209733,0.227536,-0.617796,0.00624224,-0.669313,1.06953,0.00111213,-14.3311,-0.45173,-0.00735437,-0.313898,0.00127721,0.0209733,-0.0346487,-0,0,0.00317264,-0.00127721,-0.0209733,-0.925681,-0.617796,0.00624224,-0.432064,1.06953,0.00111213,-15.5749,-0.45173,-0.00735437,-0.330435,0.00127721,0.0209733,-0.0376969,-0.22299,-0.181963,0.0125476,-0.0240698,0.0001102,0.000519986,0,0,True,True
0.125,-0,0,-0.000362915,-0.00138402,-0.0217492,0.235369,-0.617764,0.00657194,-0.666296,1.06953,0.00116281,-14.3414,-0.451768,-0.00773475,-0.309671,0.00138402,0.0217492,-0.0344217,-0,0,0.00310991,-0.00138402,-0.0217492,-0.916589,-0.617764,0.00657194,-0.433745,1.06953,0.00116281,-15.5603,-0.451768,-0.00773475,-0.325541,0.00138402,0.0217492,-0.0373872,-0.220133,-0.179369,0.0129271,-0.0250448,0.000124635,0.00056347,0,0,True,True
0.13,-0,0,-0.000389037,-0.0014947,-0.0225196,0.243145,-0.61773,0.00689845,-0.66336,1.06954,0.00121182,-14.3515,-0.451807,-0.00811026,-0.305521,0.0014947,0.0225196,-0.0342165,-0,0,0.0030507,-0.0014947,-0.0225196,-0.907594,-0.61773,0.00689845,-0.435433,1.06954,0.00121182,-15.546,-0.451807,-0.00811026,-0.320749,0.0014947,0.0225196,-0.0371031,-0.217338,-0.176811,0.0133055,-0.0260114,0.0001398,0.000608527,0,0,True,True
0.135,-0,0,-0.000414364,-0.00160922,-0.023285,0.250868,-0.617695,0.00722203,-0.660501,1.06954,0.00125916,-14.3615,-0.451849,-0.00848119,-0.301439,0.00160922,0.023285,-0.034033,-0,0,0.00299478,-0.00160922,-0.023285,-0.898694,-0.617695,0.00722203,-0.437125,1.06954,0.00125916,-15.532,-0.451849,-0.00848119,-0.316051,0.00160922,0.023285,-0.0368444,-0.214601,-0.174286,0.013683,-0.02697,0.000155684,0.000655147,0,0,True,True
0.14,-0,0,-0.000438962,-0.00172755,-0.0240459,0.258536,-0.617658,0.00754293,-0.657719,1.06955,0.00130486,-14.3713,-0.451892,-0.00884778,-0.297422,0.00172755,0.0240459,-0.0338711,-0,0,0.00294199,-0.00172755,-0.0240459,-0.889887,-0.617658,0.00754293,-0.438821,1.06955,0.00130486,-15.5182,-0.451892,-0.00884778,-0.311439,0.00172755,0.0240459,-0.0366106,-0.211917,-0.171789,0.0140599,-0.0279214,0.000172282,0.000703319,0,0,True,True
0.145,-0,0,-0.000462896,-0.00184968,-0.0248027,0.26615,-0.61762,0.00786139,-0.655011,1.06956,0.00134892,-14.381,-0.451937,-0.00921031,-0.293466,0.00184968,0.0248027,-0.0337306,-0,0,0.00289221,-0.00184968,-0.0248027,-0.881173,-0.61762,0.00786139,-0.440518,1.06956,0.00134892,-15.5046,-0.451937,-0.00921031,-0.306911,0.00184968,0.0248027,-0.0364017,-0.209286,-0.169319,0.0144362,-0.0288662,0.000189584,0.000753036,0,0,True,True
0.15,-0,0,-0.00048623,-0.00197558,-0.0255561,0.27371,-0.617579,0.00817765,-0.652378,1.06956,0.00139137,-14.3905,-0.451984,-0.00956902,-0.28957,0.00197558,0.0255561,-0.0336116,-0,0,0.00284532,-0.00197558,-0.0255561,-0.87255,-0.617579,0.00817765,-0.442218,1.06956,0.00139137,-15.4914,-0.451984,-0.00956902,-0.302463,0.00197558,0.0255561,-0.0362175,-0.206705,-0.166875,0.0148124,-0.029805,0.000207586,0.000804289,0,0,True,True
0.155,-0,0,-0.000509027,-0.00210524,-0.0263065,0.281215,-0.617538,0.00849194,-0.649818,1.06957,0.00143222,-14.3999,-0.452033,-0.00992416,-0.285732,0.00210524,0.0263065,-0.0335141,-0,0,0.00280125,-0.00210524,-0.0263065,-0.864018,-0.617538,0.00849194,-0.443918,1.06957,0.00143222,-15.4784,-0.452033,-0.00992416,-0.298095,0.00210524,0.0263065,-0.0360578,-0.204175,-0.164457,0.0151886,-0.0307384,0.00022628,0.000857072,0,0,True,True
0.16,-0,0,-0.000531352,-0.00223864,-0.0270544,0.288665,-0.617494,0.0088045,-0.647333,1.06958,0.00147147,-14.4091,-0.452083,-0.010276,-0.281952,0.00223864,0.0270544,-0.0334379,-0,0,0.00275991,-0.00223864,-0.0270544,-0.855577,-0.617494,0.0088045,-0.445619,1.06958,0.00147147,-15.4656,-0.452083,-0.010276,-0.293804,0.00223864,0.0270544,-0.0359225,-0.201694,-0.162064,0.0155651,-0.0316671,0.00024566,0.000911379,0,0,True,True
0.165,-0,0,-0.00055327,-0.00237578,-0.0278002,0.296059,-0.61745,0.00911556,-0.64492,1.06959,0.00150913,-14.4182,-0.452136,-0.0106247,-0.278231,0.00237578,0.0278002,-0.0333832,-0,0,0.00272125,-0.00237578,-0.0278002,-0.847226,-0.61745,0.00911556,-0.447321,1.06959,0.00150913,-15.4531,-0.452136,-0.0106247,-0.289592,0.00237578,0.0278002,-0.0358115,-0.199264,-0.159696,0.0159421,-0.0325917,0.000265723,0.000967206,0,0,True,True
0.17,-0,0,-0.000574844,-0.00251665,-0.0285446,0.303398,-0.617403,0.00942535,-0.642581,1.06959,0.00154521,-14.4271,-0.45219,-0.0109706,-0.274571,0.00251665,0.0285446,-0.03335,-0,0,0.00268524,-0.00251665,-0.0285446,-0.838965,-0.617403,0.00942535,-0.449023,1.06959,0.00154521,-15.4409,-0.45219,-0.0109706,-0.28546,0.00251665,0.0285446,-0.0357246,-0.196886,-0.157355,0.0163199,-0.0335128,0.000286461,0.00102455,0,0,True,True
0.175,-0,0,-0.000596135,-0.00266123,-0.0292879,0.310677,-0.617355,0.00973411,-0.640318,1.0696,0.00157973,-14.4359,-0.452245,-0.0113138,-0.270974,0.00266123,0.0292879,-0.0333384,-0,0,0.00265184,-0.00266123,-0.0292879,-0.830795,-0.617355,0.00973411,-0.450725,1.0696,0.00157973,-15.4289,-0.452245,-0.0113138,-0.281409,0.00266123,0.0292879,-0.0356621,-0.194561,-0.155041,0.0166986,-0.034431,0.000307873,0.00108341,0,0,True,True
0.18,-0,0,-0.000617195,-0.00280952,-0.0300306,0.317894,-0.617306,0.0100421,-0.638131,1.06961,0.00161268,-14.4446,-0.452303,-0.0116547,-0.267444,0.00280952,0.0300306,-0.0333489,-0,0,0.00262107,-0.00280952,-0.0300306,-0.822722,-0.617306,0.0100421,-0.452428,1.06961,0.00161268,-15.4172,-0.452303,-0.0116547,-0.277443,0.00280952,0.0300306,-0.0356243,-0.192291,-0.152759,0.0170786,-0.035347,0.000329953,0.00114377,0,0,True,True
0.185,-0,0,-0.000638057,-0.00296153,-0.0307734,0.325038,-0.617255,0.0103495,-0.636026,1.06962,0.00164407,-14.453,-0.452362,-0.0119935,-0.263986,0.00296153,0.0307734,-0.0333822,-0,0,0.00259297,-0.00296153,-0.0307734,-0.814754,-0.617255,0.0103495,-0.454128,1.06962,0.00164407,-15.4058,-0.452362,-0.0119935,-0.273568,0.00296153,0.0307734,-0.035612,-0.190082,-0.150509,0.01746,-0.0362614,0.000352698,0.00120565,0,0,True,True
0.19,-0,0,-0.000658721,-0.00311726,-0.0315166,0.332096,-0.617203,0.0106566,-0.634008,1.06963,0.00167392,-14.4613,-0.452423,-0.0123305,-0.260601,0.00311726,0.0315166,-0.0334396,-0,0,0.00256753,-0.00311726,-0.0315166,-0.806906,-0.617203,0.0106566,-0.455821,1.06963,0.00167392,-15.3947,-0.452423,-0.0123305,-0.269785,0.00311726,0.0315166,-0.0356264,-0.187934,-0.148294,0.0178432,-0.0371748,0.000376106,0.00126904,0,0,True,True
0.195,-0,0,-0.000679215,-0.0032767,-0.0322609,0.339067,-0.617148,0.0109637,-0.632074,1.06963,0.00170222,-14.4694,-0.452485,-0.0126659,-0.257284,0.0032767,0.0322609,-0.033521,-0,0,0.00254461,-0.0032767,-0.0322609,-0.799176,-0.617148,0.0109637,-0.457506,1.06963,0.00170222,-15.3839,-0.452485,-0.0126659,-0.266087,0.0032767,0.0322609,-0.0356676,-0.185844,-0.146107,0.0182284,-0.038088,0.000400174,0.00133395,0,0,True,True
0.2,-0,0,-0.000699629,-0.00343987,-0.0330068,0.345971,-0.617093,0.0112709,-0.630215,1.06964,0.00172897,-14.4773,-0.452549,-0.0129999,-0.254022,0.00343987,0.0330068,-0.0336249,-0,0,0.00252395,-0.00343987,-0.0330068,-0.791542,-0.617093,0.0112709,-0.459186,1.06964,0.00172897,-15.3734,-0.452549,-0.0129999,-0.26246,0.00343987,0.0330068,-0.0357335,-0.183802,-0.143944,0.0186158,-0.0390017,0.000424901,0.00140037,0,0,True,True
0.205,-0,0,-0.000720057,-0.00360677,-0.0337548,0.35283,-0.617036,0.0115786,-0.628421,1.06965,0.00175418,-14.4851,-0.452615,-0.0133328,-0.250803,0.00360677,0.0337548,-0.0337493,-0,0,0.00250527,-0.00360677,-0.0337548,-0.78398,-0.617036,0.0115786,-0.460866,1.06965,0.00175418,-15.3631,-0.452615,-0.0133328,-0.258889,0.00360677,0.0337548,-0.0358218,-0.181799,-0.141795,0.0190058,-0.0399163,0.000450286,0.0014683,0,0,True,True
0.21,-0,0,-0.000740552,-0.00377741,-0.0345053,0.359655,-0.616977,0.0118869,-0.626684,1.06966,0.00177782,-14.4928,-0.452683,-0.0136647,-0.247617,0.00377741,0.0345053,-0.0338936,-0,0,0.00248839,-0.00377741,-0.0345053,-0.776476,-0.616977,0.0118869,-0.462546,1.06966,0.00177782,-15.353,-0.452683,-0.0136647,-0.255363,0.00377741,0.0345053,-0.0359317,-0.17983,-0.139658,0.0193986,-0.0408325,0.000476327,0.00153777,0,0,True,True
0.215,-0,0,-0.000761149,-0.00395182,-0.0352588,0.366446,-0.616917,0.012196,-0.625005,1.06967,0.00179989,-14.5003,-0.452752,-0.0139959,-0.244464,0.00395182,0.0352588,-0.0340576,-0,0,0.00247327,-0.00395182,-0.0352588,-0.769028,-0.616917,0.012196,-0.464226,1.06967,0.00179989,-15.3431,-0.452752,-0.0139959,-0.251882,0.00395182,0.0352588,-0.0360628,-0.177893,-0.137529,0.0197945,-0.0417507,0.000503023,0.00160876,0,0,True,True
0.22,-0,0,-0.000781884,-0.00413,-0.0360157,0.373203,-0.616855,0.012506,-0.623384,1.06968,0.00182036,-14.5078,-0.452823,-0.0143264,-0.241346,0.00413,0.0360157,-0.0342415,-0,0,0.0024599,-0.00413,-0.0360157,-0.761639,-0.616855,0.012506,-0.465907,1.06968,0.00182036,-15.3333,-0.452823,-0.0143264,-0.248448,0.00413,0.0360157,-0.0362154,-0.17599,-0.135412,0.0201935,-0.0426716,0.000530376,0.00168129,0,0,True,True
0.225,-0,0,-0.000802796,-0.00431198,-0.0367765,0.379922,-0.616792,0.0128173,-0.621823,1.06969,0.00183923,-14.5151,-0.452895,-0.0146565,-0.238266,0.00431198,0.0367765,-0.0344457,-0,0,0.00244831,-0.00431198,-0.0367765,-0.75431,-0.616792,0.0128173,-0.467589,1.06969,0.00183923,-15.3238,-0.452895,-0.0146565,-0.245063,0.00431198,0.0367765,-0.0363899,-0.174123,-0.133308,0.0205961,-0.0435955,0.000558385,0.00175536,0,0,True,True
0.23,-0,0,-0.000823926,-0.00449777,-0.0375416,0.3866,-0.616727,0.01313,-0.620325,1.0697,0.00185647,-14.5223,-0.452969,-0.0149865,-0.235228,0.00449777,0.0375416,-0.0346705,-0,0,0.00243854,-0.00449777,-0.0375416,-0.747044,-0.616727,0.01313,-0.469271,1.0697,0.00185647,-15.3145,-0.452969,-0.0149865,-0.241733,0.00449777,0.0375416,-0.0365864,-0.172296,-0.131219,0.0210025,-0.0445232,0.000587051,0.00183099,0,0,True,True
0.235,-0,0,-0.000845317,-0.00468739,-0.0383114,0.393237,-0.616661,0.0134443,-0.61889,1.06971,0.00187207,-14.5293,-0.453045,-0.0153163,-0.232235,0.00468739,0.0383114,-0.0349161,-0,0,0.00243059,-0.00468739,-0.0383114,-0.739841,-0.616661,0.0134443,-0.470954,1.06971,0.00187207,-15.3054,-0.453045,-0.0153163,-0.238459,0.00468739,0.0383114,-0.0368052,-0.170509,-0.129147,0.0214128,-0.0454551,0.000616374,0.00190818,0,0,True,True
0.24,-0,0,-0.000867013,-0.00488088,-0.0390866,0.399832,-0.616593,0.0137604,-0.617518,1.06971,0.00188601,-14.5363,-0.453122,-0.0156464,-0.22929,0.00488088,0.0390866,-0.0351826,-0,0,0.00242448,-0.00488088,-0.0390866,-0.732701,-0.616593,0.0137604,-0.472639,1.06971,0.00188601,-15.2965,-0.453122,-0.0156464,-0.235243,0.00488088,0.0390866,-0.0370463,-0.168765,-0.127094,0.0218274,-0.0463918,0.000646357,0.00198693,0,0,True,True
0.245,-0,0,-0.000889055,-0.00507826,-0.0398674,0.406387,-0.616523,0.0140786,-0.616211,1.06972,0.00189826,-14.5431,-0.453202,-0.0159768,-0.226393,0.00507826,0.0398674,-0.0354701,-0,0,0.00242018,-0.00507826,-0.0398674,-0.725622,-0.616523,0.0140786,-0.474325,1.06972,0.00189826,-15.2878,-0.453202,-0.0159768,-0.232087,0.00507826,0.0398674,-0.0373097,-0.167065,-0.125059,0.0222465,-0.0473339,0.000677001,0.00206727,0,0,True,True
