t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,0.000286736,-0.000209178,-0.00917521,0.0987487,-0.618064,0.000873277,-0.724672,1.06948,0.000163437,-14.1448,-0.451413,-0.00103671,-0.378814,0.000209178,0.00917521,-0.0413419,-0,0,0.00449579,-0.000209178,-0.00917521,-1.08022,-0.618064,0.000873277,-0.403972,1.06948,0.000163437,-15.8345,-0.451413,-0.00103671,-0.408556,0.000209178,0.00917521,-0.0463503,-0.268736,-0.219952,0.00717912,-0.00883233,-1.09869e-05,8.51725e-05,0,0,True,True
0.055,-0,0,0.000203405,-0.000257412,-0.010107,0.111743,-0.618059,0.00127525,-0.718994,1.06948,0.000239419,-14.166,-0.451419,-0.00151466,-0.374287,0.000257412,0.010107,-0.0404144,-0,0,0.00436473,-0.000257412,-0.010107,-1.06417,-0.618059,0.00127525,-0.407281,1.06948,0.000239419,-15.8076,-0.451419,-0.00151466,-0.402669,0.000257412,0.010107,-0.0451636,-0.265279,-0.217567,0.00761987,-0.0100192,-8.54898e-06,0.00010481,0,0,True,True
0.06,-0,0,0.000133576,-0.000310249,-0.0110177,0.123532,-0.618051,0.00166927,-0.71347,1.06948,0.000313313,-14.184,-0.451428,-0.00198259,-0.36831,0.000310249,0.0110177,-0.0396109,-0,0,0.00421715,-0.000310249,-0.0110177,-1.0497,-0.618051,0.00166927,-0.409783,1.06948,0.000313313,-15.7823,-0.451428,-0.00198259,-0.395305,0.000310249,0.0110177,-0.0441372,-0.260957,-0.214179,0.00804993,-0.0111798,-5.20826e-06,0.000126322,0,0,True,True
0.065,-0,0,7.47717e-05,-0.000367589,-0.0119101,0.134295,-0.618042,0.00205437,-0.708255,1.06948,0.00038488,-14.1997,-0.451439,-0.00243925,-0.361811,0.000367589,0.0119101,-0.0389156,-0,0,0.00406916,-0.000367589,-0.0119101,-1.03657,-0.618042,0.00205437,-0.411791,1.06948,0.00038488,-15.7589,-0.451439,-0.00243925,-0.387475,0.000367589,0.0119101,-0.0432489,-0.256359,-0.210392,0.00847277,-0.0123157,-9.85401e-07,0.000149667,0,0,True,True
0.07,-0,0,2.44061e-05,-0.000429349,-0.0127867,0.144244,-0.618031,0.0024305,-0.703386,1.06948,0.000454072,-14.2136,-0.451452,-0.00288457,-0.35529,0.000429349,0.0127867,-0.0383098,-0,0,0.00392845,-0.000429349,-0.0127867,-1.02449,-0.618031,0.0024305,-0.413516,1.06948,0.000454072,-15.7373,-0.451452,-0.00288457,-0.379714,0.000429349,0.0127867,-0.0424739,-0.251798,-0.206541,0.00889055,-0.013429,4.09814e-06,0.000174811,0,0,True,True
0.075,-0,0,-1.9739e-05,-0.000495456,-0.0136494,0.153579,-0.618018,0.0027981,-0.698849,1.06949,0.000520935,-14.2265,-0.451468,-0.00331904,-0.348995,0.000495456,0.0136494,-0.0377757,-0,0,0.0037981,-0.000495456,-0.0136494,-1.01322,-0.618018,0.0027981,-0.415092,1.06949,0.000520935,-15.7171,-0.451468,-0.00331904,-0.372275,0.000495456,0.0136494,-0.041789,-0.247426,-0.202794,0.00930459,-0.0145217,1.00215e-05,0.000201725,0,0,True,True
0.08,-0,0,-5.93855e-05,-0.000565843,-0.0144997,0.162471,-0.618003,0.00315783,-0.694602,1.06949,0.000585558,-14.2386,-0.451485,-0.00374339,-0.343026,0.000565843,0.0144997,-0.0372985,-0,0,0.00367871,-0.000565843,-0.0144997,-1.00252,-0.618003,0.00315783,-0.416605,1.06949,0.000585558,-15.6982,-0.451485,-0.00374339,-0.365251,0.000565843,0.0144997,-0.0411752,-0.243297,-0.199224,0.00971564,-0.0155958,1.67651e-05,0.000230381,0,0,True,True
0.085,-0,0,-9.57881e-05,-0.000640453,-0.0153389,0.171049,-0.617986,0.00351039,-0.6906,1.06949,0.000648041,-14.2501,-0.451505,-0.00415843,-0.337403,0.000640453,0.0153389,-0.0368666,-0,0,0.00356971,-0.000640453,-0.0153389,-0.992253,-0.617986,0.00351039,-0.418108,1.06949,0.000648041,-15.6802,-0.451505,-0.00415843,-0.35865,0.000640453,0.0153389,-0.0406176,-0.239418,-0.19585,0.0101241,-0.0166529,2.4311e-05,0.000260756,0,0,True,True
0.09,-0,0,-0.00012982,-0.000719232,-0.016168,0.179413,-0.617968,0.00385647,-0.686802,1.06949,0.00070848,-14.2614,-0.451527,-0.00456495,-0.332103,0.000719232,0.016168,-0.0364714,-0,0,0.00347006,-0.000719232,-0.016168,-0.982282,-0.617968,0.00385647,-0.419627,1.06949,0.00070848,-15.663,-0.451527,-0.00456495,-0.352441,0.000719232,0.016168,-0.0401051,-0.235769,-0.192663,0.0105303,-0.0176946,3.26428e-05,0.000292829,0,0,True,True
0.095,-0,0,-0.000162065,-0.000802133,-0.0169877,0.187629,-0.617947,0.00419668,-0.683171,1.0695,0.000766964,-14.2725,-0.451551,-0.00496364,-0.327089,0.000802133,0.0169877,-0.0361067,-0,0,0.00337857,-0.000802133,-0.0169877,-0.972526,-0.617947,0.00419668,-0.421177,1.0695,0.000766964,-15.6463,-0.451551,-0.00496364,-0.346575,0.000802133,0.0169877,-0.0396302,-0.232323,-0.189642,0.0109343,-0.018722,4.17454e-05,0.000326579,0,0,True,True
0.1,-0,0,-0.000192902,-0.000889109,-0.0177987,0.195744,-0.617926,0.00453158,-0.679681,1.0695,0.000823564,-14.2834,-0.451577,-0.00535515,-0.322317,0.000889109,0.0177987,-0.0357685,-0,0,0.00329414,-0.000889109,-0.0177987,-0.962928,-0.617926,0.00453158,-0.422761,1.0695,0.000823564,-15.6302,-0.451577,-0.00535515,-0.340999,0.000889109,0.0177987,-0.0391875,-0.229049,-0.186761,0.0113362,-0.0197363,5.16052e-05,0.000361988,0,0,True,True
0.105,-0,0,-0.000222569,-0.00098012,-0.0186016,0.203786,-0.617902,0.00486167,-0.676309,1.06951,0.000878344,-14.2942,-0.451604,-0.00574001,-0.317748,0.00098012,0.0186016,-0.0354542,-0,0,0.00321583,-0.00098012,-0.0186016,-0.953453,-0.617902,0.00486167,-0.424378,1.06951,0.000878344,-15.6144,-0.451604,-0.00574001,-0.335666,0.00098012,0.0186016,-0.0387737,-0.225919,-0.183997,0.0117362,-0.0207384,6.22097e-05,0.00039904,0,0,True,True
0.11,-0,0,-0.000251214,-0.00107513,-0.0193969,0.211771,-0.617877,0.00518735,-0.673042,1.06951,0.000931354,-14.3049,-0.451634,-0.00611871,-0.313345,0.00107513,0.0193969,-0.0351623,-0,0,0.00314285,-0.00107513,-0.0193969,-0.944081,-0.617877,0.00518735,-0.426024,1.06951,0.000931354,-15.599,-0.451634,-0.00611871,-0.330536,0.00107513,0.0193969,-0.0383868,-0.22291,-0.181327,0.0121342,-0.0217291,7.35472e-05,0.000437717,0,0,True,True
0.115,-0,0,-0.000278929,-0.00117409,-0.0201852,0.219706,-0.61785,0.00550902,-0.669868,1.06952,0.000982634,-14.3155,-0.451666,-0.00649165,-0.30908,0.00117409,0.0201852,-0.0348919,-0,0,0.00307455,-0.00117409,-0.0201852,-0.934802,-0.61785,0.00550902,-0.427694,1.06952,0.000982634,-15.5839,-0.451666,-0.00649165,-0.325577,0.00117409,0.0201852,-0.0380258,-0.220003,-0.178733,0.0125305,-0.0227092,8.56071e-05,0.000478006,0,0,True,True
0.12,-0,0,-0.000305774,-0.00127698,-0.020967,0.227595,-0.617822,0.005827,-0.666781,1.06952,0.00103222,-14.3259,-0.451699,-0.00685922,-0.30493,0.00127698,0.020967,-0.0346429,-0,0,0.00301044,-0.00127698,-0.020967,-0.925612,-0.617822,0.005827,-0.429383,1.06952,0.00103222,-15.5691,-0.451699,-0.00685922,-0.320761,0.00127698,0.020967,-0.03769,-0.217183,-0.176201,0.0129251,-0.0236795,9.83796e-05,0.000519893,0,0,True,True
0.125,-0,0,-0.000331793,-0.00138376,-0.0217428,0.235436,-0.617792,0.00614161,-0.663776,1.06953,0.00108013,-14.3363,-0.451734,-0.00722175,-0.300878,0.00138376,0.0217428,-0.034415,-0,0,0.00295013,-0.00138376,-0.0217428,-0.91651,-0.617792,0.00614161,-0.431086,1.06953,0.00108013,-15.5546,-0.451734,-0.00722175,-0.31607,0.00138376,0.0217428,-0.0373793,-0.214439,-0.17372,0.0133184,-0.0246406,0.000111855,0.000563364,0,0,True,True
0.13,-0,0,-0.000357024,-0.00149441,-0.022513,0.243227,-0.617761,0.00645312,-0.66085,1.06953,0.00112641,-14.3465,-0.451771,-0.00757953,-0.29691,0.00149441,0.022513,-0.0342085,-0,0,0.00289333,-0.00149441,-0.022513,-0.907499,-0.617761,0.00645312,-0.432798,1.06953,0.00112641,-15.5403,-0.451771,-0.00757953,-0.311488,0.00149441,0.022513,-0.0370936,-0.211761,-0.171281,0.0137103,-0.0255932,0.000126026,0.000608408,0,0,True,True
0.135,-0,0,-0.000381507,-0.00160889,-0.0232781,0.250966,-0.617728,0.00676179,-0.658002,1.06954,0.00117105,-14.3566,-0.45181,-0.00793285,-0.293017,0.00160889,0.0232781,-0.0340234,-0,0,0.00283979,-0.00160889,-0.0232781,-0.89858,-0.617728,0.00676179,-0.434516,1.06954,0.00117105,-15.5263,-0.45181,-0.00793285,-0.307004,0.00160889,0.0232781,-0.036833,-0.209144,-0.168877,0.0141013,-0.026538,0.000140883,0.000655014,0,0,True,True
0.14,-0,0,-0.000405281,-0.00172719,-0.0240387,0.258649,-0.617693,0.00706788,-0.65523,1.06954,0.00121409,-14.3665,-0.45185,-0.00828197,-0.289192,0.00172719,0.0240387,-0.0338601,-0,0,0.00278934,-0.00172719,-0.0240387,-0.889757,-0.617693,0.00706788,-0.436236,1.06954,0.00121409,-15.5126,-0.45185,-0.00828197,-0.302611,0.00172719,0.0240387,-0.0365977,-0.206584,-0.166505,0.0144914,-0.0274756,0.000156419,0.000703172,0,0,True,True
0.145,-0,0,-0.000428392,-0.00184928,-0.0247953,0.266274,-0.617657,0.00737162,-0.652535,1.06955,0.00125553,-14.3763,-0.451893,-0.00862715,-0.285431,0.00184928,0.0247953,-0.0337186,-0,0,0.00274183,-0.00184928,-0.0247953,-0.881031,-0.617657,0.00737162,-0.437956,1.06955,0.00125553,-15.4992,-0.451893,-0.00862715,-0.298303,0.00184928,0.0247953,-0.0363876,-0.204077,-0.164161,0.0148809,-0.0284066,0.000172627,0.000752875,0,0,True,True
0.15,-0,0,-0.000450887,-0.00197514,-0.0255484,0.273837,-0.617619,0.00767325,-0.649915,1.06956,0.00129539,-14.3859,-0.451937,-0.00896864,-0.281729,0.00197514,0.0255484,-0.0335992,-0,0,0.00269714,-0.00197514,-0.0255484,-0.872404,-0.617619,0.00767325,-0.439674,1.06956,0.00129539,-15.486,-0.451937,-0.00896864,-0.294075,0.00197514,0.0255484,-0.0362029,-0.201622,-0.161842,0.0152702,-0.0293318,0.000189501,0.000804113,0,0,True,True
0.155,-0,0,-0.000472819,-0.00210476,-0.0262985,0.281338,-0.61758,0.007973,-0.647371,1.06956,0.00133368,-14.3954,-0.451982,-0.00930668,-0.278085,0.00210476,0.0262985,-0.0335019,-0,0,0.00265517,-0.00210476,-0.0262985,-0.863878,-0.61758,0.007973,-0.441389,1.06956,0.00133368,-15.4731,-0.451982,-0.00930668,-0.289926,0.00210476,0.0262985,-0.0360435,-0.199217,-0.159548,0.0156594,-0.0302517,0.000207034,0.00085688,0,0,True,True
0.16,-0,0,-0.000494242,-0.00223812,-0.0270461,0.288775,-0.617539,0.00827108,-0.644902,1.06957,0.0013704,-14.4047,-0.45203,-0.00964149,-0.274498,0.00223812,0.0270461,-0.0334267,-0,0,0.00261583,-0.00223812,-0.0270461,-0.855453,-0.617539,0.00827108,-0.4431,1.06957,0.0013704,-15.4605,-0.45203,-0.00964149,-0.285852,0.00223812,0.0270461,-0.0359094,-0.196861,-0.157278,0.0160488,-0.031167,0.000225222,0.000911171,0,0,True,True
0.165,-0,0,-0.000515212,-0.00237522,-0.0277917,0.296146,-0.617497,0.00856773,-0.642508,1.06958,0.00140557,-14.4138,-0.452079,-0.0099733,-0.270967,0.00237522,0.0277917,-0.0333738,-0,0,0.00257906,-0.00237522,-0.0277917,-0.847128,-0.617497,0.00856773,-0.444807,1.06958,0.00140557,-15.4481,-0.452079,-0.0099733,-0.281853,0.00237522,0.0277917,-0.0358005,-0.194555,-0.155031,0.0164387,-0.0320783,0.000244058,0.000966981,0,0,True,True
0.17,-0,0,-0.000535787,-0.00251604,-0.0285358,0.303452,-0.617454,0.00886316,-0.640189,1.06958,0.00143919,-14.4228,-0.45213,-0.0103024,-0.267491,0.00251604,0.0285358,-0.0333432,-0,0,0.0025448,-0.00251604,-0.0285358,-0.838903,-0.617454,0.00886316,-0.446509,1.06958,0.00143919,-15.436,-0.45213,-0.0103024,-0.277929,0.00251604,0.0285358,-0.0357168,-0.192297,-0.152808,0.0168293,-0.0329862,0.000263539,0.00102431,0,0,True,True
0.175,-0,0,-0.000556025,-0.00266058,-0.0292789,0.310693,-0.617409,0.0091576,-0.637945,1.06959,0.00147127,-14.4316,-0.452182,-0.0106289,-0.264071,0.00266058,0.0292789,-0.0333348,-0,0,0.00251297,-0.00266058,-0.0292789,-0.830778,-0.617409,0.0091576,-0.448206,1.06959,0.00147127,-15.4242,-0.452182,-0.0106289,-0.274077,0.00266058,0.0292789,-0.0356581,-0.190088,-0.150607,0.0172209,-0.0338913,0.000283661,0.00108314,0,0,True,True
0.18,-0,0,-0.000575984,-0.00280883,-0.0300216,0.317868,-0.617362,0.00945126,-0.635775,1.0696,0.00150181,-14.4402,-0.452236,-0.0109531,-0.260707,0.00280883,0.0300216,-0.0333486,-0,0,0.00248352,-0.00280883,-0.0300216,-0.822751,-0.617362,0.00945126,-0.449898,1.0696,0.00150181,-15.4126,-0.452236,-0.0109531,-0.270298,0.00280883,0.0300216,-0.0356241,-0.187928,-0.148429,0.0176138,-0.0347943,0.000304419,0.00114349,0,0,True,True
0.185,-0,0,-0.000595722,-0.0029608,-0.0307644,0.324981,-0.617314,0.00974437,-0.633677,1.06961,0.00153081,-14.4487,-0.452291,-0.0112752,-0.257397,0.0029608,0.0307644,-0.0333845,-0,0,0.00245637,-0.0029608,-0.0307644,-0.814818,-0.617314,0.00974437,-0.451585,1.06961,0.00153081,-15.4013,-0.452291,-0.0112752,-0.26659,0.0029608,0.0307644,-0.0356148,-0.185816,-0.146273,0.0180082,-0.0356957,0.00032581,0.00120536,0,0,True,True
0.19,-0,0,-0.000615297,-0.00311647,-0.0315077,0.332034,-0.617265,0.0100371,-0.63165,1.06961,0.00155828,-14.457,-0.452349,-0.0115954,-0.254139,0.00311647,0.0315077,-0.0334421,-0,0,0.00243144,-0.00311647,-0.0315077,-0.806974,-0.617265,0.0100371,-0.453268,1.06961,0.00155828,-15.3903,-0.452349,-0.0115954,-0.262949,0.00311647,0.0315077,-0.0356295,-0.183749,-0.144139,0.0184043,-0.0365963,0.000347832,0.00126873,0,0,True,True
0.195,-0,0,-0.000634766,-0.00327587,-0.032252,0.339034,-0.617214,0.0103298,-0.629691,1.06962,0.00158421,-14.4651,-0.452407,-0.011914,-0.250927,0.00327587,0.032252,-0.0335208,-0,0,0.00240859,-0.00327587,-0.032252,-0.799212,-0.617214,0.0103298,-0.454948,1.06962,0.00158421,-15.3795,-0.452407,-0.011914,-0.259369,0.00327587,0.032252,-0.0356676,-0.181725,-0.142022,0.0188026,-0.0374965,0.000370482,0.00133361,0,0,True,True
0.2,-0,0,-0.000654186,-0.00343899,-0.0329979,0.345993,-0.617161,0.0106225,-0.627792,1.06963,0.00160859,-14.4732,-0.452468,-0.0122311,-0.247754,0.00343899,0.0329979,-0.0336199,-0,0,0.00238765,-0.00343899,-0.0329979,-0.791518,-0.617161,0.0106225,-0.456627,1.06963,0.00160859,-15.3689,-0.452468,-0.0122311,-0.255841,0.00343899,0.0329979,-0.0357279,-0.179738,-0.139918,0.0192031,-0.038397,0.000393758,0.00140002,0,0,True,True
0.205,-0,0,-0.000673604,-0.00360585,-0.0337456,0.352913,-0.617108,0.0109154,-0.625953,1.06964,0.00163142,-14.4811,-0.45253,-0.0125469,-0.244617,0.00360585,0.0337456,-0.033739,-0,0,0.00236852,-0.00360585,-0.0337456,-0.783888,-0.617108,0.0109154,-0.458304,1.06964,0.00163142,-15.3585,-0.45253,-0.0125469,-0.252362,0.00360585,0.0337456,-0.03581,-0.177785,-0.137826,0.0196062,-0.0392982,0.000417659,0.00146794,0,0,True,True
0.21,-0,0,-0.000693061,-0.00377645,-0.0344958,0.359786,-0.617052,0.0112089,-0.624178,1.06965,0.00165268,-14.4888,-0.452593,-0.0128616,-0.241526,0.00377645,0.0344958,-0.0338791,-0,0,0.00235135,-0.00377645,-0.0344958,-0.776332,-0.617052,0.0112089,-0.459979,1.06965,0.00165268,-15.3483,-0.452593,-0.0128616,-0.248942,0.00377645,0.0344958,-0.035915,-0.175874,-0.135752,0.0200121,-0.0402008,0.000442184,0.00153738,0,0,True,True
0.215,-0,0,-0.000712597,-0.00395081,-0.0352489,0.3666,-0.616996,0.011503,-0.622475,1.06965,0.00167238,-14.4965,-0.452658,-0.0131754,-0.238493,0.00395081,0.0352489,-0.034041,-0,0,0.00233625,-0.00395081,-0.0352489,-0.768861,-0.616996,0.011503,-0.461652,1.06965,0.00167238,-15.3383,-0.452658,-0.0131754,-0.245593,0.00395081,0.0352489,-0.0360438,-0.174013,-0.133702,0.020421,-0.0411053,0.000467331,0.00160836,0,0,True,True
0.22,-0,0,-0.000732254,-0.00412894,-0.0360054,0.373353,-0.616937,0.011798,-0.620843,1.06966,0.00169049,-14.5039,-0.452725,-0.0134885,-0.235518,0.00412894,0.0360054,-0.034225,-0,0,0.00232323,-0.00412894,-0.0360054,-0.761475,-0.616937,0.011798,-0.463322,1.06966,0.00169049,-15.3287,-0.452725,-0.0134885,-0.242316,0.00412894,0.0360054,-0.0361965,-0.172203,-0.131677,0.0208333,-0.0420123,0.000493101,0.00168087,0,0,True,True
0.225,-0,0,-0.000752075,-0.00431086,-0.0367658,0.38005,-0.616878,0.0120941,-0.619282,1.06967,0.001707,-14.5112,-0.452793,-0.0138011,-0.232599,0.00431086,0.0367658,-0.0344309,-0,0,0.0023122,-0.00431086,-0.0367658,-0.75417,-0.616878,0.0120941,-0.464989,1.06967,0.001707,-15.3192,-0.452793,-0.0138011,-0.239108,0.00431086,0.0367658,-0.0363729,-0.170441,-0.129675,0.0212491,-0.0429224,0.000519493,0.00175492,0,0,True,True
