t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.06,-0,0,-0.000679268,0,0,0.563093,-0.629939,-0.00311876,-0.513326,1.06682,-0.000789215,-15.1101,-0.43688,0.00390798,-0.192856,0,0,4.83408e-33,-0,0,0.000679268,0,0,-0.563093,-0.629939,-0.00311876,-0.513326,1.06682,-0.000789215,-15.1101,-0.43688,0.00390798,-0.192856,0,0,4.83408e-33,-0.1244,-0.123747,0.00302925,0.00304524,-7.92824e-05,0,0,0,True,True
0.065,-0,0,-0.000652868,0,0,0.563093,-0.629954,-0.00301445,-0.512591,1.06682,-0.000763053,-15.1088,-0.436861,0.0037775,-0.190684,0,0,-5.55112e-17,-0,0,0.000652868,0,0,-0.563093,-0.629954,-0.00301445,-0.512591,1.06682,-0.000763053,-15.1088,-0.436861,0.0037775,-0.190684,0,0,5.55112e-17,-0.122999,-0.122353,0.00292812,0.00294358,-8.64018e-05,0,0,0,True,True
0.07,-0,0,-0.00062014,0,0,0.563093,-0.629969,-0.00291499,-0.511681,1.06681,-0.000738096,-15.107,-0.436842,0.00365309,-0.18774,0,0,7.22224e-34,-0,0,0.00062014,0,0,-0.563093,-0.629969,-0.00291499,-0.511681,1.06681,-0.000738096,-15.107,-0.436842,0.00365309,-0.18774,0,0,7.22224e-34,-0.121099,-0.120464,0.00283169,0.00284664,-9.32843e-05,0,0,0,True,True
0.075,-0,0,-0.000585766,0,0,0.563093,-0.629983,-0.0028209,-0.510724,1.06681,-0.000714478,-15.1051,-0.436824,0.00353538,-0.184575,0,0,-5.55112e-17,-0,0,0.000585766,0,0,-0.563093,-0.629983,-0.0028209,-0.510724,1.06681,-0.000714478,-15.1051,-0.436824,0.00353538,-0.184575,0,0,5.55112e-17,-0.119057,-0.118432,0.00274046,0.00275492,-9.99422e-05,0,0,0,True,True
0.08,-0,0,-0.000552266,0,0,0.563093,-0.629997,-0.00273218,-0.509792,1.0668,-0.000692199,-15.1032,-0.436807,0.00342438,-0.181484,0,0,1.58456e-31,-0,0,0.000552266,0,0,-0.563093,-0.629997,-0.00273218,-0.509792,1.0668,-0.000692199,-15.1032,-0.436807,0.00342438,-0.181484,0,0,1.58456e-31,-0.117063,-0.116448,0.00265442,0.00266843,-0.000106388,0,0,0,True,True
0.085,-0,0,-0.000520846,0,0,0.563093,-0.630011,-0.00264855,-0.508918,1.0668,-0.000671194,-15.1015,-0.43679,0.00331975,-0.178611,0,0,-5.55112e-17,-0,0,0.000520846,0,0,-0.563093,-0.630011,-0.00264855,-0.508918,1.0668,-0.000671194,-15.1015,-0.43679,0.00331975,-0.178611,0,0,5.55112e-17,-0.115209,-0.114605,0.00257332,0.00258691,-0.000112635,0,0,0,True,True
0.09,-0,0,-0.000491945,0,0,0.563093,-0.630024,-0.00256964,-0.508114,1.0668,-0.000651367,-15.0999,-0.436774,0.00322101,-0.176008,0,0,-5.55112e-17,-0,0,0.000491945,0,0,-0.563093,-0.630024,-0.00256964,-0.508114,1.0668,-0.000651367,-15.0999,-0.436774,0.00322101,-0.176008,0,0,5.55112e-17,-0.113531,-0.112935,0.00249679,0.00250997,-0.000118693,0,0,0,True,True
0.095,-0,0,-0.000465573,0,0,0.563093,-0.630036,-0.00249504,-0.50738,1.06679,-0.000632617,-15.0985,-0.436758,0.00312766,-0.17368,0,0,-5.55112e-17,-0,0,0.000465573,0,0,-0.563093,-0.630036,-0.00249504,-0.50738,1.06679,-0.000632617,-15.0985,-0.436758,0.00312766,-0.17368,0,0,5.55112e-17,-0.112028,-0.11144,0.00242444,0.00243723,-0.000124573,0,0,0,True,True
0.1,-0,0,-0.000441527,0,0,0.563093,-0.630049,-0.00242437,-0.506711,1.06679,-0.000614849,-15.0972,-0.436742,0.00303922,-0.171601,0,0,-5.55112e-17,-0,0,0.000441527,0,0,-0.563093,-0.630049,-0.00242437,-0.506711,1.06679,-0.000614849,-15.0972,-0.436742,0.00303922,-0.171601,0,0,5.55112e-17,-0.110687,-0.110106,0.00235589,0.00236832,-0.000130285,0,0,0,True,True
0.105,-0,0,-0.000419512,0,0,0.563093,-0.630061,-0.00235727,-0.506098,1.06679,-0.000597977,-15.0961,-0.436727,0.00295525,-0.16974,0,0,-5.55112e-17,-0,0,0.000419512,0,0,-0.563093,-0.630061,-0.00235727,-0.506098,1.06679,-0.000597977,-15.0961,-0.436727,0.00295525,-0.16974,0,0,5.55112e-17,-0.109487,-0.108912,0.00229081,0.00230289,-0.000135837,0,0,0,True,True
