t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,0.000551121,-0.000210334,-0.00924653,0.0847203,-0.629836,-0.000184143,-0.778602,1.06684,-5.40912e-05,-14.4006,-0.437009,0.000238234,-0.416597,0.000210334,0.00924653,-0.0431988,-0,0,0.00483517,-0.000210334,-0.00924653,-1.09547,-0.629836,-0.000184143,-0.365168,1.06684,-5.40912e-05,-16.0834,-0.437009,0.000238234,-0.449828,0.000210334,0.00924653,-0.0483241,-0.293515,-0.242656,0.00824726,-0.00792069,-3.12793e-05,8.45449e-05,0,0,True,True
0.055,-0,0,0.000444072,-0.00025895,-0.0101883,0.0983317,-0.629835,0.000249555,-0.771667,1.06684,5.27457e-05,-14.4226,-0.43701,-0.0003023,-0.412979,0.00025895,0.0101883,-0.0422104,-0,0,0.0047179,-0.00025895,-0.0101883,-1.07868,-0.629835,0.000249555,-0.370063,1.06684,5.27457e-05,-16.0568,-0.43701,-0.0003023,-0.444833,0.00025895,0.0101883,-0.0470658,-0.290618,-0.240894,0.00864926,-0.00916763,-3.12098e-05,0.000104084,0,0,True,True
0.06,-0,0,0.00035399,-0.000312216,-0.0111082,0.110709,-0.629833,0.000675445,-0.764747,1.06685,0.000157076,-14.4408,-0.437012,-0.000832521,-0.406739,0.000312216,0.0111082,-0.0413513,-0,0,0.00456301,-0.000312216,-0.0111082,-1.06351,-0.629833,0.000675445,-0.373727,1.06685,0.000157076,-16.031,-0.437012,-0.000832521,-0.437077,0.000312216,0.0111082,-0.045974,-0.286105,-0.237375,0.0090402,-0.0103874,-3.01443e-05,0.000125492,0,0,True,True
0.065,-0,0,0.000278259,-0.000370032,-0.0120092,0.122014,-0.629829,0.00109145,-0.758114,1.06685,0.000258327,-14.4563,-0.437018,-0.00134977,-0.399349,0.000370032,0.0120092,-0.040607,-0,0,0.00439702,-0.000370032,-0.0120092,-1.04973,-0.629829,0.00109145,-0.376619,1.06685,0.000258327,-16.0068,-0.437018,-0.00134977,-0.428182,0.000370032,0.0120092,-0.0450281,-0.280915,-0.233053,0.00942468,-0.0115806,-2.81051e-05,0.000148728,0,0,True,True
0.07,-0,0,0.000213781,-0.000432309,-0.0128939,0.132452,-0.629822,0.00149698,-0.751869,1.06685,0.000356304,-14.47,-0.437026,-0.00185328,-0.391648,0.000432309,0.0128939,-0.0399588,-0,0,0.00423379,-0.000432309,-0.0128939,-1.03708,-0.629822,0.00149698,-0.379053,1.06685,0.000356304,-15.9842,-0.437026,-0.00185328,-0.419051,0.000432309,0.0128939,-0.0442034,-0.27558,-0.228477,0.00980548,-0.0127488,-2.51174e-05,0.000173757,0,0,True,True
0.075,-0,0,0.00015775,-0.000498971,-0.0137643,0.142227,-0.629814,0.00189227,-0.746021,1.06685,0.000451019,-14.4824,-0.437036,-0.00234329,-0.384081,0.000498971,0.0137643,-0.0393886,-0,0,0.00407989,-0.000498971,-0.0137643,-1.02529,-0.629814,0.00189227,-0.381234,1.06685,0.000451019,-15.9631,-0.437036,-0.00234329,-0.410155,0.000498971,0.0137643,-0.0434764,-0.270377,-0.223942,0.0101842,-0.0138939,-2.12062e-05,0.000200548,0,0,True,True
0.08,-0,0,0.000107916,-0.000569952,-0.014622,0.151513,-0.629803,0.00227794,-0.740537,1.06685,0.000542588,-14.494,-0.437049,-0.00282053,-0.376858,0.000569952,0.014622,-0.0388808,-0,0,0.0039378,-0.000569952,-0.014622,-1.01414,-0.629803,0.00227794,-0.383293,1.06685,0.000542588,-15.9433,-0.437049,-0.00282053,-0.401705,0.000569952,0.014622,-0.0428269,-0.265433,-0.219592,0.0105617,-0.015018,-1.63956e-05,0.000229075,0,0,True,True
0.085,-0,0,6.25946e-05,-0.000645191,-0.0154682,0.160449,-0.629791,0.00265478,-0.735371,1.06686,0.000631167,-14.5051,-0.437065,-0.00328594,-0.370056,0.000645191,0.0154682,-0.0384229,-0,0,0.00380782,-0.000645191,-0.0154682,-1.00346,-0.629791,0.00265478,-0.385312,1.06686,0.000631167,-15.9246,-0.437065,-0.00328594,-0.393769,0.000645191,0.0154682,-0.0422391,-0.260787,-0.215483,0.0109383,-0.0161229,-1.0708e-05,0.000259313,0,0,True,True
0.09,-0,0,2.05911e-05,-0.000724634,-0.0163041,0.16914,-0.629777,0.00302358,-0.730471,1.06686,0.000716918,-14.5159,-0.437082,-0.0037405,-0.363674,0.000724634,0.0163041,-0.0380056,-0,0,0.00368919,-0.000724634,-0.0163041,-0.993112,-0.629777,0.00302358,-0.387335,1.06686,0.000716918,-15.9067,-0.437082,-0.0037405,-0.386336,0.000724634,0.0163041,-0.0417011,-0.256437,-0.21162,0.0113142,-0.0172103,-4.16399e-06,0.00029124,0,0,True,True
0.095,-0,0,-1.89113e-05,-0.000808231,-0.0171304,0.177661,-0.629761,0.00338511,-0.725794,1.06686,0.000799995,-14.5265,-0.437102,-0.00418511,-0.357677,0.000808231,0.0171304,-0.0376219,-0,0,0.00358075,-0.000808231,-0.0171304,-0.983009,-0.629761,0.00338511,-0.389388,1.06686,0.000799995,-15.8894,-0.437102,-0.00418511,-0.37936,0.000808231,0.0171304,-0.0412042,-0.252354,-0.207986,0.0116894,-0.0182816,3.21779e-06,0.000324836,0,0,True,True
0.1,-0,0,-5.64515e-05,-0.000895938,-0.017948,0.186064,-0.629743,0.00374006,-0.721304,1.06687,0.000880534,-14.537,-0.437124,-0.0046206,-0.352016,0.000895938,0.017948,-0.0372673,-0,0,0.00348123,-0.000895938,-0.017948,-0.973085,-0.629743,0.00374006,-0.391478,1.06687,0.000880534,-15.8728,-0.437124,-0.0046206,-0.372781,0.000895938,0.017948,-0.0407425,-0.248506,-0.20455,0.0120639,-0.0193381,1.14202e-05,0.000360084,0,0,True,True
0.105,-0,0,-9.2374e-05,-0.000987711,-0.0187573,0.194381,-0.629723,0.00408903,-0.716972,1.06687,0.000958653,-14.5474,-0.437148,-0.00504769,-0.346639,0.000987711,0.0187573,-0.0369388,-0,0,0.00338943,-0.000987711,-0.0187573,-0.9633,-0.629723,0.00408903,-0.393606,1.06687,0.000958653,-15.8566,-0.437148,-0.00504769,-0.366538,0.000987711,0.0187573,-0.0403122,-0.244855,-0.201282,0.0124378,-0.0203809,2.04276e-05,0.000396965,0,0,True,True
0.11,-0,0,-0.000126894,-0.00108351,-0.019559,0.202632,-0.629702,0.00443256,-0.712778,1.06688,0.00103445,-14.5578,-0.437175,-0.00546701,-0.341499,0.00108351,0.019559,-0.0366343,-0,0,0.00330433,-0.00108351,-0.019559,-0.95363,-0.629702,0.00443256,-0.395769,1.06688,0.00103445,-15.8408,-0.437175,-0.00546701,-0.360576,0.00108351,0.019559,-0.0399108,-0.241371,-0.198151,0.0128109,-0.0214111,3.02256e-05,0.000435465,0,0,True,True
0.115,-0,0,-0.000160146,-0.0011833,-0.0203537,0.210828,-0.629679,0.0047711,-0.708706,1.06688,0.00110801,-14.568,-0.437203,-0.00587911,-0.336553,0.0011833,0.0203537,-0.036353,-0,0,0.00322505,-0.0011833,-0.0203537,-0.94406,-0.629679,0.0047711,-0.39796,1.06688,0.00110801,-15.8254,-0.437203,-0.00587911,-0.354848,0.0011833,0.0203537,-0.0395369,-0.238026,-0.195132,0.0131834,-0.0224294,4.08009e-05,0.000475568,0,0,True,True
0.12,-0,0,-0.000192214,-0.00128705,-0.0211418,0.218973,-0.629654,0.00510508,-0.704745,1.06689,0.00117939,-14.5782,-0.437233,-0.00628447,-0.33177,0.00128705,0.0211418,-0.0360943,-0,0,0.0031509,-0.00128705,-0.0211418,-0.934585,-0.629654,0.00510508,-0.400172,1.06689,0.00117939,-15.8103,-0.437233,-0.00628447,-0.349318,0.00128705,0.0211418,-0.0391897,-0.234799,-0.192204,0.0135552,-0.0234368,5.21413e-05,0.000517261,0,0,True,True
0.125,-0,0,-0.000223157,-0.00139472,-0.0219238,0.227067,-0.629628,0.00543485,-0.700887,1.06689,0.00124866,-14.5882,-0.437266,-0.00668351,-0.327121,0.00139472,0.0219238,-0.0358581,-0,0,0.00308132,-0.00139472,-0.0219238,-0.925203,-0.629628,0.00543485,-0.402397,1.06689,0.00124866,-15.7955,-0.437266,-0.00668351,-0.343954,0.00139472,0.0219238,-0.038869,-0.231672,-0.18935,0.0139266,-0.024434,6.42352e-05,0.00056053,0,0,True,True
