t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,8.70385e-05,-0.000194467,-0.00855305,0.11837,-0.629795,0.00159802,-0.794889,1.06686,0.000396716,-14.5339,-0.43706,-0.00199473,-0.547662,0.000194467,0.00855305,-0.0401671,-0,0,0.00701984,-0.000194467,-0.00855305,-1.05411,-0.629795,0.00159802,-0.414713,1.06686,0.000396716,-16.099,-0.43706,-0.00199473,-0.591118,0.000194467,0.00855305,-0.0445602,-0.376328,-0.328484,0.00591166,-0.00905254,-1.25172e-05,7.81672e-05,0,0,True,True
0.055,-0,0,-2.97441e-05,-0.000239439,-0.00942487,0.131089,-0.629786,0.00221349,-0.787583,1.06686,0.000549608,-14.5522,-0.437072,-0.0027631,-0.54014,0.000239439,0.00942487,-0.0392418,-0,0,0.00681322,-0.000239439,-0.00942487,-1.03866,-0.629786,0.00221349,-0.418239,1.06686,0.000549608,-16.0717,-0.437072,-0.0027631,-0.581569,0.000239439,0.00942487,-0.0434034,-0.37095,-0.32418,0.0060761,-0.0104156,-8.09483e-06,9.62417e-05,0,0,True,True
0.06,-0,0,-0.00012625,-0.000288716,-0.0102765,0.142649,-0.629773,0.00281661,-0.78035,1.06686,0.000698831,-14.567,-0.437088,-0.00351544,-0.53036,0.000288716,0.0102765,-0.0384378,-0,0,0.00658318,-0.000288716,-0.0102765,-1.02471,-0.629773,0.00281661,-0.420699,1.06686,0.000698831,-16.0455,-0.437088,-0.00351544,-0.569732,0.000288716,0.0102765,-0.0423997,-0.364187,-0.318359,0.00623529,-0.0117485,-2.2599e-06,0.000116046,0,0,True,True
0.065,-0,0,-0.000206456,-0.000342204,-0.0111106,0.153199,-0.629757,0.0034059,-0.77346,1.06686,0.000843961,-14.5795,-0.437107,-0.00424987,-0.519769,0.000342204,0.0111106,-0.0377414,-0,0,0.00635352,-0.000342204,-0.0111106,-1.01204,-0.629757,0.0034059,-0.422536,1.06686,0.000843961,-16.0209,-0.437107,-0.00424987,-0.557173,0.000342204,0.0111106,-0.0415306,-0.356962,-0.311955,0.00639307,-0.0130522,4.95535e-06,0.000137543,0,0,True,True
0.07,-0,0,-0.00027435,-0.000399822,-0.0119296,0.162935,-0.629739,0.00398134,-0.767009,1.06687,0.000984934,-14.5904,-0.43713,-0.00496627,-0.509152,0.000399822,0.0119296,-0.0371353,-0,0,0.00613559,-0.000399822,-0.0119296,-1.0004,-0.629739,0.00398134,-0.424038,1.06687,0.000984934,-15.998,-0.43713,-0.00496627,-0.544724,0.000399822,0.0119296,-0.0407733,-0.349772,-0.305483,0.00655155,-0.0143285,1.35174e-05,0.000160699,0,0,True,True
0.075,-0,0,-0.000333293,-0.0004615,-0.0127353,0.172048,-0.629718,0.00454358,-0.760998,1.06687,0.00112187,-14.6003,-0.437157,-0.00566545,-0.498896,0.0004615,0.0127353,-0.0366023,-0,0,0.00593383,-0.0004615,-0.0127353,-0.989565,-0.629718,0.00454358,-0.425386,1.06687,0.00112187,-15.9766,-0.437157,-0.00566545,-0.532778,0.0004615,0.0127353,-0.0401059,-0.342857,-0.299201,0.00671177,-0.0155799,2.33938e-05,0.000185487,0,0,True,True
0.08,-0,0,-0.000385868,-0.000527176,-0.0135293,0.180702,-0.629693,0.00509361,-0.755385,1.06688,0.00125497,-14.6095,-0.437187,-0.00634859,-0.489157,0.000527176,0.0135293,-0.0361276,-0,0,0.00574904,-0.000527176,-0.0135293,-0.979314,-0.629693,0.00509361,-0.426692,1.06688,0.00125497,-15.9566,-0.437187,-0.00634859,-0.521482,0.000527176,0.0135293,-0.0395098,-0.33631,-0.293217,0.00687412,-0.0168084,3.4554e-05,0.000211881,0,0,True,True
0.085,-0,0,-0.000433945,-0.000596793,-0.0143128,0.18903,-0.629667,0.00563249,-0.750116,1.06689,0.00138446,-14.6184,-0.43722,-0.00701695,-0.479963,0.000596793,0.0143128,-0.0356993,-0,0,0.00558024,-0.000596793,-0.0143128,-0.96949,-0.629667,0.00563249,-0.428018,1.06689,0.00138446,-15.9376,-0.43722,-0.00701695,-0.510849,0.000596793,0.0143128,-0.0389703,-0.330142,-0.287557,0.00703864,-0.0180162,4.697e-05,0.000239859,0,0,True,True
0.09,-0,0,-0.000478816,-0.000670303,-0.0150866,0.197132,-0.629637,0.00616125,-0.745136,1.06689,0.00151056,-14.6271,-0.437257,-0.0076718,-0.471282,0.000670303,0.0150866,-0.0353086,-0,0,0.00542577,-0.000670303,-0.0150866,-0.959969,-0.629637,0.00616125,-0.429399,1.06689,0.00151056,-15.9196,-0.437257,-0.0076718,-0.500827,0.000670303,0.0150866,-0.038476,-0.324325,-0.282204,0.00720521,-0.019205,6.06159e-05,0.000269401,0,0,True,True
0.095,-0,0,-0.000521343,-0.000747659,-0.0158516,0.205079,-0.629605,0.00668081,-0.740395,1.0669,0.00163345,-14.6357,-0.437297,-0.00831426,-0.46305,0.000747659,0.0158516,-0.0349489,-0,0,0.00528381,-0.000747659,-0.0158516,-0.950665,-0.629605,0.00668081,-0.430847,1.0669,0.00163345,-15.9022,-0.437297,-0.00831426,-0.491339,0.000747659,0.0158516,-0.0380191,-0.318817,-0.277122,0.00737361,-0.0203765,7.54685e-05,0.000300488,0,0,True,True
