t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,-5.25e-05,-0.000185854,-0.00815122,0.161727,-0.552063,0.00161619,-0.718786,1.00639,0.000309069,-13.3074,-0.454329,-0.00192526,-0.359776,0.000185854,0.00815122,-0.0393605,-0,0,0.0040953,-0.000185854,-0.00815122,-1.03293,-0.552063,0.00161619,-0.422463,1.00639,0.000309069,-14.872,-0.454329,-0.00192526,-0.387396,0.000185854,0.00815122,-0.0438084,-0.207575,-0.152201,0.00387079,-0.00772206,2.98938e-06,7.67085e-05,0,0,True,True
0.055,-0,0,-0.000115799,-0.000228706,-0.00897955,0.17317,-0.552054,0.00199544,-0.713437,1.00639,0.000380786,-13.3264,-0.45434,-0.00237622,-0.354815,0.000228706,0.00897955,-0.0384822,-0,0,0.00397064,-0.000228706,-0.00897955,-1.0188,-0.552054,0.00199544,-0.425341,1.00639,0.000380786,-14.8467,-0.45434,-0.00237622,-0.381101,0.000228706,0.00897955,-0.0427021,-0.204479,-0.150336,0.00400873,-0.00876219,7.12546e-06,9.43937e-05,0,0,True,True
0.06,-0,0,-0.00016778,-0.000275649,-0.00978927,0.183561,-0.552043,0.00236696,-0.708362,1.0064,0.000450522,-13.3427,-0.454353,-0.00281749,-0.349084,0.000275649,0.00978927,-0.0377209,-0,0,0.00384104,-0.000275649,-0.00978927,-1.00605,-0.552043,0.00236696,-0.427633,1.0064,0.000450522,-14.8232,-0.454353,-0.00281749,-0.374071,0.000275649,0.00978927,-0.0417444,-0.201081,-0.148003,0.00414311,-0.00977941,1.21196e-05,0.000113768,0,0,True,True
0.065,-0,0,-0.000211068,-0.000326598,-0.0105829,0.193059,-0.55203,0.00273045,-0.70364,1.0064,0.000518176,-13.357,-0.454368,-0.00324863,-0.343172,0.000326598,0.0105829,-0.0370617,-0,0,0.00371589,-0.000326598,-0.0105829,-0.994465,-0.55203,0.00273045,-0.429555,1.0064,0.000518176,-14.8016,-0.454368,-0.00324863,-0.366944,0.000326598,0.0105829,-0.0409149,-0.197665,-0.145508,0.00427616,-0.0107751,1.79527e-05,0.000134794,0,0,True,True
0.07,-0,0,-0.000247993,-0.000381479,-0.0113626,0.201849,-0.552016,0.00308615,-0.699267,1.0064,0.000583763,-13.3699,-0.454385,-0.00366992,-0.337377,0.000381479,0.0113626,-0.0364866,-0,0,0.00359915,-0.000381479,-0.0113626,-0.983797,-0.552016,0.00308615,-0.431255,1.0064,0.000583763,-14.7817,-0.454385,-0.00366992,-0.360028,0.000381479,0.0113626,-0.0401904,-0.194366,-0.143012,0.0044091,-0.0117511,2.46058e-05,0.000157443,0,0,True,True
0.075,-0,0,-0.000280393,-0.000440225,-0.0121301,0.210106,-0.551999,0.00343459,-0.695205,1.0064,0.00064735,-13.3817,-0.454405,-0.00408194,-0.331829,0.000440225,0.0121301,-0.0359793,-0,0,0.00349194,-0.000440225,-0.0121301,-0.973826,-0.551999,0.00343459,-0.432833,1.0064,0.00064735,-14.7631,-0.454405,-0.00408194,-0.353449,0.000440225,0.0121301,-0.0395497,-0.191238,-0.140591,0.00454256,-0.0127091,3.20608e-05,0.000181687,0,0,True,True
0.08,-0,0,-0.000309621,-0.000502779,-0.0128866,0.217975,-0.551981,0.00377638,-0.691406,1.00641,0.000709023,-13.3929,-0.454426,-0.00448541,-0.326567,0.000502779,0.0128866,-0.0355257,-0,0,0.00339398,-0.000502779,-0.0128866,-0.964366,-0.551981,0.00377638,-0.434351,1.00641,0.000709023,-14.7457,-0.454426,-0.00448541,-0.347235,0.000502779,0.0128866,-0.0389752,-0.188291,-0.138276,0.00467681,-0.0136508,4.03012e-05,0.000207503,0,0,True,True
0.085,-0,0,-0.000336628,-0.000569091,-0.0136333,0.225572,-0.551962,0.00411213,-0.687823,1.00641,0.000768868,-13.4036,-0.45445,-0.004881,-0.321582,0.000569091,0.0136333,-0.035115,-0,0,0.0033044,-0.000569091,-0.0136333,-0.955275,-0.551962,0.00411213,-0.43585,1.00641,0.000768868,-14.7291,-0.45445,-0.004881,-0.341366,0.000569091,0.0136333,-0.0384533,-0.185513,-0.136069,0.0048119,-0.0145777,4.93116e-05,0.000234869,0,0,True,True
0.09,-0,0,-0.000362069,-0.000639113,-0.0143711,0.23298,-0.55194,0.0044424,-0.684415,1.00642,0.000826965,-13.4141,-0.454475,-0.00526936,-0.316849,0.000639113,0.0143711,-0.0347392,-0,0,0.00322222,-0.000639113,-0.0143711,-0.946445,-0.55194,0.0044424,-0.437352,1.00642,0.000826965,-14.7132,-0.454475,-0.00526936,-0.335806,0.000639113,0.0143711,-0.0379737,-0.182886,-0.133963,0.0049478,-0.0154911,5.9078e-05,0.000263767,0,0,True,True
0.095,-0,0,-0.000386396,-0.000712801,-0.0151005,0.240262,-0.551917,0.0047677,-0.681152,1.00642,0.000883383,-13.4243,-0.454502,-0.00565108,-0.312337,0.000712801,0.0151005,-0.0343922,-0,0,0.00314651,-0.000712801,-0.0151005,-0.937802,-0.551917,0.0047677,-0.438874,1.00642,0.000883383,-14.6978,-0.454502,-0.00565108,-0.330515,0.000712801,0.0151005,-0.037529,-0.180389,-0.131948,0.00508442,-0.0163919,6.95877e-05,0.000294177,0,0,True,True
0.1,-0,0,-0.000409933,-0.000790118,-0.0158223,0.247464,-0.551893,0.0050885,-0.678007,1.00642,0.000938182,-13.4343,-0.454532,-0.00602668,-0.308018,0.000790118,0.0158223,-0.0340696,-0,0,0.0030765,-0.000790118,-0.0158223,-0.929286,-0.551893,0.0050885,-0.440423,1.00642,0.000938182,-14.6828,-0.454532,-0.00602668,-0.325458,0.000790118,0.0158223,-0.0371136,-0.178006,-0.130011,0.00522166,-0.0172812,8.08291e-05,0.000326084,0,0,True,True
0.105,-0,0,-0.000432853,-0.000871025,-0.0165369,0.254612,-0.551866,0.00540522,-0.674964,1.00643,0.000991416,-13.4443,-0.454563,-0.00639663,-0.303863,0.000871025,0.0165369,-0.033769,-0,0,0.00301148,-0.000871025,-0.0165369,-0.920868,-0.551866,0.00540522,-0.442001,1.00643,0.000991416,-14.6682,-0.454563,-0.00639663,-0.320601,0.000871025,0.0165369,-0.0367245,-0.175721,-0.128142,0.00535939,-0.0181598,9.27914e-05,0.000359473,0,0,True,True
0.11,-0,0,-0.000455176,-0.000955487,-0.0172448,0.261708,-0.551839,0.00571822,-0.672013,1.00643,0.00104313,-13.4542,-0.454596,-0.00676135,-0.29984,0.000955487,0.0172448,-0.0334898,-0,0,0.00295082,-0.000955487,-0.0172448,-0.912542,-0.551839,0.00571822,-0.443601,1.00643,0.00104313,-14.6539,-0.454596,-0.00676135,-0.315907,0.000955487,0.0172448,-0.0363609,-0.173518,-0.126323,0.00549754,-0.0190284,0.000105465,0.000394329,0,0,True,True
0.115,-0,0,-0.000476873,-0.00104347,-0.0179464,0.268749,-0.551809,0.00602783,-0.669148,1.00644,0.00109335,-13.4639,-0.45463,-0.00712119,-0.295921,0.00104347,0.0179464,-0.0332325,-0,0,0.00289397,-0.00104347,-0.0179464,-0.904313,-0.551809,0.00602783,-0.445213,1.00644,0.00109335,-14.6398,-0.45463,-0.00712119,-0.311345,0.00104347,0.0179464,-0.0360231,-0.171381,-0.12454,0.00563609,-0.0198877,0.00011884,0.000430639,0,0,True,True
0.12,-0,0,-0.000497955,-0.00113495,-0.0186423,0.275735,-0.551778,0.00633433,-0.666363,1.00645,0.00114212,-13.4735,-0.454667,-0.00747645,-0.292083,0.00113495,0.0186423,-0.0329967,-0,0,0.00284049,-0.00113495,-0.0186423,-0.896178,-0.551778,0.00633433,-0.446831,1.00645,0.00114212,-14.6261,-0.454667,-0.00747645,-0.306889,0.00113495,0.0186423,-0.0357106,-0.1693,-0.122783,0.00577508,-0.0207384,0.000132909,0.00046839,0,0,True,True
0.125,-0,0,-0.000518462,-0.0012299,-0.0193329,0.282669,-0.551746,0.00663797,-0.663653,1.00645,0.00118944,-13.483,-0.454705,-0.00782741,-0.288313,0.0012299,0.0193329,-0.0327821,-0,0,0.00279007,-0.0012299,-0.0193329,-0.888133,-0.551746,0.00663797,-0.448453,1.00645,0.00118944,-14.6126,-0.454705,-0.00782741,-0.302525,0.0012299,0.0193329,-0.0354229,-0.167268,-0.121045,0.00591456,-0.0215811,0.000147664,0.000507571,0,0,True,True
