iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,symmetry,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
4987,626.4,7366,2.81,0.53,0.02411,0.05574,-0.0077,5.78182,0.01359,0.00026,0.43679,0.01878,0.71697,0.27206,-0.02468,-0.01941,-0.0057,-0.00416,-0.03755,-0.00461,-0.0353,-0.02368,-0.06091,-0.00407,0.12553,-0.01512,0.27304,-0.01293,-0.01769,-0.013,-0.01429,16.73786,0
4988,629.2,8554,2.4,0.48,0.02137,0.04092,-0.01075,5.79949,0.01489,0.00017,0.43729,0.03374,0.70955,0.27199,-0.01841,-0.01827,-0.00568,-0.00334,-0.03664,-0.00436,-0.0336,-0.02375,-0.06028,-0.00389,0.12493,-0.01414,0.27087,-0.01224,-0.01428,-0.03031,0.0,16.65714,0
4989,632.4,7728,2.68,0.5,0.02317,0.02104,-0.00866,5.81533,0.0131,8e-05,0.43761,0.03326,0.70212,0.27152,-0.0239,-0.01925,-0.0061,-0.00346,-0.03634,-0.0047,-0.03428,-0.02408,-0.06029,-0.00343,0.12426,-0.01557,0.26923,-0.01265,-0.0154,-0.02345,-0.00882,16.56784,0
4990,635.8,7345,2.8,0.54,0.02506,0.02238,-0.00824,5.82329,0.01232,0.00011,0.4379,0.02515,0.56917,0.21955,-0.02698,-0.01846,-0.00641,-0.00347,-0.03069,-0.00492,-0.02953,-0.01981,-0.04999,-0.01052,0.10264,-0.01648,0.219,-0.01068,-0.01485,-0.02787,-0.04762,13.68524,0
4991,639.2,7076,2.85,0.63,0.02644,0.00901,-0.0083,5.83192,0.01533,5e-05,0.43799,0.0213,0.77678,0.29891,-0.02369,-0.02163,-0.00708,-0.00443,-0.0408,-0.00542,-0.03629,-0.02544,-0.06657,-0.005,0.13779,-0.01783,0.29672,-0.01407,-0.01686,-0.03099,-0.0119,18.37238,0
4992,642.6,7260,2.89,0.49,0.0271,0.00974,-0.00723,5.83195,0.01095,0.00017,0.43799,0.01999,0.75701,0.29292,-0.02259,-0.021,-0.00692,-0.00344,-0.0384,-0.00483,-0.03521,-0.02514,-0.06487,-0.00352,0.13324,-0.01688,0.28873,-0.01451,-0.01414,-0.02282,-0.00444,17.76511,0
4993,646.0,7315,2.83,0.53,0.02717,0.00352,-0.00807,5.82944,0.01381,0.00017,0.43765,0.01945,0.69602,0.27107,-0.01996,-0.01865,-0.00671,-0.00344,-0.03702,-0.00487,-0.03185,-0.02224,-0.06014,-0.00344,0.1239,-0.01584,0.26756,-0.0129,-0.01534,-0.03526,-0.00714,16.52,0
4994,649.2,7576,2.79,0.46,0.0274,0.01589,-0.00355,5.8175,0.01589,3e-05,0.43746,0.01951,0.67944,0.26346,-0.02747,-0.02076,-0.00673,-0.00388,-0.03677,-0.00548,-0.03494,-0.02328,-0.05932,-0.00938,0.12168,-0.01808,0.26041,-0.01271,-0.01592,-0.01844,0.0,16.22385,0
4995,652.6,7251,2.9,0.49,0.02705,0.00728,-0.00923,5.81852,0.01211,0.00017,0.43747,0.01925,0.6375,0.24378,-0.02201,-0.01789,-0.00588,-0.00345,-0.03357,-0.00433,-0.03177,-0.02199,-0.05493,-0.00523,0.11386,-0.01457,0.24631,-0.0115,-0.01523,-0.02549,-0.00926,15.18148,0
4996,656.0,7338,2.82,0.53,0.02756,0.01041,-0.00437,5.81556,0.01609,3e-05,0.43742,0.02014,0.77225,0.29045,-0.02479,-0.02147,-0.00698,-0.0038,-0.03967,-0.00495,-0.03813,-0.02721,-0.06604,-0.00318,0.13636,-0.01858,0.293,-0.01384,-0.01766,-0.02759,0.0,18.18186,0
4997,659.3,7279,2.83,0.55,0.02674,0.03257,-0.00967,5.81707,0.00981,0.00017,0.43759,0.01987,0.72026,0.27714,-0.01906,-0.02023,-0.00615,-0.00363,-0.03739,-0.00445,-0.03539,-0.02438,-0.06168,-0.00314,0.12721,-0.01588,0.27514,-0.01292,-0.01633,-0.01148,-0.00392,16.96196,0
4998,662.3,8192,2.46,0.54,0.02129,0.01677,-0.01135,5.8247,0.01507,0.00011,0.43786,0.0296,0.68969,0.26913,-0.02164,-0.01907,-0.00633,-0.00399,-0.03602,-0.00417,-0.03265,-0.02251,-0.05927,-0.00485,0.12238,-0.01536,0.26494,-0.01319,-0.01468,-0.01658,-0.02708,16.31708,0
4999,665.4,8004,2.53,0.54,0.02298,0.01612,-0.00938,5.83191,0.01604,3e-05,0.43815,0.03124,0.66783,0.25909,-0.0181,-0.01842,-0.00573,-0.00315,-0.03512,-0.00388,-0.03144,-0.02183,-0.05725,-0.00362,0.11814,-0.01474,0.25604,-0.01294,-0.0142,-0.01313,-0.01,15.752,0
5000,668.7,7439,2.76,0.54,0.02565,0.01784,-0.00786,5.84049,0.01327,0.00017,0.43864,0.02471,0.73396,0.28443,-0.02466,-0.02155,-0.0068,-0.00428,-0.03997,-0.00537,-0.03818,-0.02553,-0.06246,-0.00467,0.13036,-0.01731,0.28181,-0.01371,-0.01772,-0.00248,-0.00714,17.3819,0
5001,672.0,7428,2.79,0.52,0.02647,0.00968,-0.00706,5.85111,0.0158,5e-05,0.43878,0.02143,0.73882,0.28032,-0.02692,-0.02012,-0.00671,-0.00351,-0.03693,-0.00435,-0.03214,-0.02312,-0.06177,-0.00584,0.12831,-0.01518,0.27883,-0.01465,-0.01307,-0.03775,-0.0125,17.10806,0
5002,675.4,7290,2.83,0.55,0.02694,0.00548,-0.00857,5.84873,0.01425,0.00017,0.43864,0.02034,0.59921,0.22847,-0.01899,-0.01627,-0.00537,-0.00336,-0.03202,-0.00409,-0.02954,-0.02003,-0.05162,-0.00397,0.107,-0.01382,0.23069,-0.0093,-0.0149,-0.03467,-0.00476,14.26667,0
5003,678.8,7221,2.94,0.46,0.02699,0.01918,-0.00575,5.84291,0.01643,8e-05,0.43865,0.02036,0.62939,0.23924,-0.02111,-0.01731,-0.00569,-0.00455,-0.0336,-0.00421,-0.03144,-0.02101,-0.05344,-0.00605,0.11103,-0.01404,0.2412,-0.01183,-0.01474,-0.01394,-0.02619,14.80429,0
5004,682.4,6817,2.98,0.62,0.02721,0.00656,-0.0085,5.8466,0.01417,0.00011,0.43876,0.0194,0.70651,0.2761,-0.01802,-0.01921,-0.00612,-0.00277,-0.03529,-0.00372,-0.03253,-0.02394,-0.06032,-0.00467,0.12529,-0.01492,0.2712,-0.01189,-0.01279,-0.03167,-0.02143,16.70524,0
5005,686.2,6523,3.21,0.56,0.02698,0.01217,-0.00755,5.84678,0.0133,0.00011,0.43887,0.02055,0.67206,0.26116,-0.03087,-0.0215,-0.00832,-0.00402,-0.03711,-0.00536,-0.03385,-0.02332,-0.0599,-0.00763,0.12279,-0.01848,0.25937,-0.01339,-0.01574,-0.05662,-0.03111,16.37244,0
5006,689.9,6557,3.18,0.57,0.02733,0.00397,-0.00717,5.84564,0.01561,5e-05,0.43873,0.01867,0.68159,0.25962,-0.02482,-0.01941,-0.00672,-0.00382,-0.03606,-0.00438,-0.033,-0.02302,-0.05846,-0.0049,0.12221,-0.01518,0.26344,-0.01191,-0.01592,-0.05692,-0.01111,16.29489,0
5007,693.7,6457,3.24,0.57,0.02771,0.00865,-0.00752,5.83611,0.01383,0.00017,0.43839,0.01642,0.73065,0.27754,-0.02071,-0.02018,-0.00632,-0.00364,-0.03787,-0.00451,-0.03553,-0.02459,-0.06211,-0.00304,0.12778,-0.01613,0.27723,-0.0134,-0.01607,-0.01061,0.0,17.03722,0
5008,697.2,7143,2.91,0.53,0.02258,0.07461,-0.01037,5.83257,0.01647,0.00011,0.43872,0.02347,0.66814,0.25212,-0.01754,-0.01776,-0.00546,-0.00317,-0.03407,-0.00378,-0.03009,-0.02109,-0.05627,-0.00381,0.11642,-0.01352,0.25334,-0.01131,-0.0138,-0.02295,-0.00952,15.52286,0
5009,700.2,8162,2.56,0.45,0.0208,0.02453,-0.0083,5.84371,0.01346,8e-05,0.43913,0.03611,0.63196,0.24129,-0.02064,-0.01867,-0.00628,-0.00353,-0.03283,-0.00393,-0.02914,-0.02035,-0.05323,-0.00834,0.11128,-0.01526,0.2406,-0.01144,-0.01329,-0.02274,-0.05263,14.83711,0
5010,703.6,7258,2.88,0.5,0.02482,0.01177,-0.00895,5.85429,0.01455,0.00011,0.4395,0.02531,0.71581,0.27236,-0.02053,-0.02016,-0.00676,-0.00375,-0.03653,-0.00428,-0.03345,-0.02337,-0.0608,-0.00412,0.12589,-0.01622,0.27217,-0.01351,-0.0144,-0.01732,-0.01481,16.78519,0
5011,707.0,7247,2.87,0.52,0.02631,0.02011,-0.00607,5.86393,0.01768,1e-05,0.43969,0.02111,0.73162,0.28238,-0.02846,-0.02063,-0.00768,-0.00459,-0.03838,-0.0052,-0.03509,-0.02427,-0.06293,-0.00731,0.12982,-0.01738,0.27972,-0.0166,-0.01494,-0.01759,-0.01667,17.30956,0
5012,710.4,7236,2.88,0.51,0.02659,0.01112,-0.00782,5.86672,0.01057,8e-05,0.43969,0.01984,0.55823,0.2177,-0.02049,-0.01811,-0.00625,-0.00324,-0.03107,-0.00448,-0.02947,-0.02026,-0.04971,-0.00716,0.10188,-0.01602,0.21848,-0.011,-0.01312,-0.01365,-0.03529,13.58412,0
5013,713.8,7274,2.84,0.54,0.02723,0.01813,-0.00825,5.87012,0.01218,0.00011,0.43995,0.01873,0.74558,0.28326,-0.0248,-0.02084,-0.0073,-0.00346,-0.03757,-0.00443,-0.03428,-0.02424,-0.06325,-0.00428,0.13068,-0.0161,0.28225,-0.01786,-0.01506,-0.02682,-0.01333,17.424,0
5014,717.1,7315,2.81,0.55,0.0269,0.00922,-0.0068,5.87608,0.01436,8e-05,0.44004,0.01992,0.56324,0.21808,-0.01772,-0.01536,-0.00517,-0.00312,-0.02996,-0.00368,-0.02662,-0.01819,-0.04863,-0.00557,0.10088,-0.01335,0.21785,-0.00915,-0.01385,-0.03791,-0.02,13.451,0
5015,720.5,7227,2.85,0.55,0.02696,0.01286,-0.00573,5.87611,0.01518,3e-05,0.44005,0.02046,0.69112,0.26822,-0.01753,-0.01868,-0.00575,-0.00336,-0.03514,-0.00404,-0.03187,-0.02307,-0.05803,-0.0039,0.12108,-0.01294,0.26331,-0.01258,-0.01289,-0.02122,-0.01176,16.14382,0
5016,723.9,7240,2.85,0.55,0.02674,0.0107,-0.0071,5.8778,0.01326,0.00017,0.44012,0.01876,0.6078,0.23661,-0.01813,-0.01728,-0.00595,-0.00302,-0.03125,-0.00352,-0.0289,-0.0199,-0.05209,-0.00434,0.10715,-0.01342,0.23193,-0.01268,-0.01282,-0.01865,-0.02711,14.28693,0
5017,727.4,7017,2.89,0.61,0.02741,0.00766,-0.0071,5.87906,0.01399,0.00011,0.43996,0.01746,0.72461,0.27701,-0.02665,-0.02142,-0.00728,-0.00383,-0.03772,-0.00496,-0.03601,-0.02511,-0.06201,-0.00611,0.12869,-0.01746,0.27783,-0.01387,-0.01586,-0.0249,-0.01569,17.15843,0
5018,730.8,7224,2.89,0.51,0.02536,0.05175,-0.01055,5.8809,0.01238,0.00026,0.4403,0.01831,0.6792,0.2611,-0.02726,-0.0207,-0.00794,-0.00393,-0.03627,-0.00492,-0.03396,-0.02336,-0.05868,-0.0062,0.12061,-0.01787,0.25926,-0.01356,-0.01436,-0.00831,-0.025,16.08188,0
5019,733.7,8390,2.4,0.53,0.02137,0.04389,-0.00743,5.89925,0.0174,3e-05,0.44068,0.03137,0.66217,0.2495,-0.01862,-0.01863,-0.00584,-0.00335,-0.03397,-0.00396,-0.03223,-0.02248,-0.05606,-0.00493,0.11661,-0.01415,0.25388,-0.01119,-0.01457,-0.02229,-0.02105,15.54807,0
5020,736.9,7711,2.65,0.53,0.02311,0.02645,-0.00945,5.90616,0.01331,5e-05,0.4409,0.03058,0.61371,0.23893,-0.02293,-0.01842,-0.00721,-0.00361,-0.03278,-0.0044,-0.03207,-0.02122,-0.05387,-0.00546,0.11013,-0.01621,0.23679,-0.01104,-0.01481,-0.02277,-0.04167,14.68444,0
5021,740.2,7533,2.79,0.47,0.02504,0.01608,-0.00749,5.91416,0.01486,8e-05,0.44128,0.02548,0.62552,0.24429,-0.02948,-0.01952,-0.00732,-0.00373,-0.03422,-0.00465,-0.03323,-0.02186,-0.05543,-0.00524,0.11349,-0.01737,0.24336,-0.01395,-0.01566,-0.02023,-0.02105,15.1314,0
5022,743.6,7279,2.87,0.51,0.02562,0.02181,-0.0083,5.9239,0.01468,5e-05,0.44158,0.02196,0.6627,0.25703,-0.03275,-0.02132,-0.00847,-0.00397,-0.03583,-0.00483,-0.03385,-0.02254,-0.05795,-0.00718,0.11776,-0.01768,0.25328,-0.01593,-0.0143,-0.01255,-0.03148,15.70093,0
5023,747.0,7238,2.88,0.52,0.02622,0.00874,-0.00845,5.93155,0.01326,0.00011,0.44182,0.0211,0.49629,0.18873,-0.01521,-0.01459,-0.0046,-0.00304,-0.02621,-0.00322,-0.02378,-0.01645,-0.04259,-0.00487,0.08767,-0.01083,0.18919,-0.0091,-0.01134,-0.01698,-0.03611,11.68972,0
5024,750.4,7163,2.96,0.47,0.02692,0.0042,-0.00829,5.9297,0.01578,0.00011,0.44159,0.01767,0.74742,0.2834,-0.02154,-0.0199,-0.00653,-0.00284,-0.03685,-0.00424,-0.03398,-0.0251,-0.06277,-0.00283,0.13013,-0.01525,0.27972,-0.01211,-0.0142,-0.05086,-0.00417,17.3501,0
5025,753.8,7243,2.9,0.49,0.0272,0.00675,-0.00675,5.92078,0.01431,0.00017,0.44126,0.01682,0.71887,0.27701,-0.02545,-0.01968,-0.00715,-0.00323,-0.03695,-0.00411,-0.03377,-0.0239,-0.06147,-0.00351,0.1266,-0.01537,0.27289,-0.0141,-0.0142,-0.02455,-0.00392,16.87941,0
5026,757.1,7335,2.83,0.52,0.02732,0.01439,-0.00587,5.9177,0.01413,5e-05,0.44128,0.01836,0.6206,0.23892,-0.01852,-0.01801,-0.0063,-0.00304,-0.03298,-0.00394,-0.0303,-0.02098,-0.05331,-0.00487,0.10961,-0.01515,0.23656,-0.01143,-0.01335,-0.01542,-0.0125,14.61413,0
5027,760.5,7309,2.83,0.53,0.02698,0.01242,-0.00766,5.92146,0.01263,0.00017,0.44136,0.01767,0.70712,0.27093,-0.01934,-0.02075,-0.00715,-0.00336,-0.03736,-0.0045,-0.03518,-0.02469,-0.06129,-0.00419,0.12534,-0.01663,0.27197,-0.01497,-0.01369,-0.00773,-0.02,16.71267,0
5028,763.8,7401,2.84,0.48,0.02715,0.01158,-0.00848,5.92422,0.01427,0.00011,0.44149,0.01747,0.70827,0.2709,-0.0214,-0.02043,-0.00713,-0.00371,-0.03821,-0.00442,-0.0332,-0.02274,-0.06193,-0.00448,0.12629,-0.0167,0.27278,-0.01293,-0.01501,-0.02724,-0.01429,16.83929,0
5029,766.9,7973,2.53,0.55,0.02182,0.04551,-0.01134,5.93165,0.014,0.00026,0.44188,0.02467,0.71927,0.27527,-0.02826,-0.02155,-0.00741,-0.00353,-0.03816,-0.00476,-0.03608,-0.02508,-0.06203,-0.0049,0.12739,-0.01786,0.27604,-0.01475,-0.01528,-0.02571,-0.00667,16.986,0
5030,769.9,8111,2.49,0.54,0.02158,0.02438,-0.01039,5.9461,0.01323,0.00011,0.44227,0.0323,0.65709,0.25081,-0.02028,-0.01948,-0.00659,-0.00339,-0.03523,-0.0043,-0.03152,-0.02149,-0.05602,-0.00411,0.11576,-0.01519,0.25049,-0.01293,-0.01364,-0.0119,-0.02308,15.43423,0
5031,773.2,7601,2.72,0.51,0.02436,0.02404,-0.00737,5.95489,0.01418,0.00011,0.44262,0.02477,0.68818,0.2643,-0.02368,-0.01985,-0.00714,-0.00398,-0.03709,-0.00478,-0.03502,-0.02425,-0.05959,-0.00541,0.12211,-0.0167,0.26435,-0.01316,-0.01474,-0.01584,-0.03158,16.2814,0
5032,776.5,7362,2.8,0.54,0.02564,0.02078,-0.00673,5.96611,0.0133,3e-05,0.44298,0.0196,0.5258,0.20315,-0.0178,-0.0159,-0.00535,-0.00277,-0.02772,-0.0034,-0.02603,-0.01802,-0.04566,-0.00589,0.0937,-0.01295,0.20177,-0.01047,-0.01107,-0.011,-0.03684,12.49281,0
5033,779.8,7515,2.77,0.5,0.02671,0.00884,-0.0075,5.97545,0.0112,0.00017,0.44329,0.01793,0.69316,0.26628,-0.02282,-0.01949,-0.00728,-0.00384,-0.03743,-0.00472,-0.03357,-0.02259,-0.0598,-0.00328,0.12228,-0.01623,0.26355,-0.01317,-0.01612,-0.01958,-0.00882,16.30402,0
5034,783.1,7367,2.82,0.52,0.02695,0.01284,-0.00773,5.98099,0.0155,8e-05,0.44342,0.01704,0.65311,0.25055,-0.02241,-0.01754,-0.00673,-0.00292,-0.03431,-0.00389,-0.03042,-0.02145,-0.05626,-0.00342,0.11543,-0.01447,0.24893,-0.01094,-0.0133,-0.03902,-0.00833,15.39042,0
5035,786.5,7279,2.83,0.55,0.0263,0.0135,-0.00809,5.98674,0.01285,0.00011,0.44359,0.01866,0.63878,0.24654,-0.02368,-0.01958,-0.00648,-0.0036,-0.03499,-0.00424,-0.03277,-0.02179,-0.05607,-0.00565,0.1145,-0.01753,0.24696,-0.01258,-0.0151,-0.01273,-0.02549,15.26627,0
5036,789.9,7211,2.87,0.54,0.0267,0.01721,-0.00664,5.99022,0.01378,0.00011,0.44382,0.01875,0.64536,0.24803,-0.02262,-0.01992,-0.0063,-0.0033,-0.03535,-0.00469,-0.03417,-0.02343,-0.05648,-0.00611,0.11556,-0.01571,0.24924,-0.01179,-0.01566,-0.0195,-0.01569,15.40735,0
5037,793.2,7420,2.82,0.5,0.02694,0.00485,-0.009,5.99309,0.01398,0.00017,0.44388,0.01691,0.68898,0.26023,-0.02255,-0.0186,-0.00636,-0.00298,-0.03386,-0.0036,-0.03096,-0.02238,-0.05762,-0.00549,0.11957,-0.01447,0.25875,-0.01068,-0.0132,-0.04356,-0.01471,15.94216,0
5038,796.6,7343,2.83,0.51,0.02732,0.00546,-0.00641,5.98823,0.01594,8e-05,0.44367,0.0168,0.67192,0.25707,-0.0173,-0.01878,-0.00618,-0.00284,-0.03516,-0.00376,-0.03198,-0.02241,-0.05707,-0.00204,0.11791,-0.01523,0.256,-0.01331,-0.01369,-0.00733,0.0,15.7218,0
5039,799.8,7613,2.77,0.46,0.02469,0.04091,-0.0084,5.98661,0.01521,0.00026,0.44393,0.01828,0.73826,0.2819,-0.02102,-0.0203,-0.00649,-0.00247,-0.03872,-0.00378,-0.03726,-0.02584,-0.06372,-0.00387,0.12994,-0.01623,0.28159,-0.01292,-0.0149,-0.02085,0.0,17.325,0
5040,802.7,8463,2.38,0.52,0.0216,0.02753,-0.008,6.00085,0.01285,8e-05,0.44425,0.03114,0.69787,0.26543,-0.01973,-0.01946,-0.00636,-0.00313,-0.03623,-0.00406,-0.03335,-0.0234,-0.05995,-0.00385,0.12245,-0.01552,0.26732,-0.01253,-0.01388,-0.01946,-0.01176,16.32637,0
5041,805.9,7690,2.64,0.55,0.02428,0.01744,-0.00719,6.00987,0.01626,2e-05,0.44449,0.02653,0.73324,0.28201,-0.02298,-0.02037,-0.0071,-0.00338,-0.03834,-0.00433,-0.03449,-0.02466,-0.06277,-0.00362,0.12895,-0.01586,0.27914,-0.01424,-0.01424,-0.02769,-0.01667,17.19278,0
5042,809.2,7498,2.81,0.47,0.02587,0.01161,-0.00884,6.01291,0.01323,3e-05,0.44451,0.02128,0.62207,0.24028,-0.02647,-0.01919,-0.00699,-0.0039,-0.0339,-0.00462,-0.03276,-0.02191,-0.05554,-0.00696,0.11218,-0.01649,0.2422,-0.01282,-0.01503,-0.02552,-0.02889,14.95778,0
5043,812.5,7421,2.78,0.53,0.02672,0.02165,-0.00824,6.01514,0.01274,0.00017,0.44481,0.01857,0.73401,0.28287,-0.02157,-0.02025,-0.00715,-0.00326,-0.03852,-0.00414,-0.03386,-0.02476,-0.06376,-0.00492,0.12983,-0.01708,0.28003,-0.01289,-0.01361,-0.0439,-0.01333,17.31133,0
5044,815.8,7508,2.78,0.49,0.02634,0.0066,-0.00661,6.02574,0.01357,0.00011,0.44495,0.01943,0.6845,0.26058,-0.02226,-0.0205,-0.00717,-0.00308,-0.03621,-0.0042,-0.03474,-0.02434,-0.05997,-0.00583,0.12058,-0.01784,0.26148,-0.01542,-0.01367,-0.00749,-0.02368,16.07781,0
5045,819.1,7367,2.8,0.54,0.02705,0.00566,-0.00571,6.02257,0.01649,3e-05,0.44478,0.01694,0.73442,0.27773,-0.01947,-0.01953,-0.00645,-0.00291,-0.03778,-0.00432,-0.03426,-0.02469,-0.06426,-0.00231,0.12885,-0.01574,0.27942,-0.01205,-0.01591,-0.03691,0.0,17.18062,0
5046,822.4,7507,2.8,0.47,0.02722,0.00433,-0.00832,6.01586,0.01113,0.00017,0.44424,0.01614,0.73389,0.28227,-0.02141,-0.02128,-0.00729,-0.004,-0.03873,-0.00546,-0.03426,-0.02442,-0.06259,-0.0106,0.12947,-0.01972,0.28037,-0.01312,-0.01333,-0.02047,-0.00909,17.26273,0
5047,825.7,7262,2.89,0.49,0.02716,0.01022,-0.00851,6.00074,0.01608,3e-05,0.44401,0.01809,0.76183,0.29032,-0.02124,-0.02052,-0.00677,-0.00324,-0.03907,-0.00445,-0.03538,-0.02515,-0.06583,-0.00338,0.13304,-0.01642,0.28912,-0.01293,-0.01478,-0.04276,-0.0037,17.73852,0
5048,829.1,7315,2.83,0.53,0.02706,0.01685,-0.00775,6.00113,0.01377,8e-05,0.44408,0.01829,0.70293,0.27248,-0.0224,-0.02096,-0.00682,-0.00332,-0.03806,-0.00438,-0.03598,-0.02451,-0.06181,-0.00394,0.12511,-0.01773,0.27107,-0.01302,-0.01542,-0.01412,0.0,16.68074,0
5049,832.5,7223,2.87,0.53,0.02664,0.02508,-0.01161,6.00717,0.01313,0.00026,0.4442,0.01824,0.68759,0.26067,-0.02942,-0.02061,-0.00756,-0.00409,-0.03716,-0.00527,-0.03483,-0.02354,-0.05931,-0.00867,0.121,-0.01885,0.25974,-0.01524,-0.01615,-0.01699,-0.01778,16.13311,0
5050,835.5,8113,2.52,0.51,0.02028,0.04872,-0.00894,6.01351,0.01672,5e-05,0.44439,0.02988,0.64129,0.24452,-0.02331,-0.01917,-0.00648,-0.00339,-0.03407,-0.00432,-0.03291,-0.02264,-0.05557,-0.00648,0.11353,-0.01565,0.2472,-0.01125,-0.01321,-0.0229,-0.02593,15.13704,0
5051,838.7,7882,2.6,0.52,0.02231,0.01646,-0.01119,6.02275,0.01417,0.00017,0.44474,0.02847,0.7293,0.27793,-0.02014,-0.02049,-0.00661,-0.00352,-0.03849,-0.00461,-0.03569,-0.02526,-0.06348,-0.00575,0.12719,-0.01686,0.2765,-0.01366,-0.01422,-0.01193,-0.02,16.9585,0
5052,841.9,7498,2.76,0.52,0.02529,0.0138,-0.00508,6.03215,0.01833,1e-05,0.44489,0.02276,0.73376,0.28084,-0.02485,-0.02131,-0.00748,-0.00383,-0.03974,-0.0047,-0.03522,-0.02448,-0.06415,-0.0061,0.13064,-0.01935,0.28128,-0.01396,-0.01496,-0.03089,-0.02456,17.41807,0
5053,845.3,7390,2.79,0.54,0.02673,0.0068,-0.00685,6.03287,0.00852,0.00011,0.44486,0.01768,0.68916,0.26296,-0.02339,-0.0203,-0.00707,-0.00314,-0.03692,-0.00419,-0.03383,-0.02363,-0.05977,-0.00424,0.12164,-0.01846,0.26147,-0.01367,-0.01465,-0.01663,-0.00513,16.21872,0
5054,848.5,7490,2.81,0.47,0.02672,0.01666,-0.00756,6.03145,0.01212,0.00011,0.44501,0.01787,0.61008,0.2345,-0.0192,-0.01783,-0.00611,-0.00302,-0.03237,-0.00381,-0.02933,-0.02031,-0.05351,-0.00366,0.10753,-0.01548,0.23256,-0.01075,-0.01235,-0.02723,-0.0125,14.33708,0
5055,851.9,7246,2.86,0.53,0.02691,0.01081,-0.00719,6.03771,0.0147,5e-05,0.44514,0.01686,0.68009,0.26061,-0.02097,-0.01994,-0.0062,-0.00385,-0.03664,-0.00474,-0.03349,-0.02294,-0.05971,-0.00636,0.11981,-0.01562,0.26151,-0.01277,-0.01502,-0.01239,-0.025,15.975,0
5056,855.3,7222,2.87,0.54,0.0271,0.00997,-0.00736,6.0386,0.01254,0.00017,0.44511,0.01576,0.72813,0.27887,-0.01778,-0.02042,-0.0069,-0.00319,-0.03827,-0.00451,-0.03443,-0.02423,-0.06312,-0.00337,0.12812,-0.01756,0.27861,-0.01418,-0.01328,-0.0129,-0.00667,17.08333,0
5057,858.7,7267,2.86,0.52,0.0267,0.0083,-0.00493,6.03989,0.01515,3e-05,0.44513,0.01753,0.63679,0.23883,-0.02104,-0.01798,-0.00575,-0.00357,-0.03372,-0.00438,-0.03094,-0.02137,-0.05505,-0.00831,0.11157,-0.01569,0.2431,-0.01056,-0.01366,-0.03411,-0.03056,14.87556,0
5058,862.1,7299,2.82,0.54,0.02708,0.00913,-0.00584,6.03917,0.01128,0.00017,0.44502,0.01587,0.64974,0.25648,-0.03498,-0.02169,-0.00863,-0.00504,-0.03819,-0.00588,-0.03751,-0.02405,-0.06022,-0.00948,0.1198,-0.02042,0.25475,-0.01492,-0.02064,-0.02626,-0.025,15.97396,0
5059,865.5,7131,2.93,0.52,0.02708,0.02197,-0.00412,6.03781,0.02088,1e-05,0.44509,0.01855,0.68243,0.26428,-0.02082,-0.01962,-0.00652,-0.00342,-0.03776,-0.00461,-0.03486,-0.02371,-0.06057,-0.00311,0.12163,-0.01611,0.2634,-0.01222,-0.01528,-0.01541,-0.00351,16.21789,0
5060,868.7,7691,2.7,0.5,0.02333,0.03552,-0.00663,6.04065,0.00809,8e-05,0.4453,0.0188,0.63691,0.23896,-0.02314,-0.01756,-0.00612,-0.00384,-0.03342,-0.0042,-0.03026,-0.02147,-0.05504,-0.00549,0.11164,-0.01512,0.2408,-0.01329,-0.01419,-0.03457,-0.02632,14.88474,0
5061,871.7,8354,2.42,0.52,0.02196,0.00928,-0.01151,6.04632,0.01326,0.00017,0.44553,0.02811,0.76766,0.28903,-0.02176,-0.02164,-0.00729,-0.00433,-0.04045,-0.00459,-0.03686,-0.02556,-0.06686,-0.00298,0.1356,-0.01879,0.29468,-0.0137,-0.01637,-0.02658,-0.00526,18.07947,0
5062,875.0,7449,2.82,0.48,0.02503,0.00542,-0.01014,6.04738,0.01451,0.00017,0.44531,0.02146,0.59652,0.22847,-0.0166,-0.01622,-0.00518,-0.0026,-0.03096,-0.00396,-0.02791,-0.02025,-0.05285,-0.00234,0.10575,-0.01378,0.22889,-0.01006,-0.01145,-0.04063,-0.00417,14.1,0
5063,878.3,7309,2.8,0.56,0.02659,0.01747,-0.00579,6.04262,0.01579,5e-05,0.44527,0.0189,0.65863,0.2514,-0.0184,-0.0193,-0.00645,-0.00322,-0.03553,-0.00408,-0.03327,-0.0234,-0.05847,-0.00298,0.11682,-0.01668,0.25353,-0.01277,-0.01417,-0.00335,0.0,15.57648,0
5064,881.7,7353,2.8,0.54,0.02643,0.00781,-0.00752,6.0447,0.01171,0.00017,0.44528,0.01738,0.67125,0.25801,-0.02169,-0.02032,-0.0069,-0.00409,-0.03673,-0.00465,-0.03341,-0.02329,-0.05982,-0.00667,0.12023,-0.01836,0.25854,-0.01262,-0.01419,-0.02262,-0.01905,16.03119,0
