t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,-0.0029316,-0.00018641,-0.00824148,0.430344,-0.706774,0.00411075,-0.824353,1.19695,0.000987327,-16.9882,-0.490171,-0.00509807,-0.684039,0.00018641,0.00824148,-0.0396412,-0,0,0.011711,-0.00018641,-0.00824148,-1.31829,-0.706774,0.00411075,-0.44306,1.19695,0.000987327,-18.6374,-0.490171,-0.00509807,-0.735405,0.00018641,0.00824148,-0.0435581,-0.468493,-0.419858,0.0032034,-0.0111022,1.6423e-05,7.26309e-05,0,0,True,True
0.055,-0,0,-0.003014,-0.000229763,-0.00908904,0.442722,-0.706752,0.00494196,-0.816206,1.19695,0.00118569,-17.006,-0.490199,-0.00612765,-0.672368,0.000229763,0.00908904,-0.0387104,-0,0,0.0113739,-0.000229763,-0.00908904,-1.30354,-0.706752,0.00494196,-0.445905,1.19695,0.00118569,-18.6063,-0.490199,-0.00612765,-0.721165,0.000229763,0.00908904,-0.0424179,-0.460361,-0.412835,0.00314473,-0.0126344,2.6564e-05,8.95208e-05,0,0,True,True
0.06,-0,0,-0.00306738,-0.0002773,-0.00991657,0.454075,-0.706725,0.00575588,-0.808221,1.19696,0.00137925,-17.0206,-0.490233,-0.00713513,-0.658851,0.0002773,0.00991657,-0.0378925,-0,0,0.011019,-0.0002773,-0.00991657,-1.29008,-0.706725,0.00575588,-0.447867,1.19696,0.00137925,-18.5766,-0.490233,-0.00713513,-0.70513,0.0002773,0.00991657,-0.0414177,-0.451093,-0.404552,0.00308567,-0.014132,3.8545e-05,0.000108041,0,0,True,True
0.065,-0,0,-0.00310179,-0.000328929,-0.0107266,0.464494,-0.706694,0.00655159,-0.800654,1.19696,0.00156773,-17.033,-0.490271,-0.00811931,-0.644808,0.000328929,0.0107266,-0.0371789,-0,0,0.0106728,-0.000328929,-0.0107266,-1.27779,-0.706694,0.00655159,-0.449317,1.19696,0.00156773,-18.5487,-0.490271,-0.00811931,-0.688718,0.000328929,0.0107266,-0.0405455,-0.441544,-0.39587,0.00302935,-0.0155965,5.23246e-05,0.000128154,0,0,True,True
0.07,-0,0,-0.00312457,-0.000384567,-0.0115215,0.474129,-0.706659,0.00732948,-0.793591,1.19697,0.00175116,-17.0439,-0.490314,-0.00908065,-0.630954,0.000384567,0.0115215,-0.0365554,-0,0,0.0103476,-0.000384567,-0.0115215,-1.26648,-0.706659,0.00732948,-0.450498,1.19697,0.00175116,-18.5227,-0.490314,-0.00908065,-0.672676,0.000384567,0.0115215,-0.0397828,-0.43217,-0.387257,0.00297734,-0.0170301,6.7861e-05,0.000149829,0,0,True,True
0.075,-0,0,-0.00314083,-0.000444143,-0.0123029,0.483142,-0.706621,0.00809064,-0.787032,1.19698,0.00192977,-17.0538,-0.490362,-0.0100204,-0.617638,0.000444143,0.0123029,-0.0360071,-0,0,0.0100481,-0.000444143,-0.0123029,-1.25594,-0.706621,0.00809064,-0.451568,1.19698,0.00192977,-18.4985,-0.490362,-0.0100204,-0.657349,0.000444143,0.0123029,-0.0391109,-0.423191,-0.37895,0.0029303,-0.0184354,8.51143e-05,0.000173038,0,0,True,True
0.08,-0,0,-0.00315398,-0.000507596,-0.0130726,0.49168,-0.706578,0.00883641,-0.780933,1.19699,0.00210381,-17.063,-0.490414,-0.0109402,-0.604997,0.000507596,0.0130726,-0.0355203,-0,0,0.00977463,-0.000507596,-0.0130726,-1.246,-0.706578,0.00883641,-0.452626,1.19699,0.00210381,-18.4759,-0.490414,-0.0109402,-0.642858,0.000507596,0.0130726,-0.0385129,-0.414688,-0.371044,0.00288832,-0.019815,0.000104047,0.000197757,0,0,True,True
0.085,-0,0,-0.00316618,-0.000574869,-0.0138317,0.499864,-0.706532,0.00956819,-0.77524,1.197,0.00227359,-17.0718,-0.490471,-0.0118418,-0.59305,0.000574869,0.0138317,-0.0350838,-0,0,0.00952579,-0.000574869,-0.0138317,-1.2365,-0.706532,0.00956819,-0.453731,1.197,0.00227359,-18.4546,-0.490471,-0.0118418,-0.629203,0.000574869,0.0138317,-0.0379749,-0.406666,-0.363557,0.00285117,-0.0211713,0.000124627,0.000223964,0,0,True,True
0.09,-0,0,-0.00317872,-0.000645913,-0.0145814,0.507789,-0.706483,0.0102873,-0.769896,1.19702,0.00243938,-17.0804,-0.490532,-0.0127267,-0.581757,0.000645913,0.0145814,-0.0346887,-0,0,0.00929925,-0.000645913,-0.0145814,-1.22734,-0.706483,0.0102873,-0.454912,1.19702,0.00243938,-18.4343,-0.490532,-0.0127267,-0.616323,0.000645913,0.0145814,-0.0374861,-0.399094,-0.356471,0.00281847,-0.0225064,0.000146821,0.00025164,0,0,True,True
0.095,-0,0,-0.00319233,-0.000720683,-0.0153223,0.515526,-0.70643,0.0109951,-0.764849,1.19703,0.00260144,-17.0889,-0.490598,-0.0135965,-0.57105,0.000720683,0.0153223,-0.0343283,-0,0,0.00909248,-0.000720683,-0.0153223,-1.21843,-0.70643,0.0109951,-0.456185,1.19703,0.00260144,-18.415,-0.490598,-0.0135965,-0.604131,0.000720683,0.0153223,-0.0370383,-0.391925,-0.349743,0.00278979,-0.0238224,0.000170602,0.000280766,0,0,True,True
