t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,-0.00172596,-0.000191959,-0.00844746,0.390882,-0.627072,0.00208802,-0.783522,1.06752,0.000492018,-15.285,-0.440452,-0.00258004,-0.540026,0.000191959,0.00844746,-0.0419269,-0,0,0.00871841,-0.000191959,-0.00844746,-1.36558,-0.627072,0.00208802,-0.409867,1.06752,0.000492018,-16.9074,-0.440452,-0.00258004,-0.582291,0.000191959,0.00844746,-0.0464394,-0.372623,-0.322744,0.00536285,-0.00941129,-2.19648e-06,7.78057e-05,0,0,True,True
0.055,-0,0,-0.00180789,-0.000236378,-0.00930937,0.404152,-0.62706,0.00267523,-0.776352,1.06753,0.000629771,-15.3039,-0.440467,-0.003305,-0.532081,0.000236378,0.00930937,-0.0409589,-0,0,0.0084763,-0.000236378,-0.00930937,-1.34951,-0.62706,0.00267523,-0.413367,1.06753,0.000629771,-16.8791,-0.440467,-0.003305,-0.572322,0.000236378,0.00930937,-0.0452332,-0.366945,-0.318191,0.00555218,-0.0107312,3.33221e-06,9.58079e-05,0,0,True,True
0.06,-0,0,-0.00186412,-0.000285053,-0.0101513,0.41622,-0.627045,0.00325053,-0.769369,1.06753,0.000764134,-15.3196,-0.440485,-0.00401467,-0.522317,0.000285053,0.0101513,-0.0401168,-0,0,0.0082117,-0.000285053,-0.0101513,-1.33498,-0.627045,0.00325053,-0.415951,1.06753,0.000764134,-16.8522,-0.440485,-0.00401467,-0.560541,0.000285053,0.0101513,-0.0441856,-0.360165,-0.312398,0.00573586,-0.0120217,1.02084e-05,0.000115535,0,0,True,True
0.065,-0,0,-0.00190337,-0.000337891,-0.0109758,0.427236,-0.627027,0.00381293,-0.762777,1.06753,0.000894814,-15.333,-0.440507,-0.00470774,-0.511962,0.000337891,0.0109758,-0.0393872,-0,0,0.00794954,-0.000337891,-0.0109758,-1.32178,-0.627027,0.00381293,-0.417982,1.06753,0.000894814,-16.8271,-0.440507,-0.00470774,-0.548275,0.000337891,0.0109758,-0.0432779,-0.35307,-0.306162,0.00591725,-0.0132841,1.84016e-05,0.000136948,0,0,True,True
0.07,-0,0,-0.001932,-0.000394811,-0.0117854,0.437398,-0.627007,0.00436254,-0.756636,1.06754,0.0010218,-15.3448,-0.440532,-0.00538434,-0.501673,0.000394811,0.0117854,-0.038752,-0,0,0.00770161,-0.000394811,-0.0117854,-1.30967,-0.627007,0.00436254,-0.419702,1.06754,0.0010218,-16.8037,-0.440532,-0.00538434,-0.536215,0.000394811,0.0117854,-0.042487,-0.346071,-0.299914,0.00609826,-0.0145205,2.78808e-05,0.000160017,0,0,True,True
0.075,-0,0,-0.0019544,-0.000455744,-0.0125818,0.446904,-0.626984,0.00490009,-0.750926,1.06754,0.0011452,-15.3556,-0.440561,-0.00604529,-0.491765,0.000455744,0.0125818,-0.0381937,-0,0,0.00747239,-0.000455744,-0.0125818,-1.29839,-0.626984,0.00490009,-0.421267,1.06754,0.0011452,-16.782,-0.440561,-0.00604529,-0.524677,0.000455744,0.0125818,-0.0417902,-0.339362,-0.293867,0.00627987,-0.0157332,3.86161e-05,0.000184711,0,0,True,True
0.08,-0,0,-0.00197347,-0.000520629,-0.0133665,0.455926,-0.626958,0.00542651,-0.745599,1.06755,0.00126521,-15.3656,-0.440593,-0.00669172,-0.482356,0.000520629,0.0133665,-0.0376968,-0,0,0.00726252,-0.000520629,-0.0133665,-1.28773,-0.626958,0.00542651,-0.422774,1.06755,0.00126521,-16.7617,-0.440593,-0.00669172,-0.513767,0.000520629,0.0133665,-0.0411683,-0.333012,-0.288105,0.00646253,-0.0169244,5.05795e-05,0.000211006,0,0,True,True
0.085,-0,0,-0.00199097,-0.00058941,-0.0141409,0.4646,-0.626929,0.00594278,-0.740596,1.06756,0.00138202,-15.3753,-0.440628,-0.0073248,-0.473459,0.00058941,0.0141409,-0.0372489,-0,0,0.0070708,-0.00058941,-0.0141409,-1.27751,-0.626929,0.00594278,-0.424284,1.06756,0.00138202,-16.7424,-0.440628,-0.0073248,-0.503479,0.00058941,0.0141409,-0.0406059,-0.32702,-0.282644,0.00664635,-0.0180961,6.37456e-05,0.00023888,0,0,True,True
0.09,-0,0,-0.00200796,-0.000662038,-0.0149057,0.473031,-0.626898,0.00644985,-0.735862,1.06756,0.00149582,-15.3847,-0.440666,-0.00794566,-0.465034,0.000662038,0.0149057,-0.0368408,-0,0,0.00689531,-0.000662038,-0.0149057,-1.26763,-0.626898,0.00644985,-0.425826,1.06756,0.00149582,-16.724,-0.440666,-0.00794566,-0.493758,0.000662038,0.0149057,-0.0400914,-0.321356,-0.277463,0.00683131,-0.01925,7.80907e-05,0.000268313,0,0,True,True
0.095,-0,0,-0.00202501,-0.000738467,-0.0156618,0.481295,-0.626865,0.00694856,-0.731351,1.06757,0.00160676,-15.3939,-0.440707,-0.00855532,-0.457021,0.000738467,0.0156618,-0.0364655,-0,0,0.006734,-0.000738467,-0.0156618,-1.25797,-0.626865,0.00694856,-0.427418,1.06757,0.00160676,-16.7063,-0.440707,-0.00855532,-0.484529,0.000738467,0.0156618,-0.0396163,-0.315977,-0.272527,0.00701728,-0.0203875,9.35936e-05,0.000299286,0,0,True,True
