t,l_hip_yaw_q,l_hip_yaw_dq,l_hip_yaw_tau,l_hip_roll_q,l_hip_roll_dq,l_hip_roll_tau,l_hip_pitch_q,l_hip_pitch_dq,l_hip_pitch_tau,l_knee_q,l_knee_dq,l_knee_tau,l_ankle_pitch_q,l_ankle_pitch_dq,l_ankle_pitch_tau,l_ankle_roll_q,l_ankle_roll_dq,l_ankle_roll_tau,r_hip_yaw_q,r_hip_yaw_dq,r_hip_yaw_tau,r_hip_roll_q,r_hip_roll_dq,r_hip_roll_tau,r_hip_pitch_q,r_hip_pitch_dq,r_hip_pitch_tau,r_knee_q,r_knee_dq,r_knee_tau,r_ankle_pitch_q,r_ankle_pitch_dq,r_ankle_pitch_tau,r_ankle_roll_q,r_ankle_roll_dq,r_ankle_roll_tau,l_ankle_motorA_tau,l_ankle_motorB_tau,l_ankle_motorA_w,l_ankle_motorB_w,com_ref_x,com_ref_y,zmp_ref_x,zmp_ref_y,contact_l,contact_r
0.05,-0,0,-0.000778708,-0.000207058,-0.00911083,0.356606,-0.627107,0.000515173,-0.770731,1.06752,0.000115726,-15.1564,-0.440408,-0.0006309,-0.418646,0.000207058,0.00911083,-0.0450188,-0,0,0.00620634,-0.000207058,-0.00911083,-1.40759,-0.627107,0.000515173,-0.365382,1.06752,0.000115726,-16.899,-0.440408,-0.0006309,-0.451684,0.000207058,0.00911083,-0.0502648,-0.296048,-0.243056,0.00745097,-0.00847466,-1.86294e-05,8.3926e-05,0,0,True,True
0.055,-0,0,-0.000865765,-0.000254965,-0.0100402,0.370805,-0.627103,0.000939387,-0.76383,1.06752,0.000214436,-15.1791,-0.440413,-0.00115382,-0.414291,0.000254965,0.0100402,-0.0439845,-0,0,0.00605871,-0.000254965,-0.0100402,-1.39013,-0.627103,0.000939387,-0.370115,1.06752,0.000214436,-16.871,-0.440413,-0.00115382,-0.445883,0.000254965,0.0100402,-0.0489534,-0.292648,-0.240846,0.0078556,-0.00969638,-1.69464e-05,0.000103342,0,0,True,True
0.06,-0,0,-0.00092851,-0.00030746,-0.0109479,0.383732,-0.627098,0.00135578,-0.757076,1.06752,0.000310742,-15.1981,-0.44042,-0.00166653,-0.407826,0.00030746,0.0109479,-0.0430838,-0,0,0.00587516,-0.00030746,-0.0109479,-1.37433,-0.627098,0.00135578,-0.373799,1.06752,0.000310742,-16.8443,-0.44042,-0.00166653,-0.437892,0.00030746,0.0109479,-0.0478133,-0.287964,-0.237205,0.00824926,-0.0108912,-1.42894e-05,0.000124617,0,0,True,True
0.065,-0,0,-0.000974508,-0.000364444,-0.011837,0.395543,-0.62709,0.00176285,-0.750675,1.06752,0.000404235,-15.2145,-0.440429,-0.00216708,-0.400484,0.000364444,0.011837,-0.0423025,-0,0,0.00568259,-0.000364444,-0.011837,-1.35998,-0.62709,0.00176285,-0.376805,1.06752,0.000404235,-16.8194,-0.440429,-0.00216708,-0.429061,0.000364444,0.011837,-0.0468247,-0.282781,-0.232933,0.00863596,-0.0120603,-1.06801e-05,0.000147711,0,0,True,True
0.07,-0,0,-0.0010095,-0.00042583,-0.0127097,0.406446,-0.62708,0.00216026,-0.744684,1.06752,0.000494796,-15.2291,-0.440441,-0.00265505,-0.392954,0.00042583,0.0127097,-0.0416219,-0,0,0.0054949,-0.00042583,-0.0127097,-1.34681,-0.62708,0.00216026,-0.379391,1.06752,0.000494796,-16.7962,-0.440441,-0.00265505,-0.420129,0.00042583,0.0127097,-0.0459625,-0.277535,-0.228482,0.00901819,-0.0132053,-6.14179e-06,0.000172589,0,0,True,True
0.075,-0,0,-0.00103756,-0.000491541,-0.0135683,0.416647,-0.627068,0.00254832,-0.739092,1.06752,0.000582455,-15.2423,-0.440456,-0.00313078,-0.385592,0.000491541,0.0135683,-0.0410236,-0,0,0.00531849,-0.000491541,-0.0135683,-1.33454,-0.627068,0.00254832,-0.38173,1.06752,0.000582455,-16.7746,-0.440456,-0.00313078,-0.411467,0.000491541,0.0135683,-0.0452028,-0.272445,-0.224093,0.00939745,-0.0143283,-6.97481e-07,0.00019922,0,0,True,True
0.08,-0,0,-0.00106146,-0.000561512,-0.0144142,0.426327,-0.627054,0.00292766,-0.733855,1.06753,0.000667318,-15.2547,-0.440473,-0.00359498,-0.378561,0.000561512,0.0144142,-0.0404913,-0,0,0.00515563,-0.000561512,-0.0144142,-1.32295,-0.627054,0.00292766,-0.383939,1.06753,0.000667318,-16.7543,-0.440473,-0.00359498,-0.403236,0.000561512,0.0144142,-0.0445249,-0.267608,-0.219878,0.00977459,-0.0154314,5.63083e-06,0.000227577,0,0,True,True
0.085,-0,0,-0.00108301,-0.000635684,-0.0152489,0.435629,-0.627039,0.00329898,-0.72892,1.06753,0.000749519,-15.2666,-0.440492,-0.0040485,-0.371914,0.000635684,0.0152489,-0.0400122,-0,0,0.00500642,-0.000635684,-0.0152489,-1.31186,-0.627039,0.00329898,-0.386088,1.06753,0.000749519,-16.7352,-0.440492,-0.0040485,-0.395478,0.000635684,0.0152489,-0.0439125,-0.263048,-0.215879,0.0101501,-0.0165163,1.28228e-05,0.000257636,0,0,True,True
0.09,-0,0,-0.00110332,-0.000714001,-0.0160733,0.444665,-0.627021,0.00366302,-0.724236,1.06753,0.000829191,-15.278,-0.440513,-0.00449221,-0.365646,0.000714001,0.0160733,-0.0395763,-0,0,0.00486997,-0.000714001,-0.0160733,-1.30113,-0.627021,0.00366302,-0.388223,1.06753,0.000829191,-16.7168,-0.440513,-0.00449221,-0.388178,0.000714001,0.0160733,-0.0433528,-0.258758,-0.212099,0.0105242,-0.0175845,2.08596e-05,0.000289375,0,0,True,True
0.095,-0,0,-0.00112309,-0.000796416,-0.0168882,0.453518,-0.627002,0.00402046,-0.719761,1.06754,0.000906462,-15.2893,-0.440537,-0.00492692,-0.359727,0.000796416,0.0168882,-0.0391759,-0,0,0.00474504,-0.000796416,-0.0168882,-1.29066,-0.627002,0.00402046,-0.390371,1.06754,0.000906462,-16.6992,-0.440537,-0.00492692,-0.381294,0.000796416,0.0168882,-0.0428364,-0.254715,-0.208522,0.010897,-0.0186376,2.97243e-05,0.000322775,0,0,True,True
