iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,symmetry,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
4197,782.1,6560,3.29,0.45,0.02637,0.04529,-0.01073,5.6363,0.01206,0.00026,0.4306,0.0,0.69772,0.26857,-0.02333,-0.01968,-0.00797,-0.00159,-0.03433,-0.00445,-0.03109,-0.02323,-0.06051,-0.00413,0.12207,-0.01577,0.25895,-0.01356,-0.01545,-0.061,-0.00769,16.27615,0
4198,785.3,7626,2.81,0.42,0.02028,0.05267,-0.00583,5.64788,0.02544,1e-05,0.43085,0.0,0.67757,0.26218,-0.02217,-0.0195,-0.00739,-0.00109,-0.03346,-0.00413,-0.03022,-0.02296,-0.05987,-0.0026,0.1198,-0.01484,0.25432,-0.01158,-0.01464,-0.05294,-0.01061,15.97394,0
4199,788.9,6896,3.09,0.47,0.02128,0.04838,-0.00758,5.65298,0.01139,5e-05,0.43107,0.0,0.65811,0.25517,-0.01817,-0.01841,-0.00752,-0.00157,-0.03221,-0.00347,-0.02662,-0.0212,-0.05686,-0.00458,0.11521,-0.01397,0.24533,-0.01224,-0.0121,-0.0532,-0.03636,15.36197,0
4200,792.7,6557,3.28,0.47,0.02238,0.02823,-0.00806,5.66369,0.01388,0.00017,0.43169,0.0,0.47908,0.18878,-0.02239,-0.01766,-0.00798,-0.00266,-0.02658,-0.004,-0.02354,-0.01676,-0.0443,-0.00949,0.08766,-0.01436,0.1839,-0.0113,-0.01273,-0.02483,-0.0763,11.68807,0
4201,796.5,6330,3.45,0.43,0.0255,0.02337,-0.00525,5.67837,0.02132,1e-05,0.432,0.0,0.72399,0.28174,-0.02461,-0.02124,-0.00861,-0.00152,-0.03627,-0.00438,-0.03239,-0.02426,-0.0633,-0.00344,0.12786,-0.01689,0.27087,-0.01256,-0.01636,-0.05469,-0.00686,17.04784,0
4202,800.5,6220,3.49,0.46,0.02583,0.01486,-0.00725,5.68328,0.01021,0.00011,0.43224,0.0,0.77038,0.2999,-0.02237,-0.02236,-0.00833,-0.00137,-0.03861,-0.00473,-0.03454,-0.02654,-0.06805,-0.00292,0.1371,-0.01673,0.29082,-0.01354,-0.01662,-0.05684,-0.00588,18.27941,0
4203,804.5,6137,3.53,0.47,0.02583,0.00588,-0.00611,5.68707,0.0138,0.00017,0.43213,0.0,0.58593,0.22656,-0.02715,-0.01871,-0.00742,-0.00188,-0.02916,-0.00401,-0.0267,-0.01956,-0.05124,-0.00806,0.10358,-0.01449,0.22016,-0.01344,-0.01321,-0.04218,-0.03529,13.81078,0
4204,808.7,5812,3.81,0.42,0.02679,0.00847,-0.00736,5.67817,0.01566,8e-05,0.43194,0.0,0.77146,0.3006,-0.02269,-0.02071,-0.00756,-0.00141,-0.0368,-0.00394,-0.03118,-0.02483,-0.06656,-0.0028,0.13502,-0.01517,0.28817,-0.01324,-0.01471,-0.07935,-0.0125,18.00292,0
4205,812.9,5924,3.7,0.44,0.02672,0.01263,-0.00802,5.67802,0.01416,0.00011,0.43204,0.0,0.82092,0.3125,-0.02381,-0.02208,-0.00846,-0.00153,-0.04014,-0.00505,-0.03446,-0.02682,-0.07132,-0.00364,0.14423,-0.01826,0.30613,-0.01559,-0.01805,-0.06987,-0.01176,19.23059,0
4206,817.1,5785,3.83,0.42,0.02648,0.00346,-0.00736,5.6735,0.01389,0.00011,0.43157,0.0,0.55679,0.21645,-0.02659,-0.01828,-0.00801,-0.00229,-0.02925,-0.00342,-0.02697,-0.01954,-0.04936,-0.00689,0.09946,-0.01538,0.20842,-0.01126,-0.01221,-0.05872,-0.04167,13.26083,0
4207,821.1,6235,3.52,0.42,0.02715,0.01014,-0.00611,5.6559,0.01519,5e-05,0.43112,0.0,0.71809,0.27966,-0.02116,-0.02088,-0.00776,-0.00141,-0.03616,-0.0045,-0.03318,-0.02473,-0.06339,-0.00316,0.12676,-0.01699,0.26789,-0.01503,-0.01726,-0.03682,0.0,16.90167,0
4208,824.6,7012,3.08,0.43,0.02177,0.07331,-0.01152,5.66043,0.01458,0.00026,0.43192,0.0,0.6469,0.24463,-0.01962,-0.01871,-0.00704,-0.00124,-0.03131,-0.0037,-0.02792,-0.0219,-0.05553,-0.00562,0.11284,-0.01474,0.24078,-0.01027,-0.01363,-0.05901,-0.02667,15.04511,0
4209,827.8,7747,2.75,0.42,0.01888,0.06788,-0.00422,5.6888,0.0212,1e-05,0.43244,0.0,0.63745,0.24641,-0.02183,-0.02001,-0.00769,-0.0016,-0.03295,-0.00419,-0.03032,-0.0225,-0.0568,-0.00575,0.11386,-0.01622,0.24196,-0.01326,-0.01512,-0.03248,-0.02879,15.18197,0
4210,831.2,7037,3.0,0.49,0.02242,0.02939,-0.00673,5.69445,0.0107,8e-05,0.43265,0.0,0.67806,0.26115,-0.02464,-0.02012,-0.00863,-0.00236,-0.03355,-0.00418,-0.02791,-0.02188,-0.05901,-0.00722,0.11985,-0.01569,0.25287,-0.0132,-0.01376,-0.0646,-0.04317,15.9797,0
4211,834.8,7006,3.07,0.43,0.02472,0.03274,-0.00872,5.70232,0.01354,8e-05,0.43305,0.0,0.53787,0.21166,-0.02378,-0.01753,-0.00703,-0.00185,-0.02832,-0.00376,-0.02651,-0.01904,-0.04874,-0.00674,0.09769,-0.01476,0.20673,-0.01149,-0.01539,-0.03762,-0.03509,13.02596,0
4212,838.5,6609,3.25,0.47,0.02546,0.01482,-0.00727,5.71428,0.01333,5e-05,0.43345,0.0,0.64812,0.25068,-0.02149,-0.02005,-0.00735,-0.00157,-0.03249,-0.00393,-0.02867,-0.02238,-0.0565,-0.00672,0.11426,-0.01451,0.24278,-0.0117,-0.01446,-0.05382,-0.03778,15.23489,0
4213,842.2,6652,3.28,0.42,0.02588,0.00674,-0.00923,5.72088,0.01533,3e-05,0.43363,0.0,0.60494,0.24321,-0.03462,-0.02185,-0.00987,-0.00317,-0.03433,-0.00479,-0.03225,-0.02189,-0.05702,-0.01082,0.11221,-0.02039,0.23267,-0.0192,-0.01614,-0.02193,-0.05714,14.96071,0
4214,845.9,6666,3.19,0.49,0.02662,0.00366,-0.00928,5.71586,0.01064,0.00017,0.43303,0.0,0.62861,0.24199,-0.02239,-0.02002,-0.00726,-0.0012,-0.03295,-0.00384,-0.02994,-0.02351,-0.05644,-0.00536,0.1125,-0.01528,0.23686,-0.01104,-0.0138,-0.06613,-0.00833,14.99944,0
4215,849.5,6751,3.22,0.42,0.02674,0.00421,-0.0064,5.69571,0.01471,8e-05,0.43244,0.0,0.68264,0.26263,-0.01807,-0.01895,-0.00738,-0.00142,-0.03274,-0.00364,-0.02806,-0.02275,-0.05881,-0.00285,0.11973,-0.01482,0.25359,-0.0132,-0.01296,-0.05145,-0.01429,15.96357,0
4216,853.3,6459,3.42,0.39,0.02705,0.01169,-0.0059,5.68432,0.01512,0.00011,0.43207,0.0,0.59703,0.23045,-0.01779,-0.01796,-0.00672,-0.00109,-0.03044,-0.00353,-0.02746,-0.02098,-0.05294,-0.00273,0.10687,-0.01393,0.22691,-0.01118,-0.01307,-0.03677,0.0,14.24902,0
4217,857.0,6555,3.27,0.48,0.02654,0.00801,-0.00735,5.68067,0.01408,8e-05,0.43207,0.0,0.64191,0.24377,-0.02168,-0.02055,-0.00863,-0.0019,-0.03417,-0.00503,-0.02993,-0.02178,-0.05764,-0.01457,0.11452,-0.01788,0.24519,-0.0126,-0.01542,-0.0305,-0.02778,15.26889,0
4218,860.7,6737,3.21,0.44,0.02509,0.04868,-0.00994,5.68144,0.01387,0.00026,0.43235,0.0,0.64237,0.24674,-0.02054,-0.02034,-0.00833,-0.0015,-0.03287,-0.00378,-0.03049,-0.02204,-0.05653,-0.00413,0.11437,-0.01667,0.24334,-0.01364,-0.01575,-0.02453,-0.01765,15.24941,0
4219,863.8,7991,2.66,0.41,0.02094,0.03508,-0.00828,5.6906,0.0155,5e-05,0.43257,0.0,0.60052,0.22859,-0.01299,-0.01614,-0.00544,-0.0009,-0.02926,-0.0025,-0.02422,-0.01939,-0.05039,-0.00085,0.10362,-0.01218,0.22321,-0.01089,-0.01075,-0.0311,0.0,13.81636,0
4220,867.6,6365,3.33,0.53,0.02238,0.02456,-0.01051,5.69923,0.01433,0.00017,0.43305,0.0,0.68258,0.26023,-0.01853,-0.01961,-0.00732,-0.0011,-0.03333,-0.00312,-0.03029,-0.02346,-0.05962,-0.00232,0.12011,-0.01528,0.25566,-0.0131,-0.01381,-0.04363,-0.01042,16.01467,0
4221,871.3,6712,3.23,0.43,0.02392,0.01768,-0.00596,5.71348,0.02184,1e-05,0.43336,0.0,0.70106,0.27263,-0.01881,-0.02004,-0.00733,-0.00128,-0.03412,-0.00384,-0.02905,-0.02307,-0.06107,-0.00326,0.12327,-0.01657,0.26272,-0.01247,-0.01395,-0.05382,-0.02544,16.4364,0
4222,875.2,6224,3.45,0.5,0.02467,0.02021,-0.00698,5.71635,0.00977,8e-05,0.43343,0.0,0.70508,0.27337,-0.03155,-0.02366,-0.00994,-0.00249,-0.03795,-0.00512,-0.03426,-0.02441,-0.06407,-0.00654,0.12768,-0.02095,0.26765,-0.01871,-0.01925,-0.03674,-0.02396,17.02396,0
4223,879.2,6232,3.62,0.32,0.02607,0.01331,-0.00803,5.71855,0.01559,8e-05,0.43356,0.0,0.67143,0.2573,-0.02123,-0.02095,-0.00778,-0.00124,-0.03453,-0.004,-0.03116,-0.0228,-0.0596,-0.00341,0.11839,-0.01757,0.25217,-0.01346,-0.01501,-0.02792,-0.00513,15.78544,0
4224,883.3,5909,3.67,0.49,0.0257,0.00515,-0.00868,5.71958,0.01437,0.00017,0.43329,0.0,0.60282,0.23623,-0.02688,-0.01863,-0.00847,-0.00232,-0.03214,-0.00424,-0.03172,-0.02348,-0.05567,-0.0061,0.10998,-0.01589,0.2318,-0.00886,-0.01631,-0.08729,-0.03472,14.66444,0
4225,887.5,5974,3.65,0.46,0.0266,0.01203,-0.00646,5.71167,0.01415,0.00011,0.43323,0.0,0.67467,0.26206,-0.02627,-0.02182,-0.00806,-0.00168,-0.03601,-0.00454,-0.03187,-0.02332,-0.06099,-0.00528,0.12111,-0.01875,0.25688,-0.01289,-0.01515,-0.05675,-0.00667,16.14867,0
4226,891.3,6460,3.37,0.43,0.02653,0.00386,-0.00864,5.709,0.01574,0.00011,0.43291,0.0,0.54317,0.2076,-0.01771,-0.01623,-0.00545,-0.00115,-0.02694,-0.00317,-0.02359,-0.01808,-0.04701,-0.00503,0.09457,-0.01103,0.20365,-0.00942,-0.01124,-0.03855,-0.02667,12.61,0
4227,895.0,6551,3.26,0.49,0.02719,0.00733,-0.00608,5.69428,0.01324,0.00017,0.43223,0.0,0.68096,0.2588,-0.02169,-0.02001,-0.00802,-0.00147,-0.03477,-0.00364,-0.0323,-0.02339,-0.05937,-0.00367,0.12022,-0.01526,0.25705,-0.01206,-0.01674,-0.03652,0.0,16.02929,0
4228,898.9,6410,3.39,0.45,0.02696,0.00788,-0.00609,5.68209,0.01381,0.00017,0.43194,0.0,0.774,0.29471,-0.02052,-0.02232,-0.00887,-0.0012,-0.03881,-0.00376,-0.03423,-0.02564,-0.0672,-0.00289,0.13535,-0.01676,0.29062,-0.01466,-0.01666,-0.02815,-0.00392,18.04706,0
4229,902.3,7066,3.01,0.47,0.02174,0.05096,-0.01216,5.68439,0.01406,0.00017,0.43245,0.0,0.74534,0.28304,-0.01834,-0.01941,-0.00704,-0.00103,-0.03529,-0.00347,-0.02856,-0.02315,-0.06341,-0.00206,0.12884,-0.01408,0.27775,-0.0099,-0.01371,-0.08213,0.0,17.17813,0
4230,905.9,6959,3.1,0.43,0.02064,0.02485,-0.00649,5.70183,0.01632,3e-05,0.4328,0.0,0.62295,0.24153,-0.02115,-0.01903,-0.0081,-0.00165,-0.03213,-0.00405,-0.02928,-0.02136,-0.05493,-0.00441,0.11118,-0.01492,0.23495,-0.01283,-0.01455,-0.03875,-0.02778,14.82389,0
4231,909.5,6750,3.19,0.45,0.02397,0.03497,-0.00992,5.71062,0.01354,3e-05,0.43319,0.0,0.82136,0.31569,-0.02105,-0.02252,-0.00927,-0.00144,-0.04003,-0.00392,-0.03329,-0.02649,-0.07126,-0.00326,0.14295,-0.01716,0.30643,-0.01471,-0.01387,-0.06213,-0.00729,19.0601,0
4232,913.1,6851,3.21,0.38,0.02491,0.01742,-0.00785,5.72113,0.01373,0.00017,0.43361,0.0,0.70662,0.27176,-0.02166,-0.01988,-0.00708,-0.00149,-0.0344,-0.00383,-0.03007,-0.02356,-0.06077,-0.00404,0.12414,-0.0143,0.26474,-0.01078,-0.01382,-0.07049,-0.02632,16.55263,0
4233,916.8,6551,3.33,0.42,0.02575,0.01209,-0.00583,5.73119,0.0162,5e-05,0.43381,0.0,0.74506,0.28337,-0.02227,-0.02199,-0.00843,-0.00151,-0.0374,-0.00406,-0.03338,-0.02524,-0.06536,-0.00366,0.13061,-0.01736,0.27945,-0.01235,-0.01672,-0.05729,-0.00741,17.41444,0
4234,920.9,6123,3.51,0.51,0.02621,0.00882,-0.00572,5.73265,0.01229,0.00017,0.4338,0.0,0.62332,0.24698,-0.03523,-0.02228,-0.00947,-0.00272,-0.03351,-0.00459,-0.03265,-0.02291,-0.05853,-0.00875,0.11371,-0.01739,0.24036,-0.01706,-0.01622,-0.04228,-0.03571,15.16143,0
4235,924.8,6267,3.61,0.31,0.02675,0.00876,-0.00564,5.73025,0.01833,2e-05,0.43369,0.0,0.72343,0.28669,-0.02446,-0.02261,-0.01001,-0.00194,-0.03981,-0.0046,-0.03621,-0.02581,-0.06714,-0.00531,0.13288,-0.01859,0.28157,-0.01563,-0.01755,-0.02581,-0.00769,17.71744,0
4236,928.8,6048,3.57,0.49,0.02685,0.02123,-0.00533,5.73085,0.01295,2e-05,0.43379,0.0,0.74831,0.29272,-0.02198,-0.02142,-0.00835,-0.00136,-0.03734,-0.00372,-0.03293,-0.02534,-0.06682,-0.00345,0.13367,-0.01561,0.28295,-0.01304,-0.01752,-0.076,0.0,17.82267,0
4237,932.6,6509,3.31,0.47,0.02586,0.01358,-0.00768,5.73555,0.01036,0.00011,0.43404,0.0,0.63526,0.24461,-0.02046,-0.02001,-0.00768,-0.00149,-0.03348,-0.00391,-0.03022,-0.0224,-0.05691,-0.00477,0.11341,-0.01601,0.2409,-0.01304,-0.01438,-0.03467,-0.02698,15.12127,0
4238,936.3,6692,3.23,0.44,0.02684,0.00674,-0.00723,5.73714,0.01455,0.00011,0.43394,0.0,0.63567,0.24122,-0.01959,-0.01838,-0.00791,-0.00102,-0.03236,-0.00349,-0.02961,-0.02205,-0.05587,-0.00294,0.11225,-0.0138,0.24053,-0.00951,-0.0146,-0.06513,-0.00513,14.96692,0
4239,939.9,6907,3.14,0.42,0.02427,0.04784,-0.00992,5.73525,0.013,0.00026,0.43417,0.0,0.7114,0.27214,-0.0179,-0.01894,-0.00654,-0.00152,-0.03438,-0.00342,-0.02962,-0.02312,-0.06141,-0.00263,0.12342,-0.01367,0.26556,-0.01185,-0.01447,-0.05541,-0.00417,16.45667,0
4240,942.9,8125,2.62,0.41,0.02091,0.01849,-0.00882,5.74649,0.01503,5e-05,0.43438,0.0,0.63078,0.24151,-0.01842,-0.02055,-0.00814,-0.00167,-0.03388,-0.00398,-0.02856,-0.02139,-0.05609,-0.00427,0.11192,-0.01698,0.23755,-0.01398,-0.01233,-0.02487,-0.03077,14.92308,0
4241,946.6,6609,3.17,0.55,0.0238,0.01203,-0.0083,5.74945,0.01259,0.00017,0.43443,0.0,0.7596,0.29099,-0.01956,-0.02122,-0.00765,-0.00123,-0.03732,-0.00389,-0.03155,-0.02483,-0.06573,-0.00203,0.13271,-0.0166,0.28285,-0.01418,-0.01478,-0.05814,0.0,17.69417,0
4242,950.3,6704,3.24,0.42,0.02489,0.01085,-0.00306,5.75004,0.01913,1e-05,0.43443,0.0,0.72434,0.27777,-0.02121,-0.02089,-0.00805,-0.00166,-0.03688,-0.00433,-0.0319,-0.0248,-0.06418,-0.00407,0.12832,-0.01675,0.27071,-0.01516,-0.01492,-0.05166,-0.01491,17.10939,0
4243,954.0,6533,3.33,0.43,0.02617,0.00517,-0.00734,5.74889,0.00871,8e-05,0.43437,0.0,0.80344,0.30537,-0.02552,-0.0245,-0.00961,-0.00221,-0.0418,-0.00469,-0.03789,-0.02731,-0.071,-0.0041,0.14196,-0.02038,0.30089,-0.0171,-0.01886,-0.03556,-0.0098,18.92745,0
4244,957.9,6372,3.41,0.44,0.02632,0.01401,-0.00611,5.74468,0.01535,2e-05,0.43434,0.0,0.74719,0.28476,-0.0238,-0.0207,-0.00708,-0.00169,-0.03632,-0.00403,-0.03093,-0.02477,-0.06446,-0.00443,0.12943,-0.01567,0.27528,-0.01544,-0.01491,-0.06013,-0.0125,17.2575,0
4245,962.0,5943,3.6,0.53,0.02672,0.00954,-0.00672,5.7447,0.01031,0.00011,0.43438,0.0,0.71059,0.27064,-0.02006,-0.02119,-0.00774,-0.00172,-0.03688,-0.00389,-0.03241,-0.02345,-0.06267,-0.00277,0.12558,-0.01618,0.26799,-0.01463,-0.0168,-0.02573,-0.01538,16.74436,0
4246,965.9,6337,3.43,0.45,0.02663,0.00526,-0.00712,5.74426,0.01622,2e-05,0.43432,0.0,0.66731,0.25634,-0.02215,-0.02012,-0.00778,-0.00145,-0.03551,-0.004,-0.03149,-0.02371,-0.06041,-0.00518,0.11997,-0.01646,0.25366,-0.01157,-0.01575,-0.05333,-0.01778,15.99667,0
4247,969.6,6577,3.27,0.47,0.02671,0.0132,-0.00676,5.744,0.01071,0.00011,0.43443,0.0,0.75215,0.29114,-0.02346,-0.02258,-0.00844,-0.00196,-0.03926,-0.00464,-0.03364,-0.02566,-0.06586,-0.00627,0.13354,-0.01598,0.28298,-0.01577,-0.01703,-0.03593,-0.02,17.80467,0
4248,973.6,6181,3.49,0.48,0.02635,0.0122,-0.00593,5.74996,0.01399,0.00011,0.43465,0.0,0.50827,0.19415,-0.02506,-0.01936,-0.00848,-0.00238,-0.02968,-0.00459,-0.02843,-0.01867,-0.04688,-0.01092,0.09237,-0.01825,0.19464,-0.01202,-0.01569,-0.02061,-0.06667,12.31667,0
4249,977.5,6282,3.48,0.43,0.02686,0.02886,-0.01123,5.75582,0.01491,0.00011,0.43496,0.0,0.7529,0.2834,-0.02155,-0.02232,-0.00783,-0.00164,-0.03791,-0.00408,-0.03273,-0.02536,-0.0649,-0.00432,0.13091,-0.01743,0.28064,-0.0138,-0.01501,-0.0408,-0.01875,17.45437,0
4250,981.0,7023,3.08,0.42,0.02033,0.05752,-0.01123,5.7614,0.01286,8e-05,0.43521,0.0,0.76577,0.29224,-0.02175,-0.02294,-0.00893,-0.00171,-0.04028,-0.0044,-0.03502,-0.02586,-0.06857,-0.00345,0.13452,-0.01893,0.28768,-0.0145,-0.01644,-0.03366,-0.00417,17.93646,0
4251,985.0,6210,3.12,0.83,0.0199,0.03321,-0.01024,5.77249,0.01414,8e-05,0.43567,0.0,0.70779,0.27012,-0.01975,-0.01951,-0.00707,-0.00153,-0.03544,-0.00373,-0.03001,-0.02317,-0.06179,-0.00449,0.12421,-0.01475,0.26555,-0.01195,-0.01535,-0.05802,-0.02677,16.56114,0
4252,995.7,2306,10.19,0.47,0.02439,0.01061,-0.00953,5.78407,0.01473,0.00017,0.43607,0.0,0.70328,0.27266,-0.02183,-0.02211,-0.00831,-0.00197,-0.03812,-0.00453,-0.033,-0.02418,-0.0641,-0.00484,0.12596,-0.01937,0.26745,-0.01367,-0.01592,-0.03752,-0.02,16.79418,0
4253,1000.2,5358,4.0,0.58,0.02552,0.01328,-0.00692,5.78945,0.01624,5e-05,0.43616,0.0,0.73372,0.28153,-0.02182,-0.02019,-0.0077,-0.00161,-0.03611,-0.00405,-0.03047,-0.02381,-0.06357,-0.00339,0.12779,-0.0162,0.2719,-0.01504,-0.01392,-0.05821,-0.0125,17.03917,0
4254,1005.3,4824,4.66,0.44,0.02632,0.01063,-0.00675,5.79121,0.0146,3e-05,0.43607,0.0,0.69956,0.26844,-0.02129,-0.02176,-0.00786,-0.00168,-0.03694,-0.00446,-0.03371,-0.02498,-0.0626,-0.00377,0.1235,-0.01758,0.26202,-0.01434,-0.01488,-0.03876,-0.00714,16.46643,0
4255,1009.8,5474,3.98,0.51,0.02631,0.00622,-0.00721,5.78642,0.011,0.00017,0.43572,0.0,0.69322,0.26407,-0.02318,-0.02217,-0.00822,-0.00165,-0.03764,-0.00467,-0.0369,-0.02638,-0.06425,-0.00724,0.12547,-0.01733,0.26762,-0.01278,-0.01792,-0.04573,-0.02143,16.72929,0
4256,1014.4,5348,4.06,0.53,0.02631,0.01364,-0.00504,5.7746,0.01624,8e-05,0.43552,0.0,0.60164,0.23273,-0.02586,-0.01986,-0.00892,-0.00222,-0.03452,-0.00552,-0.03109,-0.02128,-0.05552,-0.00864,0.11107,-0.01868,0.23303,-0.01196,-0.01762,-0.07447,-0.03077,14.80938,0
4257,1019.3,5073,4.37,0.48,0.02694,0.0056,-0.00643,5.77091,0.01611,3e-05,0.43538,0.0,0.73731,0.28163,-0.02257,-0.02126,-0.00781,-0.00175,-0.03892,-0.00475,-0.035,-0.02583,-0.06655,-0.00391,0.13176,-0.01761,0.28075,-0.01352,-0.01809,-0.05529,-0.00417,17.5674,0
4258,1024.3,4932,4.5,0.48,0.02694,0.02384,-0.00678,5.76878,0.01399,2e-05,0.43536,0.0,0.79531,0.30324,-0.02189,-0.02194,-0.00842,-0.00142,-0.03983,-0.00463,-0.03497,-0.02699,-0.07069,-0.00385,0.13945,-0.01973,0.29757,-0.01407,-0.01557,-0.06376,0.0,18.59375,0
4259,1028.7,5550,4.07,0.36,0.02603,0.02347,-0.00753,5.77394,0.01002,0.00011,0.43568,0.0,0.49448,0.19082,-0.02711,-0.01725,-0.00649,-0.0024,-0.02737,-0.0045,-0.02463,-0.01802,-0.04545,-0.00809,0.08909,-0.01422,0.18618,-0.01078,-0.01238,-0.02895,-0.03529,11.87824,0
4260,1033.2,5435,3.97,0.55,0.02248,0.06442,-0.01053,5.78705,0.01369,0.00011,0.43625,0.0,0.59992,0.22914,-0.02095,-0.01911,-0.0063,-0.00182,-0.03147,-0.00446,-0.02806,-0.02168,-0.05392,-0.00629,0.10665,-0.01467,0.22595,-0.0119,-0.01252,-0.04435,-0.03846,14.21974,0
4261,1037.1,6337,3.41,0.47,0.02053,0.03614,-0.00868,5.79864,0.01367,8e-05,0.43665,0.0,0.69911,0.26713,-0.02354,-0.0215,-0.00865,-0.00163,-0.0372,-0.00458,-0.03313,-0.02511,-0.06369,-0.00449,0.12375,-0.01826,0.26239,-0.01521,-0.01503,-0.03498,-0.025,16.50021,0
4262,1041.4,5659,3.84,0.51,0.02356,0.02971,-0.00718,5.80748,0.01497,2e-05,0.4369,0.0,0.71759,0.27452,-0.02063,-0.01993,-0.00661,-0.0013,-0.03613,-0.00386,-0.03093,-0.02417,-0.06316,-0.00372,0.12622,-0.01517,0.27052,-0.01145,-0.01359,-0.06686,-0.00667,16.82883,0
4263,1045.8,5588,3.94,0.46,0.02482,0.01433,-0.00807,5.81208,0.01081,0.00011,0.43707,0.0,0.6365,0.2463,-0.02128,-0.0185,-0.00744,-0.00188,-0.03304,-0.00394,-0.02848,-0.02136,-0.05772,-0.0048,0.11335,-0.01513,0.24058,-0.01192,-0.01402,-0.05145,-0.02982,15.11333,0
4264,1050.2,5568,3.92,0.5,0.02573,0.01566,-0.00822,5.81586,0.01418,0.00011,0.43721,0.0,0.71473,0.27361,-0.02517,-0.02102,-0.00757,-0.00188,-0.03754,-0.00431,-0.03189,-0.02426,-0.06411,-0.00466,0.12653,-0.01661,0.26891,-0.01293,-0.01593,-0.06557,-0.02982,16.87105,0
4265,1054.8,5360,4.08,0.5,0.02666,0.01139,-0.005,5.81928,0.01382,0.00011,0.4372,0.0,0.74626,0.28864,-0.01848,-0.02004,-0.00718,-0.00135,-0.03714,-0.00407,-0.03157,-0.02473,-0.06594,-0.00122,0.13112,-0.01549,0.28079,-0.01321,-0.01458,-0.05574,0.0,17.48222,0
4266,1059.5,5296,4.16,0.48,0.02635,0.01812,-0.00492,5.82096,0.01348,0.00011,0.43744,0.0,0.6042,0.23026,-0.01668,-0.0169,-0.00631,-0.00134,-0.03085,-0.00331,-0.02597,-0.02055,-0.05262,-0.00314,0.10558,-0.01372,0.22443,-0.01147,-0.011,-0.04526,-0.01292,14.07704,0
4267,1064.1,5346,4.17,0.43,0.02637,0.01842,-0.00577,5.82883,0.01956,1e-05,0.43761,0.0,0.69088,0.26074,-0.0223,-0.02055,-0.00689,-0.0017,-0.03615,-0.00492,-0.03211,-0.02335,-0.06234,-0.00669,0.12209,-0.01716,0.26001,-0.01321,-0.01856,-0.03518,-0.03333,16.27933,0
4268,1068.4,5613,3.93,0.45,0.02694,0.002,-0.00803,5.82452,0.00797,0.00011,0.43695,0.0,0.73468,0.28342,-0.02314,-0.02271,-0.00841,-0.00217,-0.04004,-0.00498,-0.03538,-0.02517,-0.06701,-0.00383,0.13124,-0.02016,0.27977,-0.01575,-0.01669,-0.02773,-0.00625,17.49875,0
4269,1073.2,5126,4.33,0.47,0.02694,0.0197,-0.0058,5.80109,0.01378,5e-05,0.43648,0.0,0.72062,0.27836,-0.01775,-0.01859,-0.00668,-0.00147,-0.03637,-0.0043,-0.0299,-0.02335,-0.06396,-0.00145,0.12632,-0.01348,0.27047,-0.01229,-0.01455,-0.05868,-0.00769,16.84333,0
4270,1077.9,5239,4.23,0.46,0.02529,0.05579,-0.01002,5.803,0.00976,0.00017,0.43667,0.0,0.65161,0.24985,-0.01963,-0.01959,-0.00708,-0.00153,-0.03428,-0.00436,-0.03108,-0.02288,-0.05853,-0.00299,0.11569,-0.0159,0.24656,-0.01207,-0.01485,-0.03614,-0.00833,15.42546,0
4271,1081.8,6335,3.38,0.5,0.01991,0.02895,-0.01039,5.81542,0.01401,0.00011,0.43719,0.0,0.69097,0.26451,-0.01862,-0.02034,-0.00627,-0.00143,-0.03498,-0.00405,-0.03058,-0.02473,-0.06073,-0.00478,0.12046,-0.01513,0.25635,-0.01387,-0.01269,-0.03527,-0.02222,16.06111,0
4272,1086.0,5855,3.68,0.51,0.02179,0.01631,-0.00834,5.82754,0.01522,3e-05,0.43748,0.0,0.69178,0.26565,-0.01891,-0.02085,-0.00672,-0.00152,-0.03639,-0.0044,-0.03292,-0.02484,-0.06231,-0.00235,0.12219,-0.01669,0.25856,-0.01659,-0.01467,-0.00851,-0.01569,16.29157,0
4273,1090.4,5581,3.87,0.53,0.02512,0.01153,-0.00809,5.83074,0.01383,0.00017,0.4377,0.0,0.7627,0.28848,-0.02337,-0.02175,-0.00806,-0.00176,-0.03908,-0.00486,-0.03505,-0.02659,-0.06782,-0.00347,0.13397,-0.01856,0.28614,-0.01367,-0.01715,-0.04303,0.0,17.86313,0
4274,1094.8,5577,3.93,0.47,0.02539,0.0106,-0.00603,5.83347,0.01726,2e-05,0.43778,0.0,0.76238,0.29016,-0.02264,-0.02061,-0.00743,-0.00179,-0.0382,-0.00441,-0.03249,-0.02488,-0.06708,-0.00369,0.13252,-0.01728,0.28252,-0.01406,-0.01481,-0.05463,-0.00909,17.66894,0
