iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,symmetry,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
4276,929.3,7249,2.87,0.52,0.02816,0.00253,-0.00996,3.56725,0.01502,0.00017,0.36208,0.00865,0.75029,0.31074,-0.02287,-0.02115,-0.00989,-0.00224,-0.03287,-0.00332,-0.02786,-0.01767,-0.04436,-0.00471,0.13216,-0.01751,0.27464,-0.02193,-0.01328,-0.0595,-0.01778,17.62178,0
4277,932.7,7206,2.89,0.52,0.02875,0.01577,-0.00491,3.54421,0.01603,0.00017,0.36169,0.00794,0.79856,0.32642,-0.02239,-0.02131,-0.00962,-0.00189,-0.03423,-0.00271,-0.03082,-0.01891,-0.04745,-0.00279,0.13823,-0.01793,0.29213,-0.0209,-0.01404,-0.0143,-0.00588,18.43059,0
4278,936.1,7192,2.9,0.52,0.02867,0.01217,-0.00512,3.53717,0.01718,3e-05,0.36163,0.00806,0.60903,0.24944,-0.01605,-0.01758,-0.00737,-0.0016,-0.02665,-0.00201,-0.02404,-0.01523,-0.03627,-0.00429,0.10664,-0.01403,0.2266,-0.01484,-0.01071,-0.01725,-0.01818,14.21818,0
4279,939.5,7217,2.89,0.52,0.02874,0.01523,-0.00732,3.53649,0.01281,5e-05,0.36162,0.00798,0.76201,0.31443,-0.02066,-0.02068,-0.00873,-0.0019,-0.03415,-0.00312,-0.02971,-0.01801,-0.04549,-0.00268,0.13377,-0.01556,0.28174,-0.02048,-0.01488,-0.05232,-0.01111,17.836,0
4280,942.9,7261,2.86,0.52,0.02878,0.02201,-0.00743,3.53521,0.01261,5e-05,0.36153,0.00779,0.62661,0.25697,-0.01963,-0.01713,-0.00791,-0.00211,-0.02764,-0.00242,-0.0239,-0.01487,-0.03681,-0.0041,0.11001,-0.01394,0.2289,-0.01754,-0.0121,-0.04158,-0.00714,14.66857,0
4281,946.0,7784,2.64,0.52,0.02365,0.0953,-0.01004,3.53235,0.01529,8e-05,0.36147,0.00956,0.6226,0.2554,-0.02093,-0.01702,-0.00751,-0.00197,-0.02692,-0.0026,-0.02406,-0.01543,-0.03655,-0.00495,0.10906,-0.01416,0.23066,-0.0185,-0.0108,-0.03408,-0.02857,14.54143,0
4282,949.0,8151,2.5,0.52,0.02254,0.05935,-0.00863,3.5361,0.01249,5e-05,0.36155,0.01353,0.70154,0.28927,-0.01946,-0.01863,-0.0079,-0.00174,-0.02964,-0.00258,-0.02562,-0.01642,-0.04079,-0.00405,0.12207,-0.01483,0.25529,-0.01975,-0.01163,-0.03863,-0.02281,16.27561,0
4283,952.3,7589,2.77,0.47,0.02424,0.02458,-0.00897,3.53689,0.01536,5e-05,0.36154,0.01106,0.69729,0.28681,-0.02301,-0.01994,-0.00964,-0.00228,-0.03095,-0.0028,-0.02731,-0.0174,-0.04156,-0.00374,0.12339,-0.01644,0.25828,-0.02027,-0.01266,-0.03366,-0.04638,16.45225,0
4284,955.6,7323,2.84,0.51,0.0273,0.02691,-0.00892,3.53764,0.01347,0.00017,0.36162,0.00923,0.72765,0.29647,-0.02106,-0.01894,-0.00812,-0.00208,-0.03071,-0.00267,-0.02594,-0.01711,-0.04234,-0.00545,0.12583,-0.01562,0.26227,-0.02155,-0.01153,-0.02454,-0.02941,16.77706,0
4285,959.0,7249,2.86,0.53,0.02738,0.01766,-0.00627,3.54006,0.01505,5e-05,0.36174,0.00896,0.56299,0.22932,-0.01618,-0.01595,-0.00683,-0.00143,-0.02352,-0.00174,-0.02118,-0.01414,-0.0327,-0.00666,0.09784,-0.01266,0.20444,-0.01588,-0.00951,-0.02027,-0.05556,13.04556,0
4286,962.5,7080,2.87,0.6,0.0277,0.00882,-0.00814,3.54067,0.01286,0.00011,0.36168,0.00852,0.69449,0.28965,-0.02207,-0.02071,-0.00923,-0.00196,-0.03171,-0.00291,-0.0289,-0.01811,-0.04147,-0.00487,0.12392,-0.01681,0.26204,-0.01778,-0.01276,-0.00646,-0.025,16.5225,0
4287,965.9,7210,2.87,0.54,0.02793,0.00644,-0.00825,3.5331,0.01522,0.00017,0.36132,0.00844,0.69427,0.2908,-0.02489,-0.01999,-0.00965,-0.00264,-0.03226,-0.00358,-0.02988,-0.01777,-0.04196,-0.00442,0.1244,-0.01605,0.25986,-0.01943,-0.01514,-0.05715,-0.02667,16.58678,0
4288,969.3,7299,2.9,0.47,0.02823,0.01158,-0.00596,3.52167,0.01366,5e-05,0.36109,0.00825,0.67408,0.27994,-0.02051,-0.01823,-0.00933,-0.00192,-0.03005,-0.00257,-0.02821,-0.01647,-0.04005,-0.00399,0.11952,-0.01629,0.25313,-0.01692,-0.01448,-0.00899,-0.01481,15.93611,0
4289,972.7,7264,2.88,0.51,0.02835,0.00504,-0.00831,3.51103,0.01385,0.00017,0.36048,0.00822,0.7266,0.29724,-0.02108,-0.01915,-0.00903,-0.00187,-0.03199,-0.00278,-0.02918,-0.01803,-0.04299,-0.00212,0.12749,-0.01649,0.26767,-0.01912,-0.01417,-0.04339,-0.01765,16.99824,0
4290,976.0,7249,2.87,0.52,0.02889,0.00436,-0.00481,3.48954,0.01533,5e-05,0.36008,0.00867,0.77337,0.31919,-0.01796,-0.01922,-0.00815,-0.00156,-0.03295,-0.00242,-0.02864,-0.01817,-0.04503,-0.00137,0.13411,-0.01714,0.28346,-0.01939,-0.01295,-0.03441,0.0,17.88103,0
4291,979.5,7209,2.89,0.51,0.02645,0.0981,-0.00961,3.4809,0.01291,0.00017,0.3599,0.00831,0.69465,0.28215,-0.01779,-0.0175,-0.0075,-0.00162,-0.02966,-0.00208,-0.02694,-0.01674,-0.04012,-0.00174,0.12016,-0.0141,0.25456,-0.01851,-0.01314,-0.04226,-0.00526,16.02105,0
4292,982.4,8399,2.42,0.51,0.0216,0.07428,-0.00973,3.48233,0.01718,0.00011,0.36002,0.01441,0.66321,0.27126,-0.02452,-0.01854,-0.00886,-0.00274,-0.02986,-0.00366,-0.02786,-0.01695,-0.03966,-0.00498,0.11798,-0.01523,0.24668,-0.01824,-0.01552,-0.03678,-0.03792,15.73025,0
4293,985.6,7643,2.69,0.53,0.02271,0.05214,-0.01031,3.48603,0.01556,0.00011,0.36018,0.01279,0.66198,0.27198,-0.02119,-0.01901,-0.00862,-0.00193,-0.02871,-0.00256,-0.02579,-0.01661,-0.03876,-0.00505,0.11633,-0.01525,0.24566,-0.0181,-0.01199,-0.01959,-0.03849,15.51099,0
4294,988.9,7514,2.8,0.47,0.02519,0.0251,-0.00701,3.49031,0.01801,2e-05,0.36025,0.01057,0.64522,0.26621,-0.02283,-0.01843,-0.00956,-0.00252,-0.02905,-0.00282,-0.02547,-0.01576,-0.03849,-0.00634,0.11433,-0.01516,0.24097,-0.01836,-0.01281,-0.00273,-0.055,15.24358,0
4295,992.2,7325,2.84,0.52,0.02711,0.01585,-0.00708,3.49007,0.01092,8e-05,0.36018,0.00907,0.65245,0.27244,-0.02008,-0.01877,-0.00875,-0.00199,-0.02829,-0.0026,-0.02616,-0.01627,-0.03863,-0.00424,0.11632,-0.01555,0.24435,-0.01751,-0.01279,-0.03281,-0.0287,15.50963,0
4296,995.6,7218,2.87,0.53,0.02806,0.01113,-0.00688,3.48636,0.01418,0.00017,0.35996,0.00845,0.69366,0.28519,-0.01665,-0.01742,-0.00724,-0.0013,-0.02795,-0.00232,-0.02378,-0.01648,-0.03957,-0.00331,0.11966,-0.01367,0.25181,-0.02032,-0.01014,-0.04216,-0.02353,15.95529,0
4297,999.0,7208,2.88,0.53,0.02838,0.00493,-0.0073,3.47326,0.01492,0.00011,0.35946,0.00846,0.77853,0.31482,-0.02459,-0.02096,-0.00973,-0.00206,-0.03374,-0.00291,-0.0311,-0.01985,-0.04599,-0.00327,0.13723,-0.01968,0.28496,-0.02193,-0.015,-0.05297,-0.00952,18.29762,0
4298,1002.4,7214,2.89,0.51,0.02884,0.01071,-0.00683,3.45365,0.01426,0.00011,0.35889,0.00813,0.78258,0.32288,-0.0193,-0.01995,-0.00866,-0.0016,-0.0331,-0.00264,-0.02935,-0.01859,-0.0453,-0.00252,0.13584,-0.019,0.28557,-0.02025,-0.01365,-0.00961,0.0,18.11137,0
4299,1005.8,7283,2.85,0.52,0.02847,0.01927,-0.00657,3.44251,0.01498,3e-05,0.35879,0.00826,0.72144,0.29485,-0.01866,-0.01819,-0.00767,-0.00128,-0.03024,-0.00254,-0.02693,-0.01829,-0.04115,-0.0022,0.12467,-0.01504,0.26183,-0.01957,-0.01235,-0.04999,-0.01111,16.62278,0
4300,1009.2,7251,2.86,0.53,0.02847,0.00901,-0.00518,3.4391,0.01178,0.00017,0.35859,0.00808,0.60956,0.25124,-0.01613,-0.01644,-0.00672,-0.00128,-0.02569,-0.00231,-0.02312,-0.01509,-0.03552,-0.00319,0.10627,-0.01346,0.2249,-0.01663,-0.01062,-0.03163,-0.02,14.16978,0
4301,1012.6,7204,2.9,0.52,0.02898,0.00606,-0.0032,3.43023,0.01719,3e-05,0.35833,0.00809,0.72873,0.30053,-0.01472,-0.01698,-0.00791,-0.00091,-0.02929,-0.00181,-0.02435,-0.0169,-0.04094,-0.00146,0.12646,-0.01324,0.26401,-0.02181,-0.00948,-0.07212,0.0,16.86091,0
4302,1015.8,7857,2.6,0.53,0.02343,0.06564,-0.00688,3.42497,0.0148,2e-05,0.35819,0.01074,0.74946,0.30659,-0.01744,-0.01817,-0.00779,-0.00124,-0.03153,-0.00226,-0.02709,-0.01734,-0.04288,-0.00122,0.129,-0.01526,0.27271,-0.01982,-0.01267,-0.02857,0.0,17.2,0
4303,1019.0,7629,2.67,0.55,0.02336,0.02886,-0.00597,3.4243,0.01673,1e-05,0.35819,0.01252,0.62927,0.26193,-0.01731,-0.01715,-0.00747,-0.00155,-0.02752,-0.00234,-0.02373,-0.01475,-0.03691,-0.00468,0.11109,-0.01501,0.23452,-0.01679,-0.01217,-0.02661,-0.02222,14.81222,0
4304,1022.5,7034,2.95,0.54,0.02594,0.02185,-0.00715,3.4256,0.01026,8e-05,0.35826,0.01021,0.70071,0.29053,-0.02619,-0.01866,-0.00934,-0.00232,-0.0312,-0.0027,-0.02843,-0.01697,-0.04108,-0.00541,0.12326,-0.01643,0.25849,-0.02026,-0.01434,-0.04767,-0.0325,16.43467,0
4305,1025.9,7196,2.88,0.53,0.02713,0.0236,-0.00856,3.42871,0.01446,5e-05,0.35838,0.0092,0.57403,0.23737,-0.02388,-0.01659,-0.00854,-0.00238,-0.02658,-0.00289,-0.0253,-0.01479,-0.03445,-0.00798,0.10267,-0.01545,0.21393,-0.01737,-0.01332,-0.02392,-0.02451,13.68961,0
4306,1029.4,7007,2.98,0.53,0.02782,0.01553,-0.0089,3.42982,0.01463,0.00017,0.35831,0.00854,0.71503,0.29384,-0.02151,-0.01834,-0.00854,-0.00216,-0.03093,-0.00272,-0.02709,-0.01694,-0.04153,-0.00443,0.12518,-0.01607,0.26268,-0.01931,-0.01287,-0.05068,-0.027,16.69027,0
4307,1032.8,7171,2.9,0.52,0.02831,0.01125,-0.00693,3.42612,0.01513,5e-05,0.35825,0.00807,0.63201,0.26295,-0.01646,-0.0163,-0.00731,-0.0018,-0.0277,-0.00229,-0.02337,-0.01506,-0.03685,-0.00389,0.11132,-0.01409,0.23354,-0.01705,-0.01104,-0.03208,-0.02037,14.84296,0
4308,1036.3,7149,2.94,0.5,0.02842,0.00375,-0.00867,3.42055,0.01294,0.00017,0.35789,0.00772,0.70526,0.29644,-0.01999,-0.01842,-0.00879,-0.00168,-0.03074,-0.0025,-0.0279,-0.01737,-0.04131,-0.00276,0.1251,-0.01512,0.26433,-0.01849,-0.01246,-0.03222,-0.01373,16.6802,0
4309,1039.9,6851,3.01,0.58,0.02896,0.01203,-0.00632,3.40202,0.01458,8e-05,0.35749,0.00779,0.74363,0.31045,-0.01904,-0.01822,-0.00781,-0.00162,-0.03043,-0.00196,-0.02701,-0.01744,-0.04217,-0.0026,0.12854,-0.01626,0.26917,-0.02114,-0.01154,-0.0245,-0.00833,17.13833,0
4310,1043.2,7281,2.87,0.51,0.02902,0.00479,-0.00821,3.38825,0.01612,8e-05,0.35702,0.00774,0.61323,0.25677,-0.01487,-0.01503,-0.0067,-0.00124,-0.02667,-0.00208,-0.02306,-0.01418,-0.035,-0.00118,0.10692,-0.01184,0.22553,-0.01641,-0.01203,-0.02497,-0.00556,14.25667,0
4311,1046.6,7226,2.89,0.51,0.029,0.02951,-0.00796,3.37854,0.01529,8e-05,0.35688,0.0084,0.5989,0.24854,-0.0177,-0.01564,-0.00725,-0.00181,-0.02741,-0.00251,-0.02446,-0.01475,-0.03547,-0.00145,0.10733,-0.01352,0.22396,-0.01618,-0.0121,-0.05377,0.0,14.31033,0
4312,1049.9,7630,2.75,0.48,0.02511,0.08024,-0.00951,3.3776,0.01165,0.00017,0.35688,0.00892,0.60274,0.24592,-0.01688,-0.01639,-0.00771,-0.00196,-0.02614,-0.00247,-0.02281,-0.01442,-0.0343,-0.00312,0.10468,-0.01358,0.21964,-0.01624,-0.01104,-0.01627,-0.03556,13.95711,0
4313,1052.8,8365,2.43,0.5,0.02294,0.05736,-0.0067,3.38126,0.01658,2e-05,0.35696,0.01389,0.77399,0.31912,-0.01806,-0.01919,-0.00901,-0.00169,-0.03263,-0.00269,-0.02871,-0.01846,-0.04403,-0.00192,0.13366,-0.01653,0.282,-0.02069,-0.0124,-0.014,-0.01875,17.82125,0
4314,1056.0,7569,2.73,0.52,0.024,0.01781,-0.00842,3.3841,0.01274,3e-05,0.357,0.01232,0.68038,0.28373,-0.02011,-0.01726,-0.00907,-0.00253,-0.02956,-0.00236,-0.02567,-0.0162,-0.03963,-0.00412,0.12054,-0.01545,0.2529,-0.01959,-0.01188,-0.05069,-0.03825,16.07235,0
4315,1059.4,7352,2.82,0.53,0.02666,0.01792,-0.00661,3.38026,0.0129,5e-05,0.35678,0.00964,0.67785,0.27996,-0.01852,-0.01703,-0.008,-0.00181,-0.02807,-0.00224,-0.02446,-0.01595,-0.0386,-0.00372,0.11775,-0.01489,0.24529,-0.01916,-0.01141,-0.02719,-0.022,15.70065,0
4316,1062.8,7271,2.86,0.52,0.02744,0.01435,-0.00592,3.37135,0.01238,8e-05,0.35648,0.00907,0.6788,0.27755,-0.02278,-0.01811,-0.00876,-0.00278,-0.02978,-0.00256,-0.02774,-0.01658,-0.03949,-0.00405,0.11915,-0.015,0.25111,-0.01825,-0.01552,-0.0185,-0.03,15.88617,0
4317,1066.1,7430,2.85,0.46,0.02808,0.02546,-0.00604,3.36363,0.01485,2e-05,0.35638,0.00886,0.71356,0.29506,-0.02316,-0.01882,-0.00904,-0.00223,-0.03157,-0.00293,-0.0294,-0.01768,-0.0419,-0.00431,0.12624,-0.01629,0.26663,-0.01971,-0.01521,-0.01223,-0.02222,16.83222,0
4318,1069.4,7312,2.87,0.49,0.02839,0.00326,-0.0077,3.35996,0.01007,0.00011,0.35619,0.00871,0.61442,0.25389,-0.01721,-0.01551,-0.00766,-0.00169,-0.02687,-0.00218,-0.02437,-0.01457,-0.03544,-0.0043,0.10712,-0.01251,0.22739,-0.01514,-0.01145,-0.03957,-0.025,14.28313,0
4319,1072.8,7265,2.88,0.51,0.02864,0.00842,-0.00676,3.34182,0.01593,0.00017,0.35546,0.00836,0.56015,0.23334,-0.0171,-0.01534,-0.00799,-0.00216,-0.02425,-0.0021,-0.02231,-0.01375,-0.03242,-0.00367,0.09929,-0.01279,0.20928,-0.01526,-0.0101,-0.01236,-0.04615,13.23846,0
4320,1076.2,7252,2.86,0.53,0.02914,0.01351,-0.00513,3.32555,0.01456,5e-05,0.35527,0.00836,0.63158,0.26013,-0.01493,-0.01599,-0.00717,-0.00114,-0.02641,-0.00198,-0.0228,-0.01475,-0.03592,-0.00135,0.10995,-0.01308,0.23471,-0.01556,-0.01016,-0.00977,0.0,14.65979,0
4321,1079.6,7261,2.85,0.53,0.02844,0.01531,-0.00519,3.32261,0.01659,1e-05,0.35522,0.00851,0.57133,0.23955,-0.01623,-0.01433,-0.00703,-0.00158,-0.02474,-0.00208,-0.02114,-0.01304,-0.03292,-0.00656,0.09997,-0.01227,0.20922,-0.01573,-0.00987,-0.03655,-0.04118,13.32961,0
4322,1083.0,7274,2.84,0.54,0.0284,0.05623,-0.00541,3.32265,0.00793,8e-05,0.35523,0.00831,0.66342,0.27544,-0.01736,-0.01715,-0.00831,-0.00176,-0.0294,-0.00236,-0.02586,-0.01527,-0.03825,-0.00219,0.11642,-0.01419,0.24648,-0.01687,-0.01331,-0.01486,-0.00909,15.52273,0
4323,1086.0,8166,2.48,0.53,0.02276,0.05964,-0.00787,3.32436,0.01203,8e-05,0.35523,0.01247,0.69321,0.28468,-0.01694,-0.0174,-0.0079,-0.00167,-0.02918,-0.00243,-0.02537,-0.01632,-0.03913,-0.00201,0.11996,-0.01417,0.25146,-0.01876,-0.01247,-0.03743,-0.00926,15.99444,0
4324,1089.0,8033,2.58,0.48,0.02292,0.05584,-0.00954,3.32534,0.01393,3e-05,0.35524,0.0138,0.6797,0.28262,-0.01764,-0.01636,-0.00817,-0.00198,-0.02842,-0.00222,-0.02488,-0.01576,-0.03888,-0.00236,0.11862,-0.01402,0.24917,-0.01901,-0.01196,-0.04626,-0.04035,15.81579,0
4325,1092.2,7689,2.75,0.44,0.02502,0.02873,-0.00872,3.32745,0.01475,2e-05,0.35525,0.01112,0.70126,0.29149,-0.01948,-0.01809,-0.00947,-0.00236,-0.03171,-0.00274,-0.02707,-0.01602,-0.04049,-0.00272,0.12346,-0.01569,0.26161,-0.01821,-0.01312,-0.01924,-0.04111,16.46146,0
4326,1095.6,7361,2.82,0.52,0.02715,0.00729,-0.00818,3.32739,0.01,0.00011,0.35515,0.00913,0.71794,0.29979,-0.01684,-0.0167,-0.00805,-0.00161,-0.03015,-0.00232,-0.02557,-0.01634,-0.04096,-0.00513,0.12473,-0.01439,0.26182,-0.02026,-0.01215,-0.01829,-0.01296,16.63093,0
4327,1098.9,7290,2.84,0.53,0.02849,0.0174,-0.00694,3.32208,0.01457,5e-05,0.35507,0.00836,0.64905,0.27175,-0.01745,-0.01612,-0.00786,-0.00182,-0.02915,-0.00249,-0.02497,-0.01502,-0.03737,-0.00262,0.11336,-0.01433,0.23861,-0.01676,-0.01156,-0.03117,-0.00588,15.11412,0
4328,1102.3,7234,2.86,0.53,0.02849,0.0105,-0.00623,3.32221,0.01355,0.00017,0.35507,0.00797,0.69143,0.28755,-0.02499,-0.01839,-0.00958,-0.00243,-0.02859,-0.00259,-0.02636,-0.01642,-0.03905,-0.00557,0.12041,-0.01446,0.25295,-0.01952,-0.01184,-0.04964,-0.02051,16.05513,0
4329,1105.7,7402,2.84,0.48,0.02852,0.01685,-0.00463,3.32065,0.01983,2e-05,0.35503,0.00851,0.64661,0.2715,-0.01572,-0.01577,-0.008,-0.00148,-0.0277,-0.00234,-0.02367,-0.01471,-0.03744,-0.00263,0.11354,-0.01358,0.23881,-0.01717,-0.01046,-0.02055,-0.01905,15.13857,0
4330,1109.0,7325,2.85,0.5,0.02835,0.00794,-0.00541,3.31916,0.01083,5e-05,0.35501,0.00794,0.67735,0.28355,-0.02017,-0.01763,-0.00821,-0.00208,-0.02889,-0.00271,-0.02507,-0.01623,-0.03905,-0.00407,0.11936,-0.01479,0.24923,-0.0201,-0.01246,-0.04554,-0.02941,15.91431,0
4331,1112.4,7235,2.88,0.52,0.02886,0.00806,-0.00739,3.31531,0.01292,0.00017,0.35487,0.00827,0.69186,0.28432,-0.01686,-0.01682,-0.00871,-0.00168,-0.02937,-0.0023,-0.02642,-0.01653,-0.0395,-0.00225,0.12058,-0.01369,0.25617,-0.01724,-0.01218,-0.01536,-0.00444,16.07778,0
4332,1115.8,7227,2.89,0.51,0.02878,0.00433,-0.00574,3.30607,0.01561,0.00017,0.35445,0.00774,0.66577,0.27442,-0.01635,-0.01598,-0.00762,-0.00171,-0.02797,-0.00215,-0.02482,-0.01556,-0.03772,-0.00413,0.11578,-0.01324,0.2445,-0.01714,-0.01213,-0.03953,-0.015,15.43783,0
4333,1119.0,7689,2.7,0.49,0.02506,0.06035,-0.00925,3.29568,0.01483,0.00017,0.35445,0.00931,0.81979,0.33906,-0.01672,-0.01854,-0.00904,-0.00144,-0.03327,-0.00234,-0.02755,-0.01824,-0.04542,-0.00161,0.1408,-0.01546,0.29375,-0.02193,-0.01203,-0.05883,0.0,18.77393,0
4334,1122.0,8296,2.46,0.5,0.02314,0.04686,-0.00966,3.30296,0.01531,8e-05,0.35464,0.01336,0.66395,0.27575,-0.01686,-0.01676,-0.00883,-0.00219,-0.02927,-0.00225,-0.02647,-0.01568,-0.03861,-0.00444,0.11668,-0.01419,0.24675,-0.01632,-0.01238,-0.02337,-0.02632,15.55737,0
4335,1125.2,7614,2.7,0.53,0.02471,0.02035,-0.00792,3.30898,0.01519,3e-05,0.35478,0.01188,0.72868,0.30451,-0.01872,-0.01777,-0.00921,-0.00222,-0.03058,-0.00262,-0.02562,-0.01661,-0.04145,-0.00263,0.12734,-0.01413,0.26486,-0.0214,-0.01242,-0.05266,-0.0375,16.97875,0
4336,1128.6,7342,2.82,0.52,0.02701,0.01566,-0.00716,3.3105,0.01598,1e-05,0.35478,0.00983,0.71399,0.29926,-0.02179,-0.01891,-0.00973,-0.00215,-0.03096,-0.00247,-0.02702,-0.0166,-0.04105,-0.00527,0.12642,-0.01676,0.26692,-0.01998,-0.0124,-0.04479,-0.02807,16.85544,0
4337,1131.8,7502,2.82,0.45,0.02769,0.01356,-0.00626,3.31081,0.00836,8e-05,0.35479,0.00924,0.75002,0.31179,-0.01992,-0.0197,-0.00913,-0.0024,-0.0314,-0.00312,-0.02778,-0.01756,-0.04275,-0.00357,0.13111,-0.01569,0.2745,-0.02089,-0.01406,-0.05631,-0.01961,17.48098,0
4338,1135.4,6877,3.03,0.54,0.0279,0.02202,-0.00802,3.31092,0.01468,8e-05,0.35477,0.00874,0.58126,0.24313,-0.02084,-0.01661,-0.00883,-0.00275,-0.02604,-0.00255,-0.02405,-0.014,-0.03402,-0.00398,0.10379,-0.0148,0.21753,-0.016,-0.01244,-0.03103,-0.02778,13.83815,0
4339,1138.8,7178,2.95,0.47,0.0289,0.00688,-0.00738,3.30576,0.01418,8e-05,0.35453,0.00796,0.70831,0.29651,-0.01671,-0.01741,-0.00872,-0.0016,-0.02975,-0.00261,-0.0258,-0.01632,-0.04003,-0.00217,0.12448,-0.01429,0.26041,-0.01889,-0.0115,-0.05275,-0.00606,16.59697,0
4340,1142.2,7276,2.87,0.51,0.02862,0.01674,-0.00694,3.29752,0.01504,3e-05,0.35433,0.00791,0.61263,0.25453,-0.02169,-0.01651,-0.0086,-0.0023,-0.02722,-0.00253,-0.02548,-0.0147,-0.03603,-0.00452,0.10927,-0.01507,0.22987,-0.01589,-0.01283,-0.01299,-0.02857,14.56881,0
4341,1145.6,7238,2.86,0.53,0.02842,0.00479,-0.00771,3.2887,0.01117,0.00017,0.35384,0.00772,0.55696,0.22956,-0.01763,-0.0153,-0.00742,-0.00194,-0.02414,-0.00225,-0.02288,-0.01429,-0.0316,-0.00501,0.09835,-0.01279,0.20785,-0.01467,-0.01058,-0.00515,-0.03095,13.11286,0
4342,1149.0,7224,2.9,0.5,0.02925,0.00973,-0.00663,3.26936,0.01439,0.00011,0.35346,0.00764,0.72082,0.29833,-0.0181,-0.01863,-0.00836,-0.00179,-0.03103,-0.00248,-0.02827,-0.01705,-0.04122,-0.00283,0.12572,-0.01738,0.26851,-0.01713,-0.01366,-0.00853,0.0,16.76244,0
4343,1152.4,7256,2.86,0.53,0.02738,0.05329,-0.00941,3.26208,0.01485,0.00011,0.35335,0.0077,0.59908,0.24409,-0.01945,-0.01543,-0.00715,-0.002,-0.02605,-0.00243,-0.02344,-0.01392,-0.03401,-0.00427,0.10379,-0.01276,0.21874,-0.01442,-0.01252,-0.02963,-0.01429,13.83857,0
4344,1155.3,8432,2.4,0.51,0.02289,0.06305,-0.00703,3.26336,0.01329,5e-05,0.35345,0.0116,0.73017,0.30612,-0.01735,-0.01798,-0.00799,-0.00173,-0.02986,-0.00224,-0.02591,-0.0169,-0.04107,-0.00441,0.12701,-0.01544,0.26728,-0.02051,-0.0109,-0.03576,-0.02,16.9345,0
4345,1158.4,7886,2.64,0.47,0.02403,0.04499,-0.00756,3.26635,0.0142,2e-05,0.35351,0.01156,0.72873,0.30363,-0.01699,-0.01778,-0.00909,-0.00215,-0.03129,-0.00249,-0.02712,-0.01637,-0.04137,-0.00267,0.12727,-0.01444,0.2689,-0.01966,-0.01319,-0.0266,-0.01754,16.96982,0
4346,1161.7,7386,2.82,0.51,0.02577,0.03514,-0.00773,3.26844,0.01349,2e-05,0.35356,0.00987,0.63323,0.26304,-0.01831,-0.01764,-0.0086,-0.00238,-0.02781,-0.0024,-0.02613,-0.01538,-0.03699,-0.00549,0.11246,-0.01457,0.2383,-0.01599,-0.01361,-0.01542,-0.03894,14.99429,0
4347,1165.2,7069,2.87,0.6,0.02668,0.02008,-0.00785,3.26966,0.01219,0.00011,0.35357,0.00868,0.64387,0.26679,-0.01948,-0.01655,-0.00864,-0.00258,-0.02807,-0.00259,-0.0248,-0.0145,-0.03676,-0.00448,0.11285,-0.01454,0.2356,-0.01705,-0.01323,-0.04571,-0.0295,15.0461,0
4348,1168.6,7256,2.9,0.49,0.02763,0.02014,-0.00704,3.26553,0.01363,5e-05,0.35344,0.00904,0.63222,0.26081,-0.01759,-0.01587,-0.00815,-0.00214,-0.027,-0.00213,-0.02411,-0.01428,-0.03577,-0.00408,0.11007,-0.01321,0.23326,-0.01698,-0.01165,-0.0267,-0.03368,14.67628,0
4349,1172.0,7258,2.85,0.53,0.02803,0.01085,-0.00662,3.26072,0.01425,0.00011,0.35331,0.0083,0.71318,0.29332,-0.01823,-0.01848,-0.00823,-0.00187,-0.02987,-0.00263,-0.02598,-0.01652,-0.04025,-0.00292,0.12451,-0.0161,0.26166,-0.01986,-0.01223,-0.01758,-0.02059,16.60167,0
4350,1175.4,7266,2.86,0.52,0.02845,0.0167,-0.00696,3.25723,0.0147,5e-05,0.35328,0.00829,0.69118,0.28827,-0.02139,-0.01874,-0.00863,-0.0024,-0.03046,-0.00282,-0.02736,-0.0163,-0.03966,-0.00529,0.12252,-0.01669,0.25595,-0.01883,-0.01426,-0.04388,-0.02,16.33608,0
4351,1178.8,7259,2.87,0.52,0.02836,0.00914,-0.00699,3.25466,0.01241,0.00017,0.35306,0.00776,0.52293,0.21634,-0.01657,-0.0138,-0.00695,-0.00214,-0.02263,-0.00186,-0.02158,-0.0126,-0.03006,-0.00433,0.09253,-0.01115,0.19629,-0.01318,-0.01132,-0.01924,-0.03137,12.33706,0
4352,1182.1,7283,2.85,0.52,0.0287,0.00526,-0.00376,3.24149,0.01599,5e-05,0.35268,0.00751,0.70076,0.29258,-0.02003,-0.01769,-0.00938,-0.00276,-0.03029,-0.0027,-0.02731,-0.01644,-0.03998,-0.00297,0.12359,-0.01482,0.25965,-0.01843,-0.01481,-0.04321,-0.02444,16.47867,0
4353,1185.6,7096,2.89,0.57,0.02895,0.02271,-0.00625,3.23134,0.0132,8e-05,0.35238,0.00737,0.68396,0.28359,-0.01794,-0.01676,-0.00857,-0.00283,-0.02951,-0.00247,-0.02594,-0.01501,-0.03828,-0.00183,0.11827,-0.01487,0.25088,-0.01627,-0.01293,-0.02644,-0.00513,15.769,0
